game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2021-10-27,202110270BRK,MIA,Jimmy Butler,https://www.basketball-reference.com/boxscores/202110270BRK.html,37.18,6,18,.333,0,0,5,6,.833,4,10,14,7,4,1,3,3,17,17.6,+12,
2021-10-27,202110270BRK,MIA,Kyle Lowry,https://www.basketball-reference.com/boxscores/202110270BRK.html,34.15,3,8,.375,1,5,2,2,1.000,0,6,6,9,0,0,3,2,9,8.9,+7,.200
2021-10-27,202110270BRK,MIA,P.J. Tucker,https://www.basketball-reference.com/boxscores/202110270BRK.html,31.95,5,10,.500,3,5,2,3,.667,4,3,7,2,0,0,0,3,15,13.5,+24,.600
2021-10-27,202110270BRK,MIA,Duncan Robinson,https://www.basketball-reference.com/boxscores/202110270BRK.html,31.6,2,7,.286,2,7,0,0,,0,5,5,1,0,1,1,3,6,2.6,+13,.286
2021-10-27,202110270BRK,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202110270BRK.html,30.15,8,17,.471,0,0,8,9,.889,1,8,9,0,0,0,2,3,24,14.8,+1,
2021-10-27,202110270BRK,MIA,Tyler Herro,https://www.basketball-reference.com/boxscores/202110270BRK.html,27.4,5,17,.294,1,6,3,4,.750,2,6,8,2,0,0,3,0,14,5.3,+1,.167
2021-10-27,202110270BRK,MIA,Dewayne Dedmon,https://www.basketball-reference.com/boxscores/202110270BRK.html,17.0,6,9,.667,0,0,2,2,1.000,6,3,9,0,1,0,1,1,14,14.8,+12,
2021-10-27,202110270BRK,MIA,Markieff Morris,https://www.basketball-reference.com/boxscores/202110270BRK.html,14.3,1,3,.333,0,1,0,0,,0,3,3,0,0,0,1,3,2,-1.0,-6,.000
2021-10-27,202110270BRK,MIA,Max Strus,https://www.basketball-reference.com/boxscores/202110270BRK.html,12.87,1,6,.167,1,5,0,0,,0,1,1,0,1,0,0,1,3,0.1,+1,.200
2021-10-27,202110270BRK,MIA,Caleb Martin,https://www.basketball-reference.com/boxscores/202110270BRK.html,0.85,1,1,1.000,0,0,0,0,,0,0,0,0,0,0,0,0,2,1.7,0,
2021-10-27,202110270BRK,MIA,KZ Okpala,https://www.basketball-reference.com/boxscores/202110270BRK.html,0.85,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,
2021-10-27,202110270BRK,MIA,Gabe Vincent,https://www.basketball-reference.com/boxscores/202110270BRK.html,0.85,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,
2021-10-27,202110270BRK,MIA,Omer Yurtseven,https://www.basketball-reference.com/boxscores/202110270BRK.html,0.85,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,
2021-10-27,202110270BRK,BRK,Kevin Durant,https://www.basketball-reference.com/boxscores/202110270BRK.html,37.23,9,18,.500,2,4,5,6,.833,0,11,11,2,1,2,5,1,25,17.3,-14,.500
2021-10-27,202110270BRK,BRK,James Harden,https://www.basketball-reference.com/boxscores/202110270BRK.html,35.6,4,12,.333,3,8,3,3,1.000,0,7,7,7,1,1,4,3,14,10.7,-12,.375
2021-10-27,202110270BRK,BRK,Bruce Brown,https://www.basketball-reference.com/boxscores/202110270BRK.html,34.67,5,8,.625,2,3,0,0,,1,4,5,1,3,0,1,4,12,11.4,-3,.667
2021-10-27,202110270BRK,BRK,Joe Harris,https://www.basketball-reference.com/boxscores/202110270BRK.html,33.52,5,15,.333,5,11,0,0,,0,3,3,0,1,1,1,5,15,6.1,-22,.455
2021-10-27,202110270BRK,BRK,Blake Griffin,https://www.basketball-reference.com/boxscores/202110270BRK.html,18.57,2,6,.333,1,4,1,1,1.000,0,4,4,2,0,0,0,2,6,4.4,+3,.250
2021-10-27,202110270BRK,BRK,Patty Mills,https://www.basketball-reference.com/boxscores/202110270BRK.html,31.13,1,9,.111,0,6,2,2,1.000,2,1,3,5,0,0,1,1,4,1.9,-9,.000
2021-10-27,202110270BRK,BRK,Paul Millsap,https://www.basketball-reference.com/boxscores/202110270BRK.html,15.4,2,5,.400,1,3,2,2,1.000,0,4,4,2,0,0,1,3,7,4.7,-6,.333
2021-10-27,202110270BRK,BRK,DeAndre' Bembry,https://www.basketball-reference.com/boxscores/202110270BRK.html,13.15,2,5,.400,0,1,0,0,,0,1,1,1,1,2,1,3,4,2.5,+1,.000
2021-10-27,202110270BRK,BRK,LaMarcus Aldridge,https://www.basketball-reference.com/boxscores/202110270BRK.html,11.7,3,5,.600,0,1,0,0,,1,2,3,0,0,1,1,2,6,3.9,-8,.000
2021-10-27,202110270BRK,BRK,Jevon Carter,https://www.basketball-reference.com/boxscores/202110270BRK.html,5.88,0,2,.000,0,2,0,0,,0,1,1,1,0,0,0,0,0,-0.4,+1,.000
2021-10-27,202110270BRK,BRK,Day'Ron Sharpe,https://www.basketball-reference.com/boxscores/202110270BRK.html,1.57,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,
2021-10-27,202110270BRK,BRK,Cam Thomas,https://www.basketball-reference.com/boxscores/202110270BRK.html,1.57,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,
