game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-12-26,202112260WAS,PHI,https://www.basketball-reference.com/boxscores/202112260WAS.html,25,38,29,25,117
2021-12-26,202112260WAS,WAS,https://www.basketball-reference.com/boxscores/202112260WAS.html,31,24,17,24,96
