game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2023-01-13,202301130SAS,GSW,https://www.basketball-reference.com/boxscores/202301130SAS.html,33,41,40,30,144
2023-01-13,202301130SAS,SAS,https://www.basketball-reference.com/boxscores/202301130SAS.html,28,32,29,24,113
