game_id,team,elo,season
201911100LAL,LAL,1627.0297287650321,2019
201911100LAL,TOR,1595.5115335140601,2019
201911100MIN,MIN,1577.580641962373,2019
201911100MIN,DEN,1680.1180980031297,2019
201911100NYK,NYK,1415.7587627260082,2019
201911100NYK,CLE,1544.7052780054316,2019
201911100OKC,OKC,1543.4080898589507,2019
201911100OKC,MIL,1717.00488568392,2019
201911100ORL,ORL,1469.0252220688321,2019
201911100ORL,IND,1587.7566666647638,2019
201911100PHI,PHI,1654.714459468287,2019
201911100PHI,CHO,1417.5796893763684,2019
201911100PHO,PHO,1615.5289900644277,2019
201911100PHO,BRK,1471.4275650763861,2019
201911100POR,POR,1453.509476832157,2019
201911100POR,ATL,1409.3013549243599,2019
201911110BOS,BOS,1759.4250870551925,2019
201911110BOS,DAL,1605.7294056195428,2019
201911110DET,DET,1392.0448800779736,2019
201911110DET,MIN,1593.2355619947252,2019
201911110GSW,GSW,1387.6734532980151,2019
201911110GSW,UTA,1564.2123904634307,2019
201911110LAC,LAC,1611.266302479543,2019
201911110LAC,TOR,1580.2006424859471,2019
201911110NOP,NOP,1405.9032434088615,2019
201911110NOP,HOU,1565.0013328290074,2019
201911110SAS,SAS,1505.8592451469033,2019
201911110SAS,MEM,1410.79158308786,2019
201911120CHI,CHI,1455.5839056568573,2019
201911120CHI,NYK,1395.4571886731137,2019
201911120DEN,DEN,1659.576371080069,2019
201911120DEN,ATL,1429.8430818474205,2019
201911120IND,IND,1609.0023912251352,2019
201911120IND,OKC,1522.1623652985793,2019
201911120MIA,MIA,1621.0875417911018,2019
201911120MIA,DET,1385.771942729806,2019
201911120PHI,PHI,1658.0957536607368,2019
201911120PHI,CLE,1541.3239838129819,2019
201911120PHO,PHO,1587.046118211209,2019
201911120PHO,LAL,1655.5126006182509,2019
201911120SAC,SAC,1502.4433110978346,2019
201911120SAC,POR,1438.696433556307,2019
201911120UTA,UTA,1573.6956884552897,2019
201911120UTA,BRK,1461.9442670845272,2019
201911130BOS,BOS,1762.1357335799532,2019
201911130BOS,WAS,1391.350754141301,2019
201911130CHO,CHO,1403.1236132067097,2019
201911130CHO,MEM,1425.2476592575188,2019
201911130HOU,HOU,1588.463897594388,2019
201911130HOU,LAC,1587.8037377141623,2019
201911130LAL,LAL,1661.5708528760638,2019
201911130LAL,GSW,1381.6152010402022,2019
201911130MIN,MIN,1608.0502414739015,2019
201911130MIN,SAS,1491.044565667727,2019
201911130ORL,ORL,1512.334765328434,2019
201911130ORL,PHI,1614.786210401135,2019
201911130POR,POR,1418.8620596174594,2019
201911130POR,TOR,1600.0350164247948,2019
201911140CLE,CLE,1516.2833197460513,2019
201911140CLE,MIA,1646.1282058580323,2019
201911140DEN,DEN,1666.7134927923478,2019
201911140DEN,BRK,1454.8071453722484,2019
201911140MIL,MIL,1721.3882337143639,2019
201911140MIL,CHI,1451.2005576264135,2019
201911140NOP,NOP,1432.547051848859,2019
201911140NOP,LAC,1561.1599292741648,2019
201911140NYK,NYK,1414.1072389115334,2019
201911140NYK,DAL,1587.0793553811232,2019
201911140PHO,PHO,1597.4529093037727,2019
201911140PHO,ATL,1419.4362907548568,2019
201911150CHO,CHO,1415.0116343704976,2019
201911150CHO,DET,1373.883921566018,2019
201911150GSW,GSW,1376.926370736463,2019
201911150GSW,BOS,1766.8245638836925,2019
201911150HOU,HOU,1611.3908473336442,2019
201911150HOU,IND,1586.075441485879,2019
201911150LAL,LAL,1664.9586974518286,2019
201911150LAL,SAC,1499.0554665220698,2019
201911150MEM,MEM,1434.389735421318,2019
201911150MEM,UTA,1564.5536122914905,2019
201911150MIN,MIN,1550.9876612785083,2019
201911150MIN,WAS,1448.413334336694,2019
201911150OKC,OKC,1546.1853860373835,2019
201911150OKC,PHI,1590.7631896623307,2019
201911150ORL,ORL,1523.3062520818612,2019
201911150ORL,SAS,1480.0730789143,2019
201911160CHI,CHI,1431.9131357255874,2019
201911160CHI,BRK,1474.0945672730745,2019
201911160DAL,DAL,1604.982852909267,2019
201911160DAL,TOR,1582.131518896651,2019
201911160IND,IND,1558.5243472680409,2019
201911160IND,MIL,1748.939327932202,2019
201911160LAC,LAC,1574.5763712057121,2019
201911160LAC,ATL,1406.0198488233095,2019
201911160MIA,MIA,1654.3560237064246,2019
201911160MIA,NOP,1424.3192340004666,2019
201911160MIN,MIN,1515.3283763261181,2019
201911160MIN,HOU,1647.0501322860343,2019
201911160NYK,NYK,1408.779764666835,2019
201911160NYK,CHO,1420.339108615196,2019
201911160SAS,SAS,1449.1547591927895,2019
201911160SAS,POR,1449.7803793389699,2019
201911170CLE,CLE,1483.6233378081442,2019
201911170CLE,PHI,1623.4231716002378,2019
201911170LAL,LAL,1670.8273435330466,2019
201911170LAL,ATL,1400.1512027420915,2019
201911170MEM,MEM,1415.483308226922,2019
201911170MEM,DEN,1685.6199199867438,2019
201911170NOP,NOP,1437.5693855178909,2019
201911170NOP,GSW,1363.6762192190388,2019
201911170ORL,ORL,1533.77455308111,2019
201911170ORL,WAS,1437.9450333374452,2019
201911170SAC,SAC,1509.5498181547905,2019
201911170SAC,BOS,1756.3302122509717,2019
201911180BRK,BRK,1435.6438768457879,2019
201911180BRK,IND,1596.9750376953275,2019
201911180CHI,CHI,1419.8244811092488,2019
201911180CHI,MIL,1761.0279825485406,2019
201911180DAL,DAL,1611.7010446020006,2019
201911180DAL,SAS,1442.4365675000558,2019
201911180HOU,HOU,1659.6975251281115,2019
201911180HOU,POR,1437.1329864968927,2019
201911180LAC,LAC,1580.9573681672266,2019
201911180LAC,OKC,1539.804389075869,2019
201911180NYK,NYK,1438.5836371350172,2019
201911180NYK,CLE,1453.819465339962,2019
201911180PHO,PHO,1573.681918439462,2019
201911180PHO,BOS,1780.1012031152825,2019
201911180TOR,TOR,1596.3639663874721,2019
201911180TOR,CHO,1406.1066611243748,2019
201911180UTA,UTA,1532.6968415568335,2019
201911180UTA,MIN,1547.185147060775,2019
201911190LAL,LAL,1677.3534376418993,2019
201911190LAL,OKC,1533.2782949670163,2019
201911190MEM,MEM,1370.5951041293156,2019
201911190MEM,GSW,1408.5644233166452,2019
201911190NOP,NOP,1456.5022140979095,2019
201911190NOP,POR,1418.200157916874,2019
201911190SAC,SAC,1520.2354125873792,2019
201911190SAC,PHO,1562.9963240068732,2019
201911200ATL,ATL,1392.5311578335586,2019
201911200ATL,MIL,1768.6480274570736,2019
201911200BRK,BRK,1452.0154165389229,2019
201911200BRK,CHO,1389.7351214312398,2019
201911200CHI,CHI,1439.1754246940905,2019
201911200CHI,DET,1354.5329779811764,2019
201911200DAL,DAL,1624.128819863933,2019
201911200DAL,GSW,1396.1366480547129,2019
201911200DEN,DEN,1702.5365372114477,2019
201911200DEN,HOU,1642.7809079034075,2019
201911200LAC,LAC,1591.504353460704,2019
201911200LAC,BOS,1769.5542178218052,2019
201911200MIA,MIA,1664.5835584381384,2019
201911200MIA,CLE,1443.5919306082483,2019
201911200MIN,MIN,1517.6389443360777,2019
201911200MIN,UTA,1562.243044281531,2019
201911200PHI,PHI,1629.6665579513638,2019
201911200PHI,NYK,1432.3402507838912,2019
201911200TOR,TOR,1612.6933378941897,2019
201911200TOR,ORL,1517.4451815743926,2019
201911200WAS,WAS,1449.517094561348,2019
201911200WAS,SAS,1430.8645062761532,2019
201911210MIL,MIL,1771.3005544732105,2019
201911210MIL,POR,1415.5476309007372,2019
201911210PHO,PHO,1544.2593634528396,2019
201911210PHO,NOP,1475.2391746519431,2019
201911220BRK,BRK,1481.096503373155,2019
201911220BRK,SAC,1491.154325753147,2019
201911220CHI,CHI,1425.8060235132596,2019
201911220CHI,MIA,1677.9529596189693,2019
201911220DAL,DAL,1637.5995895476974,2019
201911220DAL,CLE,1430.1211609244838,2019
201911220DEN,DEN,1717.8994590450245,2019
201911220DEN,BOS,1754.1912959882284,2019
201911220DET,DET,1383.0125604894583,2019
201911220DET,ATL,1364.0515753252766,2019
201911220LAC,LAC,1599.7590701771696,2019
201911220LAC,HOU,1634.5261911869418,2019
201911220OKC,OKC,1517.5703131427697,2019
201911220OKC,LAL,1693.061419466146,2019
201911220PHI,PHI,1637.895106873267,2019
201911220PHI,SAS,1422.63595735425,2019
201911220UTA,UTA,1567.2416448252634,2019
201911220UTA,GSW,1391.1380475109804,2019
201911220WAS,WAS,1461.4826403317643,2019
201911220WAS,CHO,1377.7695756608236,2019
201911230ATL,ATL,1355.2516643599943,2019
201911230ATL,TOR,1621.493248859472,2019
201911230CHO,CHO,1366.635321125935,2019
201911230CHO,CHI,1436.9402780481482,2019
201911230CLE,CLE,1443.9552061727009,2019
201911230CLE,POR,1401.7135856525201,2019
201911230IND,IND,1605.8773302815148,2019
201911230IND,ORL,1508.5428889882053,2019
201911230MEM,MEM,1367.8938651069832,2019
201911230MEM,LAL,1695.7626584884783,2019
201911230MIL,MIL,1773.8421927408642,2019
201911230MIL,DET,1380.4709222218046,2019
201911230MIN,MIN,1501.4066223463342,2019
201911230MIN,PHO,1560.491685442583,2019
201911230NYK,NYK,1407.1782362126696,2019
201911230NYK,SAS,1447.7979719254715,2019
201911230PHI,PHI,1667.1503459479698,2019
201911230PHI,MIA,1648.6977205442665,2019
201911230UTA,UTA,1577.6008792969344,2019
201911230UTA,NOP,1464.8799401802721,2019
201911240DEN,DEN,1728.30209009589,2019
201911240DEN,PHO,1550.0890543917176,2019
201911240HOU,HOU,1593.2456180351428,2019
201911240HOU,DAL,1678.8801626994964,2019
201911240LAC,LAC,1611.1756609293827,2019
201911240LAC,NOP,1453.463349428059,2019
201911240NYK,NYK,1396.135950313587,2019
201911240NYK,BRK,1492.1387892722375,2019
201911240WAS,WAS,1438.4793389648876,2019
201911240WAS,SAC,1514.1576271200238,2019
201911250ATL,ATL,1331.5775866934857,2019
201911250ATL,MIN,1525.0807000128427,2019
201911250BOS,BOS,1756.8139829847407,2019
201911250BOS,SAC,1511.5349401235114,2019
201911250CHI,CHI,1390.1504672096755,2019
201911250CHI,POR,1448.5033964909928,2019
201911250CLE,CLE,1431.1811680391147,2019
201911250CLE,BRK,1504.9128274058237,2019
201911250DET,DET,1411.1930864953704,2019
201911250DET,ORL,1477.8207247146395,2019
201911250GSW,GSW,1382.1247627476805,2019
201911250GSW,OKC,1526.5835979060696,2019
201911250IND,IND,1612.4429277850193,2019
201911250IND,MEM,1361.3282676034787,2019
201911250MIA,MIA,1654.6421514725998,2019
201911250MIA,CHO,1360.6908901976017,2019
201911250MIL,MIL,1778.9579177151195,2019
201911250MIL,UTA,1572.4851543226791,2019
201911250SAS,SAS,1430.0496025660332,2019
201911250SAS,LAL,1713.5110278479167,2019
201911250TOR,TOR,1635.0889529279061,2019
201911250TOR,PHI,1653.5546418795357,2019
201911260DAL,DAL,1635.3587419873675,2019
201911260DAL,LAC,1654.6970816415117,2019
201911260DEN,DEN,1733.586951553637,2019
201911260DEN,WAS,1433.1944775071406,2019
201911270BOS,BOS,1763.1607985608039,2019
201911270BOS,BRK,1498.5660118297606,2019
201911270CHO,CHO,1367.5430890873213,2019
201911270CHO,DET,1404.3408876056508,2019
201911270CLE,CLE,1401.264671625384,2019
201911270CLE,ORL,1507.7372211283703,2019
201911270GSW,GSW,1398.7232552485218,2019
201911270GSW,CHI,1373.5519747088342,2019
201911270HOU,HOU,1618.8058021539525,2019
201911270HOU,MIA,1629.08196735379,2019
201911270IND,IND,1631.9363203277603,2019
201911270IND,UTA,1552.991761779938,2019
201911270MEM,MEM,1356.2396192073895,2019
201911270MEM,LAC,1659.7857300376008,2019
201911270MIL,MIL,1780.46512676087,2019
201911270MIL,ATL,1330.0703776477353,2019
201911270NOP,NOP,1445.7612872761547,2019
201911270NOP,LAL,1721.213089999821,2019
201911270PHI,PHI,1660.6830882393908,2019
201911270PHI,SAC,1504.4064937636563,2019
201911270PHO,PHO,1520.4955111081795,2019
201911270PHO,WAS,1462.7880207906787,2019
201911270POR,POR,1476.9159946775485,2019
201911270POR,OKC,1498.170999719514,2019
201911270SAS,SAS,1398.8698694903019,2019
201911270SAS,MIN,1556.260433088574,2019
201911270TOR,TOR,1644.0404544138837,2019
201911270TOR,NYK,1387.1844488276095,2019
201911290BRK,BRK,1522.6242077692464,2019
201911290BRK,BOS,1739.102602621318,2019
201911290CLE,CLE,1393.178080915091,2019
201911290CLE,MIL,1788.5517174711629,2019
201911290DET,DET,1388.2278981514303,2019
201911290DET,CHO,1383.6560785415418,2019
201911290IND,IND,1633.3340578762432,2019
201911290IND,ATL,1328.6726400992525,2019
201911290LAL,LAL,1727.038930725105,2019
201911290LAL,WAS,1456.9621800653947,2019
201911290MEM,MEM,1339.396497020143,2019
201911290MEM,UTA,1569.8348839671846,2019
201911290MIA,MIA,1637.002657232326,2019
201911290MIA,GSW,1390.8025653699858,2019
201911290NYK,NYK,1376.8638289193227,2019
201911290NYK,PHI,1671.0037081476776,2019
201911290OKC,OKC,1510.530495297532,2019
201911290OKC,NOP,1433.4017916981365,2019
201911290ORL,ORL,1484.795065721631,2019
201911290ORL,TOR,1666.9826098206229,2019
201911290PHO,PHO,1500.8634646933685,2019
201911290PHO,DAL,1654.9907884021784,2019
201911290POR,POR,1483.504836458376,2019
201911290POR,CHI,1366.9631329280066,2019
201911290SAS,SAS,1440.9768422430616,2019
201911290SAS,LAC,1617.6787572848411,2019
201911300HOU,HOU,1628.4515437358932,2019
201911300HOU,ATL,1319.0268985173118,2019
201911300MIL,MIL,1791.8463563860478,2019
201911300MIL,CHO,1380.3614396266569,2019
201911300PHI,PHI,1680.674655550249,2019
201911300PHI,IND,1623.6631104736716,2019
201911300SAC,SAC,1524.5271414255599,2019
201911300SAC,DEN,1713.4663038917333,2019
201912010BRK,BRK,1507.240371880823,2019
201912010BRK,MIA,1652.3864931207495,2019
201912010DET,DET,1421.033913989667,2019
201912010DET,SAS,1408.1708264048248,2019
201912010LAC,LAC,1627.6412839102982,2019
201912010LAC,WAS,1446.9996534399377,2019
201912010LAL,LAL,1693.222474554382,2019
201912010LAL,DAL,1688.8072445729015,2019
201912010MIN,MIN,1516.9866624332972,2019
201912010MIN,MEM,1378.6702676754198,2019
201912010NOP,NOP,1418.132277035518,2019
201912010NOP,OKC,1525.8000099601506,2019
201912010NYK,NYK,1367.8954555925525,2019
201912010NYK,BOS,1748.0709759480883,2019
201912010ORL,ORL,1493.2163916773425,2019
201912010ORL,GSW,1382.3812394142744,2019
201912010TOR,TOR,1682.0864898039185,2019
201912010TOR,UTA,1554.731003983889,2019
201912020ATL,ATL,1349.5700024677328,2019
201912020ATL,GSW,1351.8381354638534,2019
201912020CHO,CHO,1364.5561634471785,2019
201912020CHO,PHO,1516.668740872847,2019
201912020MEM,MEM,1362.3713363844176,2019
201912020MEM,IND,1639.9620417646738,2019
201912020MIL,MIL,1794.8828629152044,2019
201912020MIL,NYK,1364.8589490633958,2019
201912020PHI,PHI,1691.2265828714787,2019
201912020PHI,UTA,1544.1790766626593,2019
201912020SAC,SAC,1495.7881120629513,2019
201912020SAC,CHI,1395.7021622906152,2019
201912030CLE,CLE,1347.9840930020698,2019
201912030CLE,DET,1466.2279019026882,2019
201912030DEN,DEN,1680.5780780165742,2019
201912030DEN,LAL,1726.110700429541,2019
201912030LAC,LAC,1637.658102990594,2019
201912030LAC,POR,1473.4880173780803,2019
201912030NOP,NOP,1400.518245945233,2019
201912030NOP,DAL,1706.4212756631864,2019
201912030SAS,SAS,1416.4841197726137,2019
201912030SAS,HOU,1620.1382503681043,2019
201912030TOR,TOR,1647.6524184458751,2019
201912030TOR,MIA,1686.820564478793,2019
201912030WAS,WAS,1422.257175295221,2019
201912030WAS,ORL,1517.9588698220591,2019
201912040ATL,ATL,1326.060598225412,2019
201912040ATL,BRK,1530.7497761231439,2019
201912040BOS,BOS,1766.1859950427902,2019
201912040BOS,MIA,1668.705545384091,2019
201912040CHI,CHI,1407.9599277145503,2019
201912040CHI,MEM,1350.1135709604825,2019
201912040CHO,CHO,1384.7418722937332,2019
201912040CHO,GSW,1331.6524266172987,2019
201912040DAL,DAL,1713.1108242005032,2019
