game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2024-01-16,202401160PHI,DEN,Q1,Aaron Gordon,https://www.basketball-reference.com/boxscores/202401160PHI.html,12.0,3,5,.600,0,1,.000,1,3,.333,2,1,3,1,0,0,0,0,7,6.3,+2
2024-01-16,202401160PHI,DEN,Q1,Jamal Murray,https://www.basketball-reference.com/boxscores/202401160PHI.html,8.47,0,1,.000,0,0,,0,0,,0,0,0,3,0,0,0,0,0,1.4,+4
2024-01-16,202401160PHI,DEN,Q1,Nikola Jokić,https://www.basketball-reference.com/boxscores/202401160PHI.html,11.48,3,5,.600,0,0,,0,0,,2,0,2,3,0,1,0,0,6,7.9,+2
2024-01-16,202401160PHI,DEN,Q1,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202401160PHI.html,10.18,4,5,.800,2,2,1.000,0,0,,0,4,4,0,1,0,1,2,10,8.5,+4
2024-01-16,202401160PHI,DEN,Q1,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202401160PHI.html,9.07,3,4,.750,1,2,.500,1,1,1.000,0,2,2,1,0,0,0,0,8,7.7,+3
2024-01-16,202401160PHI,DEN,Q1,Reggie Jackson,https://www.basketball-reference.com/boxscores/202401160PHI.html,3.53,0,1,.000,0,1,.000,2,2,1.000,0,0,0,1,0,0,0,0,2,2.0,-2
2024-01-16,202401160PHI,DEN,Q1,Christian Braun,https://www.basketball-reference.com/boxscores/202401160PHI.html,2.93,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.7,-1
2024-01-16,202401160PHI,DEN,Q1,Peyton Watson,https://www.basketball-reference.com/boxscores/202401160PHI.html,1.82,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
2024-01-16,202401160PHI,DEN,Q1,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202401160PHI.html,0.5,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,0
2024-01-16,202401160PHI,DEN,Q2,Aaron Gordon,https://www.basketball-reference.com/boxscores/202401160PHI.html,7.08,1,2,.500,0,0,,0,2,.000,0,0,0,0,0,0,0,2,2,-0.6,-2
2024-01-16,202401160PHI,DEN,Q2,Jamal Murray,https://www.basketball-reference.com/boxscores/202401160PHI.html,9.1,5,5,1.000,1,1,1.000,2,2,1.000,0,0,0,4,0,0,0,0,13,14.3,-1
2024-01-16,202401160PHI,DEN,Q2,Nikola Jokić,https://www.basketball-reference.com/boxscores/202401160PHI.html,7.08,3,6,.500,0,0,,3,4,.750,5,1,6,0,0,0,2,2,9,6.6,-2
2024-01-16,202401160PHI,DEN,Q2,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202401160PHI.html,9.1,1,4,.250,1,3,.333,0,0,,0,1,1,0,0,0,0,0,3,0.9,-6
2024-01-16,202401160PHI,DEN,Q2,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202401160PHI.html,6.67,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-0.7,-2
2024-01-16,202401160PHI,DEN,Q2,Reggie Jackson,https://www.basketball-reference.com/boxscores/202401160PHI.html,5.8,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,1,0,0,-0.4,+3
2024-01-16,202401160PHI,DEN,Q2,Christian Braun,https://www.basketball-reference.com/boxscores/202401160PHI.html,5.33,2,3,.667,1,1,1.000,3,3,1.000,0,2,2,0,0,0,0,2,8,6.5,0
2024-01-16,202401160PHI,DEN,Q2,Peyton Watson,https://www.basketball-reference.com/boxscores/202401160PHI.html,4.92,1,2,.500,1,2,.500,2,2,1.000,1,0,1,1,0,0,0,0,5,5.4,0
2024-01-16,202401160PHI,DEN,Q2,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202401160PHI.html,4.92,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,0
2024-01-16,202401160PHI,DEN,Q3,Aaron Gordon,https://www.basketball-reference.com/boxscores/202401160PHI.html,11.95,3,4,.750,0,0,,1,1,1.000,1,1,2,2,0,0,1,2,7,6.0,+5
2024-01-16,202401160PHI,DEN,Q3,Jamal Murray,https://www.basketball-reference.com/boxscores/202401160PHI.html,8.62,2,6,.333,0,1,.000,0,0,,0,0,0,2,0,1,0,0,4,2.7,+1
2024-01-16,202401160PHI,DEN,Q3,Nikola Jokić,https://www.basketball-reference.com/boxscores/202401160PHI.html,12.0,3,5,.600,0,0,,0,0,,4,2,6,0,1,0,1,0,6,7.1,+5
2024-01-16,202401160PHI,DEN,Q3,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202401160PHI.html,7.03,0,1,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,1,1,-0.5,-5
2024-01-16,202401160PHI,DEN,Q3,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202401160PHI.html,10.42,2,5,.400,1,3,.333,0,0,,0,3,3,0,1,0,0,0,5,4.2,-1
2024-01-16,202401160PHI,DEN,Q3,Reggie Jackson,https://www.basketball-reference.com/boxscores/202401160PHI.html,4.97,1,1,1.000,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,3,3.7,+10
2024-01-16,202401160PHI,DEN,Q3,Christian Braun,https://www.basketball-reference.com/boxscores/202401160PHI.html,4.97,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,+10
2024-01-16,202401160PHI,DEN,Q3,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202401160PHI.html,0.03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
2024-01-16,202401160PHI,DEN,Q4,Aaron Gordon,https://www.basketball-reference.com/boxscores/202401160PHI.html,7.47,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-0.4,-5
2024-01-16,202401160PHI,DEN,Q4,Jamal Murray,https://www.basketball-reference.com/boxscores/202401160PHI.html,11.95,0,4,.000,0,1,.000,0,0,,1,2,3,1,0,0,2,0,0,-2.8,-9
2024-01-16,202401160PHI,DEN,Q4,Nikola Jokić,https://www.basketball-reference.com/boxscores/202401160PHI.html,7.42,2,4,.500,0,2,.000,0,0,,0,5,5,0,0,0,1,1,4,2.1,-4
2024-01-16,202401160PHI,DEN,Q4,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202401160PHI.html,7.47,1,2,.500,1,2,.500,3,3,1.000,0,0,0,0,0,0,0,0,6,5.0,-5
2024-01-16,202401160PHI,DEN,Q4,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202401160PHI.html,6.63,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,2,0,-2.2,-3
2024-01-16,202401160PHI,DEN,Q4,Reggie Jackson,https://www.basketball-reference.com/boxscores/202401160PHI.html,5.37,2,3,.667,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,3.7,-7
2024-01-16,202401160PHI,DEN,Q4,Christian Braun,https://www.basketball-reference.com/boxscores/202401160PHI.html,4.57,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,1,0,0.6,-6
2024-01-16,202401160PHI,DEN,Q4,Peyton Watson,https://www.basketball-reference.com/boxscores/202401160PHI.html,4.57,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-0.7,-6
2024-01-16,202401160PHI,DEN,Q4,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202401160PHI.html,4.53,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,2,2,1.2,-5
2024-01-16,202401160PHI,PHI,Q1,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202401160PHI.html,10.28,3,5,.600,1,2,.500,0,0,,0,1,1,4,0,0,0,0,7,7.8,-2
2024-01-16,202401160PHI,PHI,Q1,Joel Embiid,https://www.basketball-reference.com/boxscores/202401160PHI.html,12.0,6,10,.600,2,3,.667,0,0,,1,2,3,5,0,0,0,1,14,13.8,-2
2024-01-16,202401160PHI,PHI,Q1,Tobias Harris,https://www.basketball-reference.com/boxscores/202401160PHI.html,8.47,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,1,0,0,0,0.0,-4
2024-01-16,202401160PHI,PHI,Q1,Nicolas Batum,https://www.basketball-reference.com/boxscores/202401160PHI.html,10.18,2,2,1.000,2,2,1.000,0,0,,0,0,0,1,0,0,1,1,6,4.7,-4
2024-01-16,202401160PHI,PHI,Q1,Kelly Oubre Jr.,https://www.basketball-reference.com/boxscores/202401160PHI.html,10.18,2,3,.667,0,1,.000,0,1,.000,0,2,2,0,1,0,0,1,4,3.5,-4
2024-01-16,202401160PHI,PHI,Q1,Patrick Beverley,https://www.basketball-reference.com/boxscores/202401160PHI.html,3.53,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,4.4,+2
2024-01-16,202401160PHI,PHI,Q1,Marcus Morris,https://www.basketball-reference.com/boxscores/202401160PHI.html,3.53,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,+2
2024-01-16,202401160PHI,PHI,Q1,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202401160PHI.html,1.82,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
2024-01-16,202401160PHI,PHI,Q2,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202401160PHI.html,12.0,4,7,.571,2,4,.500,1,1,1.000,0,1,1,3,1,0,0,0,11,11.1,+2
2024-01-16,202401160PHI,PHI,Q2,Joel Embiid,https://www.basketball-reference.com/boxscores/202401160PHI.html,7.08,2,2,1.000,0,0,,5,6,.833,0,1,1,2,0,1,0,1,9,10.0,+2
2024-01-16,202401160PHI,PHI,Q2,Tobias Harris,https://www.basketball-reference.com/boxscores/202401160PHI.html,11.77,3,4,.750,0,1,.000,4,4,1.000,0,1,1,3,1,0,0,2,10,11.0,+4
2024-01-16,202401160PHI,PHI,Q2,Nicolas Batum,https://www.basketball-reference.com/boxscores/202401160PHI.html,7.98,0,0,,0,0,,0,0,,0,2,2,1,0,0,1,1,0,-0.1,+2
2024-01-16,202401160PHI,PHI,Q2,Kelly Oubre Jr.,https://www.basketball-reference.com/boxscores/202401160PHI.html,5.92,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,1,1,4,2.0,0
2024-01-16,202401160PHI,PHI,Q2,Patrick Beverley,https://www.basketball-reference.com/boxscores/202401160PHI.html,6.08,1,2,.500,1,1,1.000,0,0,,0,0,0,1,0,0,0,1,3,2.3,+2
2024-01-16,202401160PHI,PHI,Q2,Marcus Morris,https://www.basketball-reference.com/boxscores/202401160PHI.html,4.25,0,0,,0,0,,3,4,.750,1,0,1,0,0,0,0,2,3,2.5,-2
2024-01-16,202401160PHI,PHI,Q2,Paul Reed,https://www.basketball-reference.com/boxscores/202401160PHI.html,4.92,1,1,1.000,0,0,,0,0,,1,0,1,0,0,1,0,1,2,2.7,0
2024-01-16,202401160PHI,PHI,Q3,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202401160PHI.html,8.62,1,3,.333,1,2,.500,0,0,,0,0,0,0,1,0,1,1,3,0.9,-1
2024-01-16,202401160PHI,PHI,Q3,Joel Embiid,https://www.basketball-reference.com/boxscores/202401160PHI.html,12.0,1,4,.250,0,1,.000,5,5,1.000,0,2,2,3,0,0,2,0,7,5.3,-5
2024-01-16,202401160PHI,PHI,Q3,Tobias Harris,https://www.basketball-reference.com/boxscores/202401160PHI.html,7.07,2,2,1.000,2,2,1.000,0,0,,0,0,0,0,0,0,0,0,6,5.4,+5
2024-01-16,202401160PHI,PHI,Q3,Nicolas Batum,https://www.basketball-reference.com/boxscores/202401160PHI.html,9.35,1,1,1.000,0,0,,0,0,,1,1,2,0,0,1,0,1,2,3.0,+4
2024-01-16,202401160PHI,PHI,Q3,Kelly Oubre Jr.,https://www.basketball-reference.com/boxscores/202401160PHI.html,10.42,1,4,.250,1,3,.333,0,0,,0,3,3,0,0,0,1,2,3,-0.3,+1
2024-01-16,202401160PHI,PHI,Q3,Patrick Beverley,https://www.basketball-reference.com/boxscores/202401160PHI.html,4.97,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-10
2024-01-16,202401160PHI,PHI,Q3,Marcus Morris,https://www.basketball-reference.com/boxscores/202401160PHI.html,4.97,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-10
2024-01-16,202401160PHI,PHI,Q3,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202401160PHI.html,2.6,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-9
2024-01-16,202401160PHI,PHI,Q4,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202401160PHI.html,12.0,1,5,.200,0,1,.000,2,6,.333,1,2,3,2,0,0,0,1,4,1.6,+10
2024-01-16,202401160PHI,PHI,Q4,Joel Embiid,https://www.basketball-reference.com/boxscores/202401160PHI.html,7.47,4,6,.667,1,2,.500,2,4,.500,0,1,1,0,0,0,1,2,11,6.1,+5
2024-01-16,202401160PHI,PHI,Q4,Tobias Harris,https://www.basketball-reference.com/boxscores/202401160PHI.html,10.68,3,3,1.000,0,0,,2,2,1.000,0,4,4,1,0,1,0,0,8,9.7,+8
2024-01-16,202401160PHI,PHI,Q4,Nicolas Batum,https://www.basketball-reference.com/boxscores/202401160PHI.html,7.47,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,1,0,0,0,0.0,+5
2024-01-16,202401160PHI,PHI,Q4,Patrick Beverley,https://www.basketball-reference.com/boxscores/202401160PHI.html,12.0,0,2,.000,0,0,,0,0,,0,2,2,1,2,0,0,1,0,1.5,+10
2024-01-16,202401160PHI,PHI,Q4,Marcus Morris,https://www.basketball-reference.com/boxscores/202401160PHI.html,5.85,1,1,1.000,1,1,1.000,1,1,1.000,0,1,1,0,0,0,0,0,4,4.0,+7
2024-01-16,202401160PHI,PHI,Q4,Paul Reed,https://www.basketball-reference.com/boxscores/202401160PHI.html,4.53,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,1.0,+5
