game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2022-11-20,202211200DAL,DEN,Q1,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202211200DAL.html,7.95,0,1,.000,0,0,2,2,1.000,0,2,2,1,1,0,1,0,2,2.6,+3,
2022-11-20,202211200DAL,DEN,Q1,Bruce Brown,https://www.basketball-reference.com/boxscores/202211200DAL.html,10.32,1,3,.333,0,1,2,2,1.000,0,0,0,4,1,0,0,0,4,6.1,+1,.000
2022-11-20,202211200DAL,DEN,Q1,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202211200DAL.html,8.9,3,3,1.000,0,0,0,0,,1,7,8,0,1,0,1,1,6,7.5,+5,
2022-11-20,202211200DAL,DEN,Q1,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202211200DAL.html,7.32,0,2,.000,0,2,0,2,.000,0,0,0,0,0,0,1,0,0,-3.2,+2,.000
2022-11-20,202211200DAL,DEN,Q1,Jeff Green,https://www.basketball-reference.com/boxscores/202211200DAL.html,5.05,1,1,1.000,0,0,2,2,1.000,0,1,1,0,0,0,0,1,4,3.6,+4,
2022-11-20,202211200DAL,DEN,Q1,Bones Hyland,https://www.basketball-reference.com/boxscores/202211200DAL.html,5.73,1,3,.333,0,2,0,0,,0,0,0,0,0,0,0,1,2,-0.1,-4,.000
2022-11-20,202211200DAL,DEN,Q1,Davon Reed,https://www.basketball-reference.com/boxscores/202211200DAL.html,3.1,0,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,0.3,-5,
2022-11-20,202211200DAL,DEN,Q1,Christian Braun,https://www.basketball-reference.com/boxscores/202211200DAL.html,4.68,1,3,.333,1,1,0,0,,0,0,0,0,0,0,0,0,3,1.3,-2,1.000
2022-11-20,202211200DAL,DEN,Q1,Zeke Nnaji,https://www.basketball-reference.com/boxscores/202211200DAL.html,3.85,1,2,.500,0,0,0,0,,0,0,0,0,0,0,0,2,2,0.2,+1,
2022-11-20,202211200DAL,DEN,Q1,Vlatko Čančar,https://www.basketball-reference.com/boxscores/202211200DAL.html,3.1,1,1,1.000,0,0,0,0,,0,0,0,0,0,0,0,0,2,1.7,-5,
