game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2022-03-02,202203020PHO,POR,Q1,CJ Elleby,https://www.basketball-reference.com/boxscores/202203020PHO.html,9.25,0,1,.000,0,1,.000,1,2,.500,1,1,2,0,0,0,2,0,1,-1.1,-9
2022-03-02,202203020PHO,POR,Q1,Anfernee Simons,https://www.basketball-reference.com/boxscores/202203020PHO.html,9.25,4,6,.667,3,3,1.000,0,0,,0,0,0,1,1,0,2,0,11,8.1,-9
2022-03-02,202203020PHO,POR,Q1,Josh Hart,https://www.basketball-reference.com/boxscores/202203020PHO.html,8.9,1,5,.200,0,2,.000,1,1,1.000,0,3,3,3,1,0,0,2,3,3.1,+2
2022-03-02,202203020PHO,POR,Q1,Elijah Hughes,https://www.basketball-reference.com/boxscores/202203020PHO.html,9.25,1,4,.250,1,3,.333,0,0,,0,0,0,0,0,0,0,0,3,0.6,-9
2022-03-02,202203020PHO,POR,Q1,Drew Eubanks,https://www.basketball-reference.com/boxscores/202203020PHO.html,6.15,1,1,1.000,0,0,,0,0,,0,5,5,0,0,0,1,1,2,1.8,-6
2022-03-02,202203020PHO,POR,Q1,Trendon Watford,https://www.basketball-reference.com/boxscores/202203020PHO.html,5.85,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,1,0,0.3,+5
2022-03-02,202203020PHO,POR,Q1,Keon Johnson,https://www.basketball-reference.com/boxscores/202203020PHO.html,2.75,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+8
2022-03-02,202203020PHO,POR,Q1,Greg Brown III,https://www.basketball-reference.com/boxscores/202203020PHO.html,2.75,1,1,1.000,0,0,,1,1,1.000,0,1,1,0,0,0,0,1,3,2.6,+8
2022-03-02,202203020PHO,POR,Q1,Ben McLemore,https://www.basketball-reference.com/boxscores/202203020PHO.html,3.1,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,-3
2022-03-02,202203020PHO,POR,Q1,Brandon Williams,https://www.basketball-reference.com/boxscores/202203020PHO.html,2.75,2,2,1.000,0,0,,1,1,1.000,0,1,1,1,0,0,0,0,5,5.4,+8
2022-03-02,202203020PHO,POR,Q2,CJ Elleby,https://www.basketball-reference.com/boxscores/202203020PHO.html,6.47,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,1,1,4,2.0,-13
2022-03-02,202203020PHO,POR,Q2,Anfernee Simons,https://www.basketball-reference.com/boxscores/202203020PHO.html,9.28,0,3,.000,0,1,.000,0,0,,0,0,0,4,0,0,2,1,0,-1.7,-14
2022-03-02,202203020PHO,POR,Q2,Josh Hart,https://www.basketball-reference.com/boxscores/202203020PHO.html,7.23,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,3,0,1,-3.1,-10
2022-03-02,202203020PHO,POR,Q2,Elijah Hughes,https://www.basketball-reference.com/boxscores/202203020PHO.html,7.85,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-9
2022-03-02,202203020PHO,POR,Q2,Drew Eubanks,https://www.basketball-reference.com/boxscores/202203020PHO.html,5.95,3,3,1.000,0,0,,1,2,.500,1,1,2,0,1,0,0,0,7,7.7,-10
2022-03-02,202203020PHO,POR,Q2,Trendon Watford,https://www.basketball-reference.com/boxscores/202203020PHO.html,6.05,2,3,.667,0,0,,0,0,,0,2,2,1,0,1,0,1,4,4.3,-4
2022-03-02,202203020PHO,POR,Q2,Keon Johnson,https://www.basketball-reference.com/boxscores/202203020PHO.html,2.72,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
2022-03-02,202203020PHO,POR,Q2,Greg Brown III,https://www.basketball-reference.com/boxscores/202203020PHO.html,4.15,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-0.5,-5
2022-03-02,202203020PHO,POR,Q2,Ben McLemore,https://www.basketball-reference.com/boxscores/202203020PHO.html,4.77,0,2,.000,0,2,.000,0,0,,0,0,0,0,1,0,0,0,0,-0.4,-4
2022-03-02,202203020PHO,POR,Q2,Brandon Williams,https://www.basketball-reference.com/boxscores/202203020PHO.html,5.53,2,3,.667,0,0,,0,0,,1,0,1,0,0,0,0,1,4,3.0,-1
2022-03-02,202203020PHO,POR,Q3,CJ Elleby,https://www.basketball-reference.com/boxscores/202203020PHO.html,7.13,0,0,,0,0,,3,4,.750,0,2,2,0,1,1,2,0,3,2.9,-4
