game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-03-17,202303170SAS,MEM,https://www.basketball-reference.com/boxscores/202303170SAS.html,26,20,35,28,17,126
2023-03-17,202303170SAS,SAS,https://www.basketball-reference.com/boxscores/202303170SAS.html,35,34,24,16,11,120
