game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2025-03-14,202503140SAS,CHO,DaQuan Jeffries,https://www.basketball-reference.com/boxscores/202503140SAS.html,32.73,5,9,.556,3,7,.429,0,0,0,1,1,1,1,0,1,4,13,8.1,+4,
2025-03-14,202503140SAS,CHO,LaMelo Ball,https://www.basketball-reference.com/boxscores/202503140SAS.html,29.12,9,13,.692,7,11,.636,2,2,1,2,3,15,1,0,4,0,27,30.3,+27,1.000
2025-03-14,202503140SAS,CHO,Miles Bridges,https://www.basketball-reference.com/boxscores/202503140SAS.html,28.77,7,14,.500,2,7,.286,5,7,1,6,7,8,0,1,1,1,21,20.6,+12,.714
2025-03-14,202503140SAS,CHO,Mark Williams,https://www.basketball-reference.com/boxscores/202503140SAS.html,28.63,5,6,.833,0,0,,4,4,2,8,10,3,1,0,3,2,14,14.9,+14,1.000
2025-03-14,202503140SAS,CHO,Josh Green,https://www.basketball-reference.com/boxscores/202503140SAS.html,28.37,7,11,.636,6,9,.667,0,0,1,0,1,3,4,0,0,1,20,21.5,+7,
2025-03-14,202503140SAS,CHO,Nick Smith Jr.,https://www.basketball-reference.com/boxscores/202503140SAS.html,27.38,9,12,.750,6,7,.857,2,2,0,3,3,5,0,0,4,3,26,20.4,+2,1.000
2025-03-14,202503140SAS,CHO,Marcus Garrett,https://www.basketball-reference.com/boxscores/202503140SAS.html,18.88,1,6,.167,1,2,.500,2,2,1,0,1,3,0,1,1,2,5,2.9,-16,1.000
2025-03-14,202503140SAS,CHO,Seth Curry,https://www.basketball-reference.com/boxscores/202503140SAS.html,18.6,2,4,.500,1,2,.500,0,0,0,2,2,2,0,0,1,0,5,4.0,+11,
2025-03-14,202503140SAS,CHO,Jusuf Nurkić,https://www.basketball-reference.com/boxscores/202503140SAS.html,12.83,6,7,.857,0,1,.000,2,2,0,3,3,1,0,0,2,4,14,9.5,+4,1.000
2025-03-14,202503140SAS,CHO,Wendell Moore Jr.,https://www.basketball-reference.com/boxscores/202503140SAS.html,8.63,0,1,.000,0,0,,0,0,1,0,1,1,0,0,0,0,0,0.7,-2,
2025-03-14,202503140SAS,CHO,Moussa Diabaté,https://www.basketball-reference.com/boxscores/202503140SAS.html,6.05,0,2,.000,0,0,,0,0,1,1,2,0,0,0,1,0,0,-1.4,-8,
2025-03-14,202503140SAS,SAS,Devin Vassell,https://www.basketball-reference.com/boxscores/202503140SAS.html,31.37,9,16,.563,3,7,.429,1,1,1,2,3,3,1,1,0,3,22,18.3,-14,1.000
2025-03-14,202503140SAS,SAS,Stephon Castle,https://www.basketball-reference.com/boxscores/202503140SAS.html,28.95,10,17,.588,3,7,.429,3,4,1,2,3,1,1,1,4,2,26,16.6,-16,.750
2025-03-14,202503140SAS,SAS,Bismack Biyombo,https://www.basketball-reference.com/boxscores/202503140SAS.html,21.48,0,0,,0,0,,0,0,1,1,2,4,3,1,2,1,0,5.1,-11,
2025-03-14,202503140SAS,SAS,Harrison Barnes,https://www.basketball-reference.com/boxscores/202503140SAS.html,21.38,4,9,.444,2,6,.333,0,1,1,0,1,1,0,0,0,1,10,5.9,-18,.000
2025-03-14,202503140SAS,SAS,Chris Paul,https://www.basketball-reference.com/boxscores/202503140SAS.html,17.5,1,3,.333,1,1,1.000,0,0,0,1,1,3,0,0,2,2,3,0.9,-18,
2025-03-14,202503140SAS,SAS,Blake Wesley,https://www.basketball-reference.com/boxscores/202503140SAS.html,23.6,3,6,.500,1,2,.500,3,4,1,3,4,3,2,0,2,1,10,9.9,+7,.750
2025-03-14,202503140SAS,SAS,Keldon Johnson,https://www.basketball-reference.com/boxscores/202503140SAS.html,22.38,4,11,.364,1,4,.250,3,3,2,3,5,3,1,0,0,1,12,10.9,-5,1.000
2025-03-14,202503140SAS,SAS,Julian Champagnie,https://www.basketball-reference.com/boxscores/202503140SAS.html,19.88,4,8,.500,3,5,.600,1,1,2,3,5,2,0,0,1,1,12,10.3,-8,1.000
2025-03-14,202503140SAS,SAS,Sandro Mamukelashvili,https://www.basketball-reference.com/boxscores/202503140SAS.html,17.12,5,12,.417,3,7,.429,0,0,3,0,3,1,2,2,0,2,13,12.0,+2,
2025-03-14,202503140SAS,SAS,Jeremy Sochan,https://www.basketball-reference.com/boxscores/202503140SAS.html,16.13,4,9,.444,1,4,.250,5,6,4,0,4,2,2,0,0,1,14,14.7,-19,.833
2025-03-14,202503140SAS,SAS,Malaki Branham,https://www.basketball-reference.com/boxscores/202503140SAS.html,6.73,2,2,1.000,2,2,1.000,1,2,0,0,0,1,1,0,1,1,7,6.3,+15,.500
2025-03-14,202503140SAS,SAS,Jordan McLaughlin,https://www.basketball-reference.com/boxscores/202503140SAS.html,6.73,1,1,1.000,1,1,1.000,0,0,0,2,2,2,0,0,1,0,3,3.7,+15,
2025-03-14,202503140SAS,SAS,Harrison Ingram,https://www.basketball-reference.com/boxscores/202503140SAS.html,6.73,1,1,1.000,0,0,,0,0,1,2,3,1,1,0,0,1,2,4.3,+15,
