game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2025-03-10,202503100BOS,UTA,John Collins,https://www.basketball-reference.com/boxscores/202503100BOS.html,34.33,12,30,.400,2,11,.182,2,2,1.000,5,5,10,2,2,0,2,3,28,17.0,+2
2025-03-10,202503100BOS,UTA,Collin Sexton,https://www.basketball-reference.com/boxscores/202503100BOS.html,32.58,6,16,.375,2,4,.500,2,2,1.000,1,2,3,13,0,0,6,2,16,10.8,-6
2025-03-10,202503100BOS,UTA,Walker Kessler,https://www.basketball-reference.com/boxscores/202503100BOS.html,31.33,4,7,.571,0,0,,3,5,.600,6,4,10,1,0,2,1,1,11,13.0,-8
2025-03-10,202503100BOS,UTA,Isaiah Collier,https://www.basketball-reference.com/boxscores/202503100BOS.html,28.42,3,5,.600,1,2,.500,1,2,.500,0,1,1,4,0,0,0,0,8,8.4,-14
2025-03-10,202503100BOS,UTA,Johnny Juzang,https://www.basketball-reference.com/boxscores/202503100BOS.html,19.45,2,5,.400,0,2,.000,0,0,,0,4,4,0,0,0,0,2,4,1.7,-13
2025-03-10,202503100BOS,UTA,Brice Sensabaugh,https://www.basketball-reference.com/boxscores/202503100BOS.html,24.72,8,11,.727,5,7,.714,1,1,1.000,0,4,4,5,1,0,1,1,22,21.8,+10
2025-03-10,202503100BOS,UTA,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/202503100BOS.html,22.8,3,8,.375,2,6,.333,0,0,,1,3,4,2,0,0,1,1,8,5.2,-9
2025-03-10,202503100BOS,UTA,Kyle Filipowski,https://www.basketball-reference.com/boxscores/202503100BOS.html,16.42,3,8,.375,0,3,.000,0,0,,0,5,5,0,0,1,0,1,6,3.4,+2
2025-03-10,202503100BOS,UTA,Cody Williams,https://www.basketball-reference.com/boxscores/202503100BOS.html,16.28,2,4,.500,1,2,.500,0,0,,0,4,4,1,0,1,0,0,5,5.6,+14
2025-03-10,202503100BOS,UTA,KJ Martin,https://www.basketball-reference.com/boxscores/202503100BOS.html,13.67,0,1,.000,0,1,.000,0,0,,1,2,3,1,0,0,1,2,0,-0.5,-8
2025-03-10,202503100BOS,BOS,Jaylen Brown,https://www.basketball-reference.com/boxscores/202503100BOS.html,38.4,8,20,.400,0,5,.000,10,11,.909,0,8,8,7,3,1,3,1,26,22.4,+17
2025-03-10,202503100BOS,BOS,Derrick White,https://www.basketball-reference.com/boxscores/202503100BOS.html,36.27,6,16,.375,3,11,.273,3,3,1.000,0,5,5,10,0,3,1,2,18,18.0,+3
2025-03-10,202503100BOS,BOS,Sam Hauser,https://www.basketball-reference.com/boxscores/202503100BOS.html,35.48,11,23,.478,9,19,.474,2,2,1.000,3,3,6,1,1,0,0,0,33,26.0,+13
2025-03-10,202503100BOS,BOS,Jrue Holiday,https://www.basketball-reference.com/boxscores/202503100BOS.html,31.67,4,9,.444,2,5,.400,0,0,,2,4,6,4,2,1,1,1,10,12.0,+15
2025-03-10,202503100BOS,BOS,Luke Kornet,https://www.basketball-reference.com/boxscores/202503100BOS.html,30.08,2,4,.500,0,0,,1,2,.500,3,5,8,0,2,1,0,2,5,8.1,+13
2025-03-10,202503100BOS,BOS,Payton Pritchard,https://www.basketball-reference.com/boxscores/202503100BOS.html,25.92,3,11,.273,2,8,.250,0,0,,0,1,1,3,2,0,0,1,8,5.5,-4
2025-03-10,202503100BOS,BOS,Neemias Queta,https://www.basketball-reference.com/boxscores/202503100BOS.html,17.48,4,4,1.000,0,0,,0,0,,1,7,8,1,0,1,3,2,8,7.2,-5
2025-03-10,202503100BOS,BOS,Torrey Craig,https://www.basketball-reference.com/boxscores/202503100BOS.html,12.35,2,5,.400,2,4,.500,0,0,,2,1,3,0,0,1,1,1,6,4.3,-11
2025-03-10,202503100BOS,BOS,Baylor Scheierman,https://www.basketball-reference.com/boxscores/202503100BOS.html,12.35,0,1,.000,0,1,.000,0,0,,1,1,2,2,1,0,0,2,0,1.9,-11
