game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2024-12-27,202412270LAC,GSW,Trayce Jackson-Davis,https://www.basketball-reference.com/boxscores/202412270LAC.html,30.8,7,12,.583,0,0,1,2,.500,6,3,9,2,2,0,2,1,15,15.1,-12,
2024-12-27,202412270LAC,GSW,Dennis Schröder,https://www.basketball-reference.com/boxscores/202412270LAC.html,23.58,3,11,.273,0,6,1,2,.500,0,1,1,5,0,0,3,0,7,0.9,-16,.000
2024-12-27,202412270LAC,GSW,Andrew Wiggins,https://www.basketball-reference.com/boxscores/202412270LAC.html,23.58,2,11,.182,1,3,0,0,,1,1,2,2,0,1,1,0,5,0.2,-16,.333
2024-12-27,202412270LAC,GSW,Buddy Hield,https://www.basketball-reference.com/boxscores/202412270LAC.html,21.65,2,8,.250,1,6,0,0,,2,7,9,0,0,0,1,2,5,1.9,-16,.167
2024-12-27,202412270LAC,GSW,Kyle Anderson,https://www.basketball-reference.com/boxscores/202412270LAC.html,14.78,2,4,.500,1,2,0,0,,4,2,6,1,2,0,1,0,5,8.1,-7,.500
2024-12-27,202412270LAC,GSW,Jonathan Kuminga,https://www.basketball-reference.com/boxscores/202412270LAC.html,36.77,11,19,.579,1,3,11,14,.786,4,6,10,5,2,1,3,1,34,31.3,-5,.333
2024-12-27,202412270LAC,GSW,Brandin Podziemski,https://www.basketball-reference.com/boxscores/202412270LAC.html,30.55,4,9,.444,2,5,0,0,,0,2,2,5,3,0,0,2,10,11.6,+6,.400
2024-12-27,202412270LAC,GSW,Moses Moody,https://www.basketball-reference.com/boxscores/202412270LAC.html,24.42,4,11,.364,1,5,2,2,1.000,0,2,2,1,4,0,1,4,11,7.6,+6,.200
2024-12-27,202412270LAC,GSW,Lindy Waters III,https://www.basketball-reference.com/boxscores/202412270LAC.html,16.18,0,6,.000,0,6,0,0,,0,1,1,1,1,0,0,1,0,-2.6,+16,.000
2024-12-27,202412270LAC,GSW,Kevon Looney,https://www.basketball-reference.com/boxscores/202412270LAC.html,12.05,0,2,.000,0,0,0,0,,2,2,4,0,0,0,1,3,0,-1.6,0,
2024-12-27,202412270LAC,GSW,Gui Santos,https://www.basketball-reference.com/boxscores/202412270LAC.html,4.83,0,1,.000,0,1,0,0,,0,1,1,1,0,0,1,2,0,-1.5,-8,.000
2024-12-27,202412270LAC,GSW,Quinten Post,https://www.basketball-reference.com/boxscores/202412270LAC.html,0.8,0,1,.000,0,1,0,0,,0,0,0,1,0,0,0,0,0,0.0,+2,.000
2024-12-27,202412270LAC,LAC,Norman Powell,https://www.basketball-reference.com/boxscores/202412270LAC.html,40.18,10,20,.500,2,7,4,4,1.000,0,3,3,1,2,1,4,4,26,14.7,+18,.286
2024-12-27,202412270LAC,LAC,James Harden,https://www.basketball-reference.com/boxscores/202412270LAC.html,38.83,6,14,.429,2,8,4,4,1.000,1,2,3,7,1,1,6,3,18,11.3,+8,.250
2024-12-27,202412270LAC,LAC,Ivica Zubac,https://www.basketball-reference.com/boxscores/202412270LAC.html,35.95,8,9,.889,0,0,1,3,.333,1,10,11,2,0,5,2,2,17,18.9,+5,
2024-12-27,202412270LAC,LAC,Kris Dunn,https://www.basketball-reference.com/boxscores/202412270LAC.html,34.22,5,8,.625,2,5,1,2,.500,1,6,7,4,1,0,5,3,13,9.1,+14,.400
2024-12-27,202412270LAC,LAC,Derrick Jones Jr.,https://www.basketball-reference.com/boxscores/202412270LAC.html,29.52,7,12,.583,0,2,0,0,,2,4,6,2,2,0,1,1,14,13.0,+8,.000
2024-12-27,202412270LAC,LAC,Amir Coffey,https://www.basketball-reference.com/boxscores/202412270LAC.html,25.63,3,7,.429,3,5,2,2,1.000,0,2,2,0,0,1,0,3,11,7.4,-1,.600
2024-12-27,202412270LAC,LAC,Nicolas Batum,https://www.basketball-reference.com/boxscores/202412270LAC.html,20.05,1,3,.333,1,3,0,0,,1,4,5,3,0,1,2,1,3,3.6,-2,.333
2024-12-27,202412270LAC,LAC,Mo Bamba,https://www.basketball-reference.com/boxscores/202412270LAC.html,12.05,0,0,,0,0,0,0,,0,2,2,0,0,1,0,1,0,0.9,+5,
2024-12-27,202412270LAC,LAC,Jordan Miller,https://www.basketball-reference.com/boxscores/202412270LAC.html,3.57,0,2,.000,0,2,0,0,,0,0,0,0,0,0,1,1,0,-2.8,-5,.000
