game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2021-12-19,202112190MIN,DAL,Q1,Tim Hardaway Jr.,https://www.basketball-reference.com/boxscores/202112190MIN.html,10.17,4,6,.667,2,4,.500,2,2,1.000,0,2,2,0,0,0,1,1,12,8.6,+5
2021-12-19,202112190MIN,DAL,Q1,Jalen Brunson,https://www.basketball-reference.com/boxscores/202112190MIN.html,7.47,0,0,,0,0,,2,2,1.000,0,1,1,1,0,0,0,0,2,3.0,+1
2021-12-19,202112190MIN,DAL,Q1,Dorian Finney-Smith,https://www.basketball-reference.com/boxscores/202112190MIN.html,9.3,2,4,.500,1,3,.333,0,0,,1,0,1,2,0,0,0,0,5,5.1,-6
2021-12-19,202112190MIN,DAL,Q1,Kristaps Porziņģis,https://www.basketball-reference.com/boxscores/202112190MIN.html,8.83,0,3,.000,0,2,.000,4,4,1.000,0,1,1,0,1,1,0,1,4,3.5,+8
2021-12-19,202112190MIN,DAL,Q1,Dwight Powell,https://www.basketball-reference.com/boxscores/202112190MIN.html,5.42,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,1,1,2,1.0,+4
2021-12-19,202112190MIN,DAL,Q1,Maxi Kleber,https://www.basketball-reference.com/boxscores/202112190MIN.html,6.58,0,1,.000,0,1,.000,0,0,,2,3,5,2,0,0,0,2,0,2.2,-6
2021-12-19,202112190MIN,DAL,Q1,Sterling Brown,https://www.basketball-reference.com/boxscores/202112190MIN.html,4.53,0,3,.000,0,3,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.8,-3
2021-12-19,202112190MIN,DAL,Q1,Trey Burke,https://www.basketball-reference.com/boxscores/202112190MIN.html,4.53,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-3
2021-12-19,202112190MIN,DAL,Q1,Moses Brown,https://www.basketball-reference.com/boxscores/202112190MIN.html,3.17,0,3,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,-1.1,-10
2021-12-19,202112190MIN,DAL,Q2,Tim Hardaway Jr.,https://www.basketball-reference.com/boxscores/202112190MIN.html,9.92,1,1,1.000,0,0,,0,0,,0,1,1,1,0,1,0,0,2,3.4,-2
2021-12-19,202112190MIN,DAL,Q2,Jalen Brunson,https://www.basketball-reference.com/boxscores/202112190MIN.html,9.52,3,4,.750,1,1,1.000,2,2,1.000,0,0,0,1,0,0,4,0,9,4.1,-3
