game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2022-11-03,202211030OKC,DEN,https://www.basketball-reference.com/boxscores/202211030OKC.html,42,29,22,29,122
2022-11-03,202211030OKC,OKC,https://www.basketball-reference.com/boxscores/202211030OKC.html,29,28,38,15,110
