game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2021-06-01,202106010PHO,LAL,Q1,LeBron James,https://www.basketball-reference.com/boxscores/202106010PHO.html,11.23,3,7,.429,1,3,.333,0,0,0,2,2,5,0,0,2,0,7,5.4,-5,
2021-06-01,202106010PHO,LAL,Q1,Dennis Schröder,https://www.basketball-reference.com/boxscores/202106010PHO.html,5.93,0,2,.000,0,1,.000,0,0,0,1,1,1,0,0,0,1,0,-0.8,-3,
2021-06-01,202106010PHO,LAL,Q1,Andre Drummond,https://www.basketball-reference.com/boxscores/202106010PHO.html,8.27,2,2,1.000,0,0,,1,1,1,4,5,0,0,0,0,0,5,6.3,0,1.000
2021-06-01,202106010PHO,LAL,Q1,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202106010PHO.html,6.9,0,1,.000,0,0,,0,0,0,0,0,1,0,0,0,0,0,0.0,-9,
2021-06-01,202106010PHO,LAL,Q1,Markieff Morris,https://www.basketball-reference.com/boxscores/202106010PHO.html,6.23,1,2,.500,1,1,1.000,0,0,0,0,0,1,0,1,0,1,3,3.0,-6,
2021-06-01,202106010PHO,LAL,Q1,Kyle Kuzma,https://www.basketball-reference.com/boxscores/202106010PHO.html,5.77,3,5,.600,0,2,.000,0,0,0,0,0,0,0,0,0,0,6,3.7,-2,
2021-06-01,202106010PHO,LAL,Q1,Wesley Matthews,https://www.basketball-reference.com/boxscores/202106010PHO.html,5.1,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,+1,
2021-06-01,202106010PHO,LAL,Q1,Alex Caruso,https://www.basketball-reference.com/boxscores/202106010PHO.html,6.83,1,2,.500,1,2,.500,0,0,0,0,0,0,0,0,0,1,3,1.6,-8,
2021-06-01,202106010PHO,LAL,Q1,Marc Gasol,https://www.basketball-reference.com/boxscores/202106010PHO.html,3.73,0,0,,0,0,,2,2,0,0,0,0,0,0,0,2,2,1.2,-8,1.000
2021-06-01,202106010PHO,LAL,Q2,LeBron James,https://www.basketball-reference.com/boxscores/202106010PHO.html,8.7,0,3,.000,0,0,,0,0,1,1,2,0,0,0,1,1,0,-2.5,-20,
2021-06-01,202106010PHO,LAL,Q2,Dennis Schröder,https://www.basketball-reference.com/boxscores/202106010PHO.html,7.93,0,3,.000,0,1,.000,0,0,0,1,1,0,0,0,0,0,0,-1.8,-15,
2021-06-01,202106010PHO,LAL,Q2,Andre Drummond,https://www.basketball-reference.com/boxscores/202106010PHO.html,5.97,0,2,.000,0,0,,0,0,2,0,2,0,0,0,2,1,0,-2.4,-13,
2021-06-01,202106010PHO,LAL,Q2,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202106010PHO.html,5.08,0,0,,0,0,,0,0,0,1,1,0,0,0,0,0,0,0.3,-8,
2021-06-01,202106010PHO,LAL,Q2,Markieff Morris,https://www.basketball-reference.com/boxscores/202106010PHO.html,4.07,0,0,,0,0,,1,2,1,0,1,0,0,0,1,0,1,0.3,-7,.500
2021-06-01,202106010PHO,LAL,Q2,Kyle Kuzma,https://www.basketball-reference.com/boxscores/202106010PHO.html,3.87,0,0,,0,0,,1,2,0,1,1,0,0,0,0,0,1,0.9,-8,.500
2021-06-01,202106010PHO,LAL,Q2,Wesley Matthews,https://www.basketball-reference.com/boxscores/202106010PHO.html,8.13,0,2,.000,0,2,.000,2,2,0,0,0,0,1,0,0,1,2,1.2,-14,1.000
2021-06-01,202106010PHO,LAL,Q2,Alex Caruso,https://www.basketball-reference.com/boxscores/202106010PHO.html,6.15,1,3,.333,0,1,.000,0,0,0,0,0,0,0,0,0,1,2,-0.1,-9,
2021-06-01,202106010PHO,LAL,Q2,Talen Horton-Tucker,https://www.basketball-reference.com/boxscores/202106010PHO.html,4.07,1,2,.500,0,0,,2,3,1,0,1,0,0,0,0,0,4,3.3,-7,.667
2021-06-01,202106010PHO,LAL,Q2,Ben McLemore,https://www.basketball-reference.com/boxscores/202106010PHO.html,4.07,0,2,.000,0,1,.000,0,0,0,0,0,0,0,0,1,0,0,-2.4,-7,
2021-06-01,202106010PHO,LAL,Q2,Marc Gasol,https://www.basketball-reference.com/boxscores/202106010PHO.html,1.97,0,0,,0,0,,0,0,0,1,1,0,0,0,0,1,0,-0.1,-2,
2021-06-01,202106010PHO,LAL,Q3,LeBron James,https://www.basketball-reference.com/boxscores/202106010PHO.html,11.72,6,9,.667,5,7,.714,0,0,0,1,1,2,0,0,0,0,17,14.8,+1,
2021-06-01,202106010PHO,LAL,Q3,Dennis Schröder,https://www.basketball-reference.com/boxscores/202106010PHO.html,12.0,0,4,.000,0,2,.000,0,0,0,2,2,0,0,0,0,1,0,-2.6,+1,
2021-06-01,202106010PHO,LAL,Q3,Andre Drummond,https://www.basketball-reference.com/boxscores/202106010PHO.html,7.62,0,1,.000,0,0,,2,2,1,5,6,0,0,0,2,2,2,0.7,+5,1.000
2021-06-01,202106010PHO,LAL,Q3,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202106010PHO.html,3.13,0,0,,0,0,,0,0,0,0,0,1,1,0,1,1,0,0.3,-2,
2021-06-01,202106010PHO,LAL,Q3,Kyle Kuzma,https://www.basketball-reference.com/boxscores/202106010PHO.html,5.35,1,3,.333,0,0,,0,0,0,0,0,0,0,0,0,0,2,0.3,+3,
2021-06-01,202106010PHO,LAL,Q3,Wesley Matthews,https://www.basketball-reference.com/boxscores/202106010PHO.html,8.87,1,2,.500,1,2,.500,0,0,0,1,1,0,0,0,0,2,3,1.5,+3,
2021-06-01,202106010PHO,LAL,Q3,Alex Caruso,https://www.basketball-reference.com/boxscores/202106010PHO.html,6.65,0,2,.000,0,1,.000,0,0,1,0,1,0,0,0,1,0,0,-1.7,-2,
