game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-01-20,202201200GSW,IND,https://www.basketball-reference.com/boxscores/202201200GSW.html,23,32,28,27,11,121
2022-01-20,202201200GSW,GSW,https://www.basketball-reference.com/boxscores/202201200GSW.html,30,33,20,27,7,117
