game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2024-10-23,202410230HOU,CHO,LaMelo Ball,https://www.basketball-reference.com/boxscores/202410230HOU.html,37.92,10,20,.500,4,12,.333,10,10,1.000,1,7,8,11,1,1,2,3,34,33.0,+14
2024-10-23,202410230HOU,CHO,Miles Bridges,https://www.basketball-reference.com/boxscores/202410230HOU.html,32.28,5,11,.455,0,3,.000,0,0,,0,9,9,2,1,1,4,1,10,5.7,+4
2024-10-23,202410230HOU,CHO,Nick Richards,https://www.basketball-reference.com/boxscores/202410230HOU.html,23.92,3,4,.750,0,0,,0,2,.000,2,6,8,1,0,2,1,5,6,5.9,-1
2024-10-23,202410230HOU,CHO,Cody Martin,https://www.basketball-reference.com/boxscores/202410230HOU.html,23.52,2,6,.333,1,4,.250,3,4,.750,3,5,8,1,0,1,0,3,8,8.0,+4
2024-10-23,202410230HOU,CHO,Brandon Miller,https://www.basketball-reference.com/boxscores/202410230HOU.html,10.73,2,4,.500,1,2,.500,1,1,1.000,1,0,1,1,1,0,1,0,6,5.4,-6
2024-10-23,202410230HOU,CHO,Tre Mann,https://www.basketball-reference.com/boxscores/202410230HOU.html,28.95,8,16,.500,4,8,.500,4,4,1.000,3,3,6,1,0,1,3,2,24,16.6,+2
2024-10-23,202410230HOU,CHO,Seth Curry,https://www.basketball-reference.com/boxscores/202410230HOU.html,26.33,2,5,.400,2,3,.667,1,3,.333,0,2,2,1,0,1,0,2,7,4.7,+3
2024-10-23,202410230HOU,CHO,Grant Williams,https://www.basketball-reference.com/boxscores/202410230HOU.html,24.82,3,6,.500,2,4,.500,0,0,,1,3,4,1,1,1,2,4,8,5.4,+1
2024-10-23,202410230HOU,CHO,Vasilije Micić,https://www.basketball-reference.com/boxscores/202410230HOU.html,16.55,2,9,.222,1,3,.333,0,0,,2,3,5,1,1,0,3,1,5,0.1,-2
2024-10-23,202410230HOU,CHO,Moussa Diabaté,https://www.basketball-reference.com/boxscores/202410230HOU.html,14.98,1,4,.250,0,0,,0,0,,2,3,5,0,1,2,0,0,2,4.3,+6
2024-10-23,202410230HOU,HOU,Fred VanVleet,https://www.basketball-reference.com/boxscores/202410230HOU.html,37.38,4,18,.222,2,11,.182,4,4,1.000,2,2,4,6,2,0,2,1,14,8.8,0
2024-10-23,202410230HOU,HOU,Jalen Green,https://www.basketball-reference.com/boxscores/202410230HOU.html,35.45,9,23,.391,5,15,.333,5,5,1.000,0,2,2,0,0,0,0,0,28,16.1,-11
2024-10-23,202410230HOU,HOU,Alperen Şengün,https://www.basketball-reference.com/boxscores/202410230HOU.html,33.87,10,22,.455,2,3,.667,3,4,.750,6,12,18,5,4,1,3,2,25,25.4,+10
2024-10-23,202410230HOU,HOU,Jabari Smith Jr.,https://www.basketball-reference.com/boxscores/202410230HOU.html,33.13,2,7,.286,2,5,.400,2,3,.667,1,4,5,1,0,1,0,2,8,6.0,+2
2024-10-23,202410230HOU,HOU,Dillon Brooks,https://www.basketball-reference.com/boxscores/202410230HOU.html,31.42,1,6,.167,0,3,.000,0,0,,1,2,3,0,0,0,0,4,2,-2.1,+14
2024-10-23,202410230HOU,HOU,Amen Thompson,https://www.basketball-reference.com/boxscores/202410230HOU.html,21.83,5,11,.455,1,2,.500,2,4,.500,1,3,4,0,0,1,0,3,13,7.6,-19
2024-10-23,202410230HOU,HOU,Reed Sheppard,https://www.basketball-reference.com/boxscores/202410230HOU.html,15.55,2,5,.400,0,1,.000,0,0,,1,1,2,3,0,1,3,3,4,0.9,-6
2024-10-23,202410230HOU,HOU,Tari Eason,https://www.basketball-reference.com/boxscores/202410230HOU.html,12.88,1,3,.333,0,1,.000,0,0,,1,1,2,2,2,0,0,1,2,4.3,-13
2024-10-23,202410230HOU,HOU,Jock Landale,https://www.basketball-reference.com/boxscores/202410230HOU.html,10.47,2,4,.500,1,1,1.000,0,0,,3,0,3,2,0,0,0,1,5,6.1,-6
2024-10-23,202410230HOU,HOU,Cam Whitmore,https://www.basketball-reference.com/boxscores/202410230HOU.html,8.02,2,4,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,1,4,1.6,+4
