game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2025-04-13,202504130GSW,LAC,https://www.basketball-reference.com/boxscores/202504130GSW.html,25,35,23,28,13,124
2025-04-13,202504130GSW,GSW,https://www.basketball-reference.com/boxscores/202504130GSW.html,33,25,24,29,8,119
