game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-01-05,202401050PHI,NYK,https://www.basketball-reference.com/boxscores/202401050PHI.html,34,41,18,35,128
2024-01-05,202401050PHI,PHI,https://www.basketball-reference.com/boxscores/202401050PHI.html,30,25,21,16,92
