game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2024-01-15,202401150DAL,NOP,Zion Williamson,https://www.basketball-reference.com/boxscores/202401150DAL.html,32.37,12,17,.706,0,0,6,11,.545,0,1,1,3,1,0,3,2,30,20.5,+6,
2024-01-15,202401150DAL,NOP,Brandon Ingram,https://www.basketball-reference.com/boxscores/202401150DAL.html,32.08,3,14,.214,0,4,6,8,.750,0,5,5,5,1,0,1,3,12,6.4,-19,.000
2024-01-15,202401150DAL,NOP,Herbert Jones,https://www.basketball-reference.com/boxscores/202401150DAL.html,29.27,4,5,.800,1,1,1,1,1.000,1,2,3,3,0,0,0,2,10,10.7,-14,1.000
2024-01-15,202401150DAL,NOP,CJ McCollum,https://www.basketball-reference.com/boxscores/202401150DAL.html,29.0,9,17,.529,3,7,2,2,1.000,0,6,6,4,1,0,0,5,23,18.3,+15,.429
2024-01-15,202401150DAL,NOP,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202401150DAL.html,19.47,2,5,.400,0,0,2,2,1.000,4,2,6,2,0,2,3,4,6,4.9,-22,
2024-01-15,202401150DAL,NOP,Larry Nance Jr.,https://www.basketball-reference.com/boxscores/202401150DAL.html,26.43,5,11,.455,1,4,3,3,1.000,1,7,8,2,3,0,1,1,14,14.1,+16,.250
2024-01-15,202401150DAL,NOP,Trey Murphy III,https://www.basketball-reference.com/boxscores/202401150DAL.html,22.47,2,5,.400,1,4,9,12,.750,0,3,3,0,1,0,0,0,14,12.0,-10,.250
2024-01-15,202401150DAL,NOP,Jordan Hawkins,https://www.basketball-reference.com/boxscores/202401150DAL.html,20.77,3,4,.750,1,2,2,2,1.000,0,1,1,0,1,0,0,3,9,7.5,+8,.500
2024-01-15,202401150DAL,NOP,Dyson Daniels,https://www.basketball-reference.com/boxscores/202401150DAL.html,18.98,1,2,.500,0,1,0,0,,2,1,3,2,0,0,0,3,2,2.9,-20,.000
2024-01-15,202401150DAL,NOP,Naji Marshall,https://www.basketball-reference.com/boxscores/202401150DAL.html,9.12,0,1,.000,0,0,0,0,,0,1,1,0,1,0,1,5,0,-2.4,+15,
2024-01-15,202401150DAL,DAL,Kyrie Irving,https://www.basketball-reference.com/boxscores/202401150DAL.html,41.4,13,28,.464,3,9,13,15,.867,0,7,7,7,0,1,3,1,42,31.1,+7,.333
2024-01-15,202401150DAL,DAL,Tim Hardaway Jr.,https://www.basketball-reference.com/boxscores/202401150DAL.html,40.63,11,23,.478,9,15,10,10,1.000,0,2,2,2,1,0,4,0,41,28.3,-1,.600
2024-01-15,202401150DAL,DAL,Josh Green,https://www.basketball-reference.com/boxscores/202401150DAL.html,29.83,4,8,.500,3,5,2,6,.333,1,3,4,3,0,0,1,5,13,8.1,+14,.600
2024-01-15,202401150DAL,DAL,Dereck Lively II,https://www.basketball-reference.com/boxscores/202401150DAL.html,26.23,2,2,1.000,0,0,2,2,1.000,7,5,12,1,0,0,2,4,6,8.9,-2,
2024-01-15,202401150DAL,DAL,Maxi Kleber,https://www.basketball-reference.com/boxscores/202401150DAL.html,19.27,1,3,.333,0,2,2,2,1.000,0,5,5,1,0,2,1,5,4,2.9,-12,.000
2024-01-15,202401150DAL,DAL,Grant Williams,https://www.basketball-reference.com/boxscores/202401150DAL.html,31.05,3,7,.429,1,4,0,0,,0,3,3,7,3,0,0,5,7,10.1,+16,.250
2024-01-15,202401150DAL,DAL,Dwight Powell,https://www.basketball-reference.com/boxscores/202401150DAL.html,16.03,2,2,1.000,0,0,0,0,,3,1,4,2,0,2,0,5,4,6.6,+6,
2024-01-15,202401150DAL,DAL,Jaden Hardy,https://www.basketball-reference.com/boxscores/202401150DAL.html,15.32,2,7,.286,1,5,0,0,,1,3,4,1,0,0,0,2,5,2.4,0,.200
2024-01-15,202401150DAL,DAL,A.J. Lawson,https://www.basketball-reference.com/boxscores/202401150DAL.html,13.62,1,3,.333,1,2,0,0,,1,0,1,0,0,1,0,1,3,2.3,-1,.500
2024-01-15,202401150DAL,DAL,Seth Curry,https://www.basketball-reference.com/boxscores/202401150DAL.html,6.6,0,2,.000,0,1,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-2,.000
