game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2022-11-21,202211210MIL,POR,https://www.basketball-reference.com/boxscores/202211210MIL.html,32,29,18,32,111
2022-11-21,202211210MIL,MIL,https://www.basketball-reference.com/boxscores/202211210MIL.html,30,33,30,26,119
