game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,ft_pct,fg3_pct
2023-01-15,202301150LAC,HOU,Q2,Alperen Şengün,https://www.basketball-reference.com/boxscores/202301150LAC.html,8.35,5,6,1,1,0,0,1,2,3,1,0,1,2,0,11,9.5,-3,.833,,1.000
2023-01-15,202301150LAC,HOU,Q2,Eric Gordon,https://www.basketball-reference.com/boxscores/202301150LAC.html,8.62,3,5,0,1,0,1,0,1,1,1,0,1,0,1,6,4.6,+3,.600,.000,.000
2023-01-15,202301150LAC,HOU,Q2,Tari Eason,https://www.basketball-reference.com/boxscores/202301150LAC.html,4.53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,+7,.000,,
2023-01-15,202301150LAC,HOU,Q2,Josh Christopher,https://www.basketball-reference.com/boxscores/202301150LAC.html,3.38,1,1,0,0,0,0,0,1,1,1,1,0,0,0,2,3.7,-1,1.000,,
2023-01-15,202301150LAC,HOU,Q2,Garrison Mathews,https://www.basketball-reference.com/boxscores/202301150LAC.html,5.9,1,3,1,3,3,3,0,2,2,0,0,0,1,0,6,3.9,+4,.333,1.000,.333
2023-01-15,202301150LAC,HOU,Q2,Usman Garuba,https://www.basketball-reference.com/boxscores/202301150LAC.html,3.65,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0.6,+5,.000,,
2023-01-15,202301150LAC,HOU,Q2,TyTy Washington Jr.,https://www.basketball-reference.com/boxscores/202301150LAC.html,3.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,+5,1.000,,
2023-01-15,202301150LAC,HOU,Q3,Daishen Nix,https://www.basketball-reference.com/boxscores/202301150LAC.html,9.23,0,1,0,1,1,2,0,0,0,1,1,0,1,2,1,-0.2,-3,.000,.500,.000
2023-01-15,202301150LAC,HOU,Q3,KJ Martin,https://www.basketball-reference.com/boxscores/202301150LAC.html,12.0,2,5,1,3,0,0,1,4,5,1,0,0,0,0,5,4.9,-2,.400,,.333
2023-01-15,202301150LAC,HOU,Q3,Jabari Smith Jr.,https://www.basketball-reference.com/boxscores/202301150LAC.html,7.58,1,2,1,2,0,0,0,1,1,0,1,0,1,1,3,1.9,0,.500,,.500
2023-01-15,202301150LAC,HOU,Q3,Alperen Şengün,https://www.basketball-reference.com/boxscores/202301150LAC.html,7.87,1,3,0,0,0,0,2,0,2,2,0,0,3,1,2,-0.3,-1,.333,,
2023-01-15,202301150LAC,HOU,Q3,Eric Gordon,https://www.basketball-reference.com/boxscores/202301150LAC.html,6.35,1,2,1,2,5,5,1,0,1,0,0,0,0,0,8,7.7,+3,.500,1.000,.500
2023-01-15,202301150LAC,HOU,Q3,Tari Eason,https://www.basketball-reference.com/boxscores/202301150LAC.html,4.42,3,3,1,1,0,0,1,0,1,1,1,0,0,1,7,8.1,-2,1.000,,1.000
2023-01-15,202301150LAC,HOU,Q3,Josh Christopher,https://www.basketball-reference.com/boxscores/202301150LAC.html,5.65,0,3,0,3,1,2,0,0,0,1,0,1,1,0,1,-1.1,-5,.000,.500,.000
2023-01-15,202301150LAC,HOU,Q3,Usman Garuba,https://www.basketball-reference.com/boxscores/202301150LAC.html,4.13,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0.6,-1,,,
2023-01-15,202301150LAC,HOU,Q3,TyTy Washington Jr.,https://www.basketball-reference.com/boxscores/202301150LAC.html,2.77,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.4,+1,,,
2023-01-15,202301150LAC,HOU,Q4,Daishen Nix,https://www.basketball-reference.com/boxscores/202301150LAC.html,8.03,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,-1.7,-10,,,
2023-01-15,202301150LAC,HOU,Q4,KJ Martin,https://www.basketball-reference.com/boxscores/202301150LAC.html,3.55,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,-0.8,-4,,,
2023-01-15,202301150LAC,HOU,Q4,Jabari Smith Jr.,https://www.basketball-reference.com/boxscores/202301150LAC.html,5.37,1,5,0,2,0,0,0,0,0,0,0,0,0,1,2,-1.5,-8,.200,,.000
2023-01-15,202301150LAC,HOU,Q4,Alperen Şengün,https://www.basketball-reference.com/boxscores/202301150LAC.html,3.55,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0.3,-4,.000,,
2023-01-15,202301150LAC,HOU,Q4,Eric Gordon,https://www.basketball-reference.com/boxscores/202301150LAC.html,8.17,1,5,0,1,0,0,0,0,0,0,0,0,0,0,2,-1.1,-17,.200,,.000
2023-01-15,202301150LAC,HOU,Q4,Tari Eason,https://www.basketball-reference.com/boxscores/202301150LAC.html,8.45,2,2,0,0,0,0,1,2,3,0,2,1,0,1,4,7.0,-16,1.000,,
2023-01-15,202301150LAC,HOU,Q4,Josh Christopher,https://www.basketball-reference.com/boxscores/202301150LAC.html,3.83,1,3,0,1,0,0,0,0,0,0,0,0,1,0,2,-0.7,-3,.333,,.000
2023-01-15,202301150LAC,HOU,Q4,Garrison Mathews,https://www.basketball-reference.com/boxscores/202301150LAC.html,8.45,0,2,0,2,0,0,0,0,0,0,1,0,2,2,0,-3.2,-16,.000,,.000
2023-01-15,202301150LAC,HOU,Q4,Usman Garuba,https://www.basketball-reference.com/boxscores/202301150LAC.html,6.63,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.6,-12,,,
2023-01-15,202301150LAC,HOU,Q4,TyTy Washington Jr.,https://www.basketball-reference.com/boxscores/202301150LAC.html,3.97,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,-2.8,-10,.000,,.000
2023-01-15,202301150LAC,LAC,Q1,Terance Mann,https://www.basketball-reference.com/boxscores/202301150LAC.html,10.92,4,5,1,2,0,0,0,0,0,1,0,0,0,0,9,7.8,-1,.800,,.500
2023-01-15,202301150LAC,LAC,Q1,Kawhi Leonard,https://www.basketball-reference.com/boxscores/202301150LAC.html,10.92,6,10,1,1,0,0,1,3,4,2,0,0,0,2,13,10.6,0,.600,,1.000
2023-01-15,202301150LAC,LAC,Q1,Ivica Zubac,https://www.basketball-reference.com/boxscores/202301150LAC.html,9.83,2,3,0,0,0,0,0,1,1,0,0,0,1,1,4,1.6,-2,.667,,
2023-01-15,202301150LAC,LAC,Q1,Nicolas Batum,https://www.basketball-reference.com/boxscores/202301150LAC.html,9.83,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1.3,-2,.000,,.000
2023-01-15,202301150LAC,LAC,Q1,Amir Coffey,https://www.basketball-reference.com/boxscores/202301150LAC.html,6.43,1,4,0,2,0,0,1,0,1,0,0,0,0,0,2,0.3,-3,.250,,.000
2023-01-15,202301150LAC,LAC,Q1,Norman Powell,https://www.basketball-reference.com/boxscores/202301150LAC.html,5.57,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,-1.5,+4,.000,,.000
2023-01-15,202301150LAC,LAC,Q1,Robert Covington,https://www.basketball-reference.com/boxscores/202301150LAC.html,2.17,1,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3.0,+3,1.000,,1.000
2023-01-15,202301150LAC,LAC,Q1,Reggie Jackson,https://www.basketball-reference.com/boxscores/202301150LAC.html,2.17,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.3,+3,.000,,
2023-01-15,202301150LAC,LAC,Q1,Moses Brown,https://www.basketball-reference.com/boxscores/202301150LAC.html,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+3,,,
2023-01-15,202301150LAC,LAC,Q2,Terance Mann,https://www.basketball-reference.com/boxscores/202301150LAC.html,12.0,3,5,2,3,1,2,2,3,5,3,0,0,0,0,9,10.7,-2,.600,.500,.667
2023-01-15,202301150LAC,LAC,Q2,Kawhi Leonard,https://www.basketball-reference.com/boxscores/202301150LAC.html,5.12,1,3,1,2,0,0,0,0,0,0,0,0,2,0,3,-0.7,-2,.333,,.500
2023-01-15,202301150LAC,LAC,Q2,Ivica Zubac,https://www.basketball-reference.com/boxscores/202301150LAC.html,8.35,2,2,0,0,0,0,0,1,1,0,2,1,0,0,4,6.4,+3,1.000,,
2023-01-15,202301150LAC,LAC,Q2,Nicolas Batum,https://www.basketball-reference.com/boxscores/202301150LAC.html,7.47,2,5,1,3,0,0,1,1,2,2,0,0,0,1,5,4.3,+5,.400,,.333
2023-01-15,202301150LAC,LAC,Q2,Norman Powell,https://www.basketball-reference.com/boxscores/202301150LAC.html,6.88,2,3,1,1,0,0,0,0,0,2,0,0,2,0,5,3.1,0,.667,,1.000
2023-01-15,202301150LAC,LAC,Q2,Robert Covington,https://www.basketball-reference.com/boxscores/202301150LAC.html,5.9,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-0.7,-4,,,
2023-01-15,202301150LAC,LAC,Q2,Reggie Jackson,https://www.basketball-reference.com/boxscores/202301150LAC.html,4.53,0,2,0,2,0,0,1,0,1,0,0,0,0,1,0,-1.1,-7,.000,,.000
2023-01-15,202301150LAC,LAC,Q2,Moses Brown,https://www.basketball-reference.com/boxscores/202301150LAC.html,3.65,0,0,0,0,0,2,0,1,1,0,0,1,1,1,0,-1.2,-5,,.000,
2023-01-15,202301150LAC,LAC,Q2,Brandon Boston Jr.,https://www.basketball-reference.com/boxscores/202301150LAC.html,6.1,2,3,1,1,0,0,0,1,1,0,1,0,0,0,5,5.0,+2,.667,,1.000
2023-01-15,202301150LAC,LAC,Q3,Terance Mann,https://www.basketball-reference.com/boxscores/202301150LAC.html,8.62,3,4,1,2,0,0,0,0,0,0,0,0,0,1,7,5.0,+1,.750,,.500
2023-01-15,202301150LAC,LAC,Q3,Kawhi Leonard,https://www.basketball-reference.com/boxscores/202301150LAC.html,12.0,5,9,1,2,1,1,0,1,1,2,2,0,2,0,12,9.4,+2,.556,1.000,.500
2023-01-15,202301150LAC,LAC,Q3,Ivica Zubac,https://www.basketball-reference.com/boxscores/202301150LAC.html,11.58,0,0,0,0,2,2,0,3,3,0,0,1,1,2,2,1.8,+2,,1.000,
2023-01-15,202301150LAC,LAC,Q3,Nicolas Batum,https://www.basketball-reference.com/boxscores/202301150LAC.html,6.35,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1.3,-3,.000,,.000
2023-01-15,202301150LAC,LAC,Q3,Amir Coffey,https://www.basketball-reference.com/boxscores/202301150LAC.html,8.62,1,1,0,0,1,2,1,0,1,0,0,0,0,1,3,2.6,+1,1.000,.500,
2023-01-15,202301150LAC,LAC,Q3,Norman Powell,https://www.basketball-reference.com/boxscores/202301150LAC.html,5.65,0,1,0,0,3,4,0,1,1,1,0,0,0,1,3,2.5,+5,.000,.750,
2023-01-15,202301150LAC,LAC,Q3,Robert Covington,https://www.basketball-reference.com/boxscores/202301150LAC.html,3.38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,+1,,,
2023-01-15,202301150LAC,LAC,Q3,Reggie Jackson,https://www.basketball-reference.com/boxscores/202301150LAC.html,3.38,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0.7,+1,1.000,,
2023-01-15,202301150LAC,LAC,Q3,Moses Brown,https://www.basketball-reference.com/boxscores/202301150LAC.html,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,
2023-01-15,202301150LAC,LAC,Q4,Terance Mann,https://www.basketball-reference.com/boxscores/202301150LAC.html,9.33,2,2,1,1,1,1,0,1,1,0,0,0,0,0,6,5.7,+18,1.000,1.000,1.000
2023-01-15,202301150LAC,LAC,Q4,Kawhi Leonard,https://www.basketball-reference.com/boxscores/202301150LAC.html,4.03,0,2,0,0,2,2,0,1,1,0,0,1,0,0,2,1.6,+9,.000,1.000,
2023-01-15,202301150LAC,LAC,Q4,Nicolas Batum,https://www.basketball-reference.com/boxscores/202301150LAC.html,4.02,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1,+7,,,
2023-01-15,202301150LAC,LAC,Q4,Amir Coffey,https://www.basketball-reference.com/boxscores/202301150LAC.html,3.38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,+3,.000,,
2023-01-15,202301150LAC,LAC,Q4,Norman Powell,https://www.basketball-reference.com/boxscores/202301150LAC.html,9.33,3,5,1,3,3,3,0,2,2,0,1,0,0,0,10,9.3,+18,.600,1.000,.333
2023-01-15,202301150LAC,LAC,Q4,Robert Covington,https://www.basketball-reference.com/boxscores/202301150LAC.html,12.0,2,5,1,2,0,0,1,2,3,0,3,0,0,1,5,6.2,+20,.400,,.500
2023-01-15,202301150LAC,LAC,Q4,Reggie Jackson,https://www.basketball-reference.com/boxscores/202301150LAC.html,5.32,1,1,0,0,0,0,0,0,0,4,2,0,4,0,2,2.5,+11,1.000,,
2023-01-15,202301150LAC,LAC,Q4,Moses Brown,https://www.basketball-reference.com/boxscores/202301150LAC.html,7.25,2,3,0,0,1,2,2,3,5,0,0,1,0,1,5,5.9,+10,.667,.500,
2023-01-15,202301150LAC,LAC,Q4,Brandon Boston Jr.,https://www.basketball-reference.com/boxscores/202301150LAC.html,2.67,0,2,0,1,0,0,1,1,2,0,0,0,0,0,0,-0.4,+2,.000,,.000
2023-01-15,202301150LAC,LAC,Q4,Jason Preston,https://www.basketball-reference.com/boxscores/202301150LAC.html,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+2,,,
