game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-03-11,202103110POR,PHO,https://www.basketball-reference.com/boxscores/202103110POR.html,30,30,30,37,127
2021-03-11,202103110POR,POR,https://www.basketball-reference.com/boxscores/202103110POR.html,33,27,34,27,121
