game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2025-04-22,202504220IND,MIL,Giannis Antetokounmpo,https://www.basketball-reference.com/boxscores/202504220IND.html,39.62,14,20,.700,0,0,6,10,.600,7,11,18,7,0,1,4,2,34,33.0,-11,
2025-04-22,202504220IND,MIL,Damian Lillard,https://www.basketball-reference.com/boxscores/202504220IND.html,36.97,4,13,.308,2,8,4,5,.800,0,3,3,7,0,0,2,4,14,8.3,-7,.250
2025-04-22,202504220IND,MIL,Kyle Kuzma,https://www.basketball-reference.com/boxscores/202504220IND.html,31.0,5,10,.500,0,3,2,2,1.000,2,1,3,1,0,0,0,2,12,8.6,-7,.000
2025-04-22,202504220IND,MIL,Taurean Prince,https://www.basketball-reference.com/boxscores/202504220IND.html,19.42,2,4,.500,2,3,0,0,,0,0,0,4,2,0,2,1,6,6.4,-13,.667
2025-04-22,202504220IND,MIL,Brook Lopez,https://www.basketball-reference.com/boxscores/202504220IND.html,16.15,3,6,.500,2,4,0,0,,1,0,1,1,0,4,1,2,8,7.4,-9,.500
2025-04-22,202504220IND,MIL,Bobby Portis,https://www.basketball-reference.com/boxscores/202504220IND.html,31.85,11,19,.579,6,11,0,1,.000,1,11,12,1,0,1,0,2,28,23.3,+1,.545
2025-04-22,202504220IND,MIL,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202504220IND.html,29.52,1,4,.250,1,3,1,1,1.000,0,1,1,1,1,0,1,2,4,1.8,-1,.333
2025-04-22,202504220IND,MIL,Kevin Porter Jr.,https://www.basketball-reference.com/boxscores/202504220IND.html,15.05,4,9,.444,1,2,0,0,,0,1,1,3,0,0,3,2,9,2.9,-1,.500
2025-04-22,202504220IND,MIL,A.J. Green,https://www.basketball-reference.com/boxscores/202504220IND.html,12.38,0,2,.000,0,1,0,0,,0,2,2,1,0,0,0,1,0,-0.5,+3,.000
2025-04-22,202504220IND,MIL,Jericho Sims,https://www.basketball-reference.com/boxscores/202504220IND.html,8.05,0,0,,0,0,0,0,,1,1,2,0,0,0,2,1,0,-1.4,+5,
2025-04-22,202504220IND,IND,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202504220IND.html,35.02,8,19,.421,3,10,2,2,1.000,1,4,5,12,0,0,3,1,21,17.8,+2,.300
2025-04-22,202504220IND,IND,Pascal Siakam,https://www.basketball-reference.com/boxscores/202504220IND.html,34.38,8,16,.500,2,5,6,6,1.000,2,9,11,3,3,0,2,4,24,21.6,+8,.400
2025-04-22,202504220IND,IND,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202504220IND.html,34.08,6,10,.600,3,5,2,2,1.000,0,3,3,6,0,0,1,3,17,15.3,+10,.600
2025-04-22,202504220IND,IND,Myles Turner,https://www.basketball-reference.com/boxscores/202504220IND.html,32.95,6,10,.600,1,3,2,2,1.000,0,2,2,1,1,2,0,3,15,12.9,+7,.333
2025-04-22,202504220IND,IND,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202504220IND.html,30.88,5,9,.556,4,5,2,2,1.000,0,2,2,2,1,0,1,4,16,12.1,+10,.800
2025-04-22,202504220IND,IND,Obi Toppin,https://www.basketball-reference.com/boxscores/202504220IND.html,21.15,3,4,.750,1,2,0,0,,0,3,3,1,1,0,0,1,7,7.6,-4,.500
2025-04-22,202504220IND,IND,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202504220IND.html,17.12,4,10,.400,1,4,5,5,1.000,0,1,1,1,0,0,0,1,14,9.2,-2,.250
2025-04-22,202504220IND,IND,T.J. McConnell,https://www.basketball-reference.com/boxscores/202504220IND.html,16.27,3,8,.375,0,0,0,0,,3,2,5,4,2,0,0,0,6,9.1,+2,
2025-04-22,202504220IND,IND,Jarace Walker,https://www.basketball-reference.com/boxscores/202504220IND.html,10.63,1,4,.250,1,2,0,0,,0,4,4,0,0,0,0,1,3,1.4,+2,.500
2025-04-22,202504220IND,IND,Thomas Bryant,https://www.basketball-reference.com/boxscores/202504220IND.html,7.52,0,0,,0,0,0,0,,1,1,2,0,0,1,1,1,0,0.3,+5,
