game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2024-11-22,202411220CHI,ATL,Q1,Trae Young,https://www.basketball-reference.com/boxscores/202411220CHI.html,8.15,1,2,.500,0,0,0,0,0,0,0,3,0,1,3,0,2,0.8,+2,,
2024-11-22,202411220CHI,ATL,Q1,Jalen Johnson,https://www.basketball-reference.com/boxscores/202411220CHI.html,9.15,1,3,.333,0,0,1,2,2,1,3,1,0,0,0,0,3,3.3,-11,.500,
2024-11-22,202411220CHI,ATL,Q1,Dyson Daniels,https://www.basketball-reference.com/boxscores/202411220CHI.html,8.08,0,4,.000,0,0,0,0,1,2,3,1,0,0,0,1,0,-1.2,+2,,
2024-11-22,202411220CHI,ATL,Q1,Clint Capela,https://www.basketball-reference.com/boxscores/202411220CHI.html,6.3,5,5,1.000,0,0,0,0,1,2,3,0,0,0,0,0,10,9.8,-1,,
2024-11-22,202411220CHI,ATL,Q1,Zaccharie Risacher,https://www.basketball-reference.com/boxscores/202411220CHI.html,5.23,1,1,1.000,0,0,0,0,0,1,1,0,0,0,0,1,2,1.6,-6,,
2024-11-22,202411220CHI,ATL,Q1,De'Andre Hunter,https://www.basketball-reference.com/boxscores/202411220CHI.html,6.77,1,3,.333,0,1,1,1,0,1,1,0,1,0,0,0,3,2.6,+3,1.000,.000
2024-11-22,202411220CHI,ATL,Q1,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202411220CHI.html,6.77,1,2,.500,1,2,0,0,0,0,0,2,0,0,0,1,3,3.0,+3,,.500
2024-11-22,202411220CHI,ATL,Q1,Onyeka Okongwu,https://www.basketball-reference.com/boxscores/202411220CHI.html,5.7,1,4,.250,0,2,0,0,0,1,1,0,0,0,0,0,2,-0.1,-2,,.000
2024-11-22,202411220CHI,ATL,Q1,Kobe Bufkin,https://www.basketball-reference.com/boxscores/202411220CHI.html,3.85,0,1,.000,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.7,-5,,.000
2024-11-22,202411220CHI,ATL,Q2,Trae Young,https://www.basketball-reference.com/boxscores/202411220CHI.html,8.6,3,6,.500,0,2,0,0,0,1,1,3,1,0,1,0,6,5.4,-2,,.000
2024-11-22,202411220CHI,ATL,Q2,Jalen Johnson,https://www.basketball-reference.com/boxscores/202411220CHI.html,9.65,4,6,.667,2,2,0,0,2,4,6,0,0,1,1,0,10,9.7,-9,,1.000
2024-11-22,202411220CHI,ATL,Q2,Dyson Daniels,https://www.basketball-reference.com/boxscores/202411220CHI.html,8.6,1,3,.333,0,1,0,0,1,0,1,1,1,0,0,0,2,2.7,-2,,.000
