game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2025-01-12,202501120CHI,SAC,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202501120CHI.html,37.77,8,10,.800,1,2,.500,5,6,.833,3,12,15,8,0,0,2,2,22,26.3,-2
2025-01-12,202501120CHI,SAC,Malik Monk,https://www.basketball-reference.com/boxscores/202501120CHI.html,37.12,7,17,.412,1,7,.143,3,3,1.000,1,7,8,9,2,0,2,2,18,17.2,-4
2025-01-12,202501120CHI,SAC,DeMar DeRozan,https://www.basketball-reference.com/boxscores/202501120CHI.html,37.03,9,20,.450,1,3,.333,2,2,1.000,0,0,0,3,0,0,1,2,21,10.9,+6
2025-01-12,202501120CHI,SAC,Keegan Murray,https://www.basketball-reference.com/boxscores/202501120CHI.html,36.13,5,12,.417,3,8,.375,1,2,.500,0,5,5,2,1,1,1,0,14,10.8,+1
2025-01-12,202501120CHI,SAC,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202501120CHI.html,32.83,9,16,.563,4,8,.500,4,5,.800,4,5,9,3,0,1,2,2,26,22.3,+8
2025-01-12,202501120CHI,SAC,Keon Ellis,https://www.basketball-reference.com/boxscores/202501120CHI.html,19.63,3,5,.600,2,4,.500,0,0,,0,2,2,0,1,0,0,2,8,6.5,-3
2025-01-12,202501120CHI,SAC,Trey Lyles,https://www.basketball-reference.com/boxscores/202501120CHI.html,18.15,3,10,.300,0,6,.000,0,1,.000,1,7,8,2,0,1,0,2,6,3.9,+9
2025-01-12,202501120CHI,SAC,Devin Carter,https://www.basketball-reference.com/boxscores/202501120CHI.html,10.88,0,1,.000,0,0,,2,2,1.000,1,2,3,2,0,0,0,1,2,3.6,+9
2025-01-12,202501120CHI,SAC,Kevin Huerter,https://www.basketball-reference.com/boxscores/202501120CHI.html,10.45,3,4,.750,1,1,1.000,0,0,,1,2,3,4,0,0,0,1,7,9.1,+1
2025-01-12,202501120CHI,CHI,Zach LaVine,https://www.basketball-reference.com/boxscores/202501120CHI.html,37.5,12,24,.500,5,8,.625,7,7,1.000,2,8,10,4,1,0,2,0,36,29.6,+5
2025-01-12,202501120CHI,CHI,Josh Giddey,https://www.basketball-reference.com/boxscores/202501120CHI.html,36.52,4,9,.444,1,2,.500,3,4,.750,2,9,11,7,1,0,3,4,12,12.3,+2
2025-01-12,202501120CHI,CHI,Patrick Williams,https://www.basketball-reference.com/boxscores/202501120CHI.html,34.2,3,12,.250,1,5,.200,1,1,1.000,0,5,5,5,1,2,0,2,8,7.4,-3
2025-01-12,202501120CHI,CHI,Nikola Vučević,https://www.basketball-reference.com/boxscores/202501120CHI.html,33.12,8,15,.533,1,4,.250,1,3,.333,1,6,7,3,1,0,2,4,18,11.9,+2
2025-01-12,202501120CHI,CHI,Lonzo Ball,https://www.basketball-reference.com/boxscores/202501120CHI.html,25.72,5,9,.556,5,8,.625,0,0,,0,1,1,3,0,1,0,2,15,13.0,-3
2025-01-12,202501120CHI,CHI,Talen Horton-Tucker,https://www.basketball-reference.com/boxscores/202501120CHI.html,17.38,3,8,.375,3,4,.750,1,2,.500,0,2,2,0,0,0,0,1,10,5.4,-12
2025-01-12,202501120CHI,CHI,Jalen Smith,https://www.basketball-reference.com/boxscores/202501120CHI.html,14.88,3,8,.375,1,4,.250,2,3,.667,1,4,5,1,0,0,0,2,9,6.0,-7
2025-01-12,202501120CHI,CHI,Dalen Terry,https://www.basketball-reference.com/boxscores/202501120CHI.html,14.73,1,3,.333,0,1,.000,0,0,,0,1,1,3,0,1,0,1,2,3.0,+2
2025-01-12,202501120CHI,CHI,Julian Phillips,https://www.basketball-reference.com/boxscores/202501120CHI.html,13.12,2,3,.667,0,0,,0,0,,1,0,1,0,0,0,0,0,4,3.4,-8
2025-01-12,202501120CHI,CHI,Matas Buzelis,https://www.basketball-reference.com/boxscores/202501120CHI.html,12.83,2,2,1.000,1,1,1.000,0,0,,1,1,2,0,0,0,0,2,5,4.6,-3
