game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2024-03-05,202403050DAL,IND,Q1,Pascal Siakam,https://www.basketball-reference.com/boxscores/202403050DAL.html,7.57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,-3,,,
2024-03-05,202403050DAL,IND,Q1,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202403050DAL.html,10.17,2,3,0,1,0,0,0,1,1,5,0,1,1,0,4,6.2,+6,.667,.000,
2024-03-05,202403050DAL,IND,Q1,Myles Turner,https://www.basketball-reference.com/boxscores/202403050DAL.html,8.82,4,7,1,4,5,6,0,1,1,2,0,0,0,0,14,12.0,+3,.571,.250,.833
2024-03-05,202403050DAL,IND,Q1,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202403050DAL.html,5.73,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,3.1,0,1.000,,
2024-03-05,202403050DAL,IND,Q1,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202403050DAL.html,8.82,0,2,0,1,2,2,0,0,0,1,0,0,0,1,2,0.9,+3,.000,.000,1.000
2024-03-05,202403050DAL,IND,Q1,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202403050DAL.html,1.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-3,.000,,
2024-03-05,202403050DAL,IND,Q1,Ben Sheppard,https://www.basketball-reference.com/boxscores/202403050DAL.html,6.27,1,1,1,1,0,0,0,5,5,0,0,0,0,0,3,4.2,+3,1.000,1.000,
2024-03-05,202403050DAL,IND,Q1,Jalen Smith,https://www.basketball-reference.com/boxscores/202403050DAL.html,3.18,0,1,0,0,2,2,0,1,1,0,0,0,1,1,2,0.2,0,.000,,1.000
2024-03-05,202403050DAL,IND,Q1,T.J. McConnell,https://www.basketball-reference.com/boxscores/202403050DAL.html,3.18,1,1,1,1,0,0,0,1,1,0,0,0,1,1,3,1.6,0,1.000,1.000,
2024-03-05,202403050DAL,IND,Q1,Obi Toppin,https://www.basketball-reference.com/boxscores/202403050DAL.html,4.43,2,2,1,1,0,0,0,0,0,0,0,0,0,1,5,4.0,+6,1.000,1.000,
2024-03-05,202403050DAL,IND,Q2,Pascal Siakam,https://www.basketball-reference.com/boxscores/202403050DAL.html,9.45,2,3,0,0,0,0,2,1,3,3,0,0,0,0,4,6.5,+3,.667,,
2024-03-05,202403050DAL,IND,Q2,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202403050DAL.html,5.92,0,1,0,1,0,0,1,1,2,3,0,0,1,1,0,1.0,0,.000,.000,
2024-03-05,202403050DAL,IND,Q2,Myles Turner,https://www.basketball-reference.com/boxscores/202403050DAL.html,5.03,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5.1,+1,1.000,,
2024-03-05,202403050DAL,IND,Q2,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202403050DAL.html,3.63,1,1,1,1,0,0,0,1,1,1,0,0,0,0,3,3.7,0,1.000,1.000,
2024-03-05,202403050DAL,IND,Q2,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202403050DAL.html,7.87,1,1,1,1,0,0,0,1,1,1,0,0,0,2,3,2.9,-4,1.000,1.000,
2024-03-05,202403050DAL,IND,Q2,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202403050DAL.html,10.98,5,8,1,3,3,3,0,0,0,0,0,0,1,2,14,8.6,+8,.625,.333,1.000
2024-03-05,202403050DAL,IND,Q2,Ben Sheppard,https://www.basketball-reference.com/boxscores/202403050DAL.html,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-2,,,
2024-03-05,202403050DAL,IND,Q2,Jalen Smith,https://www.basketball-reference.com/boxscores/202403050DAL.html,6.97,3,4,1,1,0,2,1,0,1,0,0,0,0,0,7,5.3,0,.750,1.000,.000
2024-03-05,202403050DAL,IND,Q2,T.J. McConnell,https://www.basketball-reference.com/boxscores/202403050DAL.html,6.03,1,4,0,0,0,0,0,0,0,2,0,0,0,0,2,1.0,+1,.250,,
2024-03-05,202403050DAL,IND,Q2,Obi Toppin,https://www.basketball-reference.com/boxscores/202403050DAL.html,2.55,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,-2,.000,.000,
2024-03-05,202403050DAL,IND,Q3,Pascal Siakam,https://www.basketball-reference.com/boxscores/202403050DAL.html,8.35,1,5,0,0,3,3,2,3,5,2,0,1,0,0,5,6.3,+9,.200,,1.000
2024-03-05,202403050DAL,IND,Q3,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202403050DAL.html,10.07,5,7,2,4,0,0,0,2,2,1,0,0,0,1,12,10.0,+9,.714,.500,
2024-03-05,202403050DAL,IND,Q3,Myles Turner,https://www.basketball-reference.com/boxscores/202403050DAL.html,8.35,0,2,0,1,0,0,0,3,3,0,0,0,0,0,0,-0.5,+9,.000,.000,
2024-03-05,202403050DAL,IND,Q3,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202403050DAL.html,8.35,1,1,0,0,0,0,0,1,1,1,1,0,1,2,2,1.9,+9,1.000,,
2024-03-05,202403050DAL,IND,Q3,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202403050DAL.html,4.38,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0.2,+11,,,.500
2024-03-05,202403050DAL,IND,Q3,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202403050DAL.html,7.62,1,4,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.8,+3,.250,.000,
2024-03-05,202403050DAL,IND,Q3,Ben Sheppard,https://www.basketball-reference.com/boxscores/202403050DAL.html,1.93,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3,+5,.000,.000,
2024-03-05,202403050DAL,IND,Q3,Jalen Smith,https://www.basketball-reference.com/boxscores/202403050DAL.html,3.65,1,2,0,1,0,1,1,1,2,1,0,0,0,0,2,2.3,+5,.500,.000,.000
2024-03-05,202403050DAL,IND,Q3,T.J. McConnell,https://www.basketball-reference.com/boxscores/202403050DAL.html,3.65,1,2,0,0,1,1,0,1,1,2,0,0,0,1,3,3.3,+5,.500,,1.000
2024-03-05,202403050DAL,IND,Q3,Obi Toppin,https://www.basketball-reference.com/boxscores/202403050DAL.html,3.65,1,1,1,1,2,2,0,0,0,0,0,0,0,0,5,4.7,+5,1.000,1.000,1.000
2024-03-05,202403050DAL,IND,Q4,Pascal Siakam,https://www.basketball-reference.com/boxscores/202403050DAL.html,6.57,2,3,0,0,0,0,1,3,4,1,0,0,1,0,4,4.0,+2,.667,,
2024-03-05,202403050DAL,IND,Q4,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202403050DAL.html,5.45,1,4,1,4,0,0,0,1,1,2,0,0,0,0,3,2.3,+3,.250,.250,
2024-03-05,202403050DAL,IND,Q4,Myles Turner,https://www.basketball-reference.com/boxscores/202403050DAL.html,5.45,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.8,+3,.000,,
2024-03-05,202403050DAL,IND,Q4,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202403050DAL.html,6.95,1,1,1,1,0,0,0,1,1,1,0,0,0,0,3,3.7,-1,1.000,1.000,
2024-03-05,202403050DAL,IND,Q4,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202403050DAL.html,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,,,
2024-03-05,202403050DAL,IND,Q4,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202403050DAL.html,4.53,1,3,1,3,0,0,0,0,0,0,0,0,0,0,3,1.3,-3,.333,.333,
2024-03-05,202403050DAL,IND,Q4,Ben Sheppard,https://www.basketball-reference.com/boxscores/202403050DAL.html,12.0,3,5,3,4,0,0,1,1,2,0,0,0,0,2,9,6.9,-1,.600,.750,
2024-03-05,202403050DAL,IND,Q4,Jalen Smith,https://www.basketball-reference.com/boxscores/202403050DAL.html,4.53,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,-3,,,
2024-03-05,202403050DAL,IND,Q4,T.J. McConnell,https://www.basketball-reference.com/boxscores/202403050DAL.html,5.05,2,3,1,1,0,0,0,0,0,3,1,0,0,2,5,6.0,0,.667,1.000,
2024-03-05,202403050DAL,IND,Q4,Obi Toppin,https://www.basketball-reference.com/boxscores/202403050DAL.html,6.55,2,2,0,0,0,0,0,2,2,0,0,0,1,0,4,3.0,-4,1.000,,
2024-03-05,202403050DAL,IND,Q4,Kendall Brown,https://www.basketball-reference.com/boxscores/202403050DAL.html,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,
2024-03-05,202403050DAL,IND,Q4,Jarace Walker,https://www.basketball-reference.com/boxscores/202403050DAL.html,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,
2024-03-05,202403050DAL,DAL,Q1,Luka Dončić,https://www.basketball-reference.com/boxscores/202403050DAL.html,8.82,4,7,1,3,0,0,0,2,2,4,0,0,2,0,9,7.1,-3,.571,.333,
2024-03-05,202403050DAL,DAL,Q1,P.J. Washington,https://www.basketball-reference.com/boxscores/202403050DAL.html,7.93,3,3,2,2,0,0,0,0,0,0,0,0,0,0,8,7.1,-1,1.000,1.000,
2024-03-05,202403050DAL,DAL,Q1,Kyrie Irving,https://www.basketball-reference.com/boxscores/202403050DAL.html,9.63,2,6,1,3,0,0,0,2,2,0,0,0,0,0,5,2.2,-2,.333,.333,
2024-03-05,202403050DAL,DAL,Q1,Josh Green,https://www.basketball-reference.com/boxscores/202403050DAL.html,5.07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,+2,,,
