game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2021-12-31,202112310HOU,MIA,https://www.basketball-reference.com/boxscores/202112310HOU.html,99.8,0.547,12.3,26.2,0.302,120.3
2021-12-31,202112310HOU,HOU,https://www.basketball-reference.com/boxscores/202112310HOU.html,99.8,0.516,15.2,31.9,0.151,110.2
