game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-11-22,202311220ATL,BRK,https://www.basketball-reference.com/boxscores/202311220ATL.html,33,34,28,36,14,145
2023-11-22,202311220ATL,ATL,https://www.basketball-reference.com/boxscores/202311220ATL.html,45,32,23,31,16,147
