game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2023-03-22,202303220MIA,NYK,https://www.basketball-reference.com/boxscores/202303220MIA.html,32,29,25,34,120
2023-03-22,202303220MIA,MIA,https://www.basketball-reference.com/boxscores/202303220MIA.html,31,33,28,35,127
