game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2025-04-28,202504280MIA,CLE,Jarrett Allen,https://www.basketball-reference.com/boxscores/202504280MIA.html,25.3,5,5,1.000,0,0,4,4,1.000,3,9,12,2,6,0,0,1,14,24.3,+42,
2025-04-28,202504280MIA,CLE,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202504280MIA.html,24.6,8,15,.533,4,8,2,2,1.000,0,0,0,5,1,0,2,1,22,16.8,+31,.500
2025-04-28,202504280MIA,CLE,Evan Mobley,https://www.basketball-reference.com/boxscores/202504280MIA.html,22.97,6,9,.667,2,4,3,4,.750,1,6,7,1,1,2,0,0,17,18.3,+23,.500
2025-04-28,202504280MIA,CLE,Max Strus,https://www.basketball-reference.com/boxscores/202504280MIA.html,20.82,1,6,.167,1,4,0,0,,0,5,5,4,1,0,2,0,3,2.5,+34,.250
2025-04-28,202504280MIA,CLE,Sam Merrill,https://www.basketball-reference.com/boxscores/202504280MIA.html,18.98,3,7,.429,3,7,0,0,,0,1,1,1,1,0,1,1,9,5.9,+31,.429
2025-04-28,202504280MIA,CLE,De'Andre Hunter,https://www.basketball-reference.com/boxscores/202504280MIA.html,20.95,6,11,.545,3,4,4,5,.800,0,1,1,1,1,0,1,2,19,13.5,+25,.750
2025-04-28,202504280MIA,CLE,Ty Jerome,https://www.basketball-reference.com/boxscores/202504280MIA.html,20.68,5,8,.625,3,5,5,5,1.000,0,3,3,5,0,1,1,1,18,18.1,+28,.600
2025-04-28,202504280MIA,CLE,Dean Wade,https://www.basketball-reference.com/boxscores/202504280MIA.html,17.85,2,3,.667,1,2,0,0,,1,6,7,0,0,0,0,1,5,5.8,+23,.500
2025-04-28,202504280MIA,CLE,Isaac Okoro,https://www.basketball-reference.com/boxscores/202504280MIA.html,12.97,2,3,.667,2,3,0,0,,0,1,1,0,0,0,1,0,6,4.0,+12,.667
2025-04-28,202504280MIA,CLE,Javonte Green,https://www.basketball-reference.com/boxscores/202504280MIA.html,12.13,3,4,.750,1,2,4,4,1.000,0,3,3,0,2,0,1,1,11,10.9,+4,.500
2025-04-28,202504280MIA,CLE,Jaylon Tyson,https://www.basketball-reference.com/boxscores/202504280MIA.html,12.0,2,4,.500,2,4,0,0,,0,2,2,2,0,1,0,1,6,6.3,+7,.500
2025-04-28,202504280MIA,CLE,Craig Porter Jr.,https://www.basketball-reference.com/boxscores/202504280MIA.html,12.0,2,4,.500,0,1,0,0,,1,1,2,4,0,1,1,2,4,4.7,+7,.000
2025-04-28,202504280MIA,CLE,Tristan Thompson,https://www.basketball-reference.com/boxscores/202504280MIA.html,12.0,2,4,.500,0,0,0,1,.000,2,5,7,1,1,1,1,1,4,5.5,+7,
2025-04-28,202504280MIA,CLE,Chuma Okeke,https://www.basketball-reference.com/boxscores/202504280MIA.html,6.75,0,3,.000,0,3,0,0,,0,0,0,0,1,0,0,0,0,-1.1,+1,.000
2025-04-28,202504280MIA,MIA,Davion Mitchell,https://www.basketball-reference.com/boxscores/202504280MIA.html,35.15,3,9,.333,1,5,1,2,.500,0,0,0,5,0,0,3,1,8,2.6,-37,.200
2025-04-28,202504280MIA,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202504280MIA.html,31.8,6,13,.462,1,4,0,1,.000,3,9,12,4,1,0,3,3,13,10.3,-33,.250
2025-04-28,202504280MIA,MIA,Tyler Herro,https://www.basketball-reference.com/boxscores/202504280MIA.html,30.52,1,10,.100,1,9,1,2,.500,0,1,1,1,0,0,1,3,4,-4.2,-44,.111
2025-04-28,202504280MIA,MIA,Andrew Wiggins,https://www.basketball-reference.com/boxscores/202504280MIA.html,22.32,5,12,.417,2,6,0,0,,3,2,5,1,0,0,3,1,12,5.6,-27,.333
2025-04-28,202504280MIA,MIA,Kel'el Ware,https://www.basketball-reference.com/boxscores/202504280MIA.html,15.3,1,6,.167,0,4,0,0,,1,6,7,0,0,0,0,0,2,0.7,-19,.000
2025-04-28,202504280MIA,MIA,Nikola Jović,https://www.basketball-reference.com/boxscores/202504280MIA.html,29.25,8,15,.533,4,9,4,4,1.000,2,3,5,2,2,1,2,1,24,20.7,-28,.444
2025-04-28,202504280MIA,MIA,Pelle Larsson,https://www.basketball-reference.com/boxscores/202504280MIA.html,23.3,5,8,.625,1,3,1,3,.333,1,4,5,3,0,0,0,5,12,9.6,-18,.333
2025-04-28,202504280MIA,MIA,Duncan Robinson,https://www.basketball-reference.com/boxscores/202504280MIA.html,14.55,0,5,.000,0,5,0,1,.000,0,1,1,0,0,0,3,0,0,-6.6,-8,.000
2025-04-28,202504280MIA,MIA,Jaime Jaquez Jr.,https://www.basketball-reference.com/boxscores/202504280MIA.html,12.58,1,5,.200,0,1,2,2,1.000,3,1,4,1,0,0,0,1,4,3.6,-10,.000
2025-04-28,202504280MIA,MIA,Haywood Highsmith,https://www.basketball-reference.com/boxscores/202504280MIA.html,10.83,1,4,.250,0,3,0,0,,1,3,4,0,1,1,2,1,2,0.5,-30,.000
2025-04-28,202504280MIA,MIA,Kyle Anderson,https://www.basketball-reference.com/boxscores/202504280MIA.html,7.65,0,1,.000,0,0,0,0,,0,0,0,0,0,0,1,1,0,-2.1,-20,
2025-04-28,202504280MIA,MIA,Keshad Johnson,https://www.basketball-reference.com/boxscores/202504280MIA.html,6.75,1,1,1.000,0,0,0,0,,1,0,1,0,0,0,1,1,2,1.0,-1,
