game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2022-01-25,202201250GSW,DAL,Q1,Jalen Brunson,https://www.basketball-reference.com/boxscores/202201250GSW.html,10.13,2,3,.667,0,0,0,0,0,0,0,0,0,0,0,0,4,2.7,-6,,
2022-01-25,202201250GSW,DAL,Q1,Luka Dončić,https://www.basketball-reference.com/boxscores/202201250GSW.html,8.73,5,8,.625,2,2,1,1,0,4,4,1,0,0,1,2,13,9.5,-4,1.000,1.000
2022-01-25,202201250GSW,DAL,Q1,Dorian Finney-Smith,https://www.basketball-reference.com/boxscores/202201250GSW.html,8.83,0,1,.000,0,1,0,0,0,1,1,1,1,0,0,0,0,1.3,-4,.000,
2022-01-25,202201250GSW,DAL,Q1,Kristaps Porziņģis,https://www.basketball-reference.com/boxscores/202201250GSW.html,7.55,1,5,.200,1,4,0,0,0,3,3,0,0,1,2,1,3,-0.9,-2,.250,
2022-01-25,202201250GSW,DAL,Q1,Maxi Kleber,https://www.basketball-reference.com/boxscores/202201250GSW.html,6.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,,
2022-01-25,202201250GSW,DAL,Q1,Reggie Bullock,https://www.basketball-reference.com/boxscores/202201250GSW.html,5.13,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-8,,
2022-01-25,202201250GSW,DAL,Q1,Josh Green,https://www.basketball-reference.com/boxscores/202201250GSW.html,3.17,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.1,-5,.000,
2022-01-25,202201250GSW,DAL,Q1,Tim Hardaway Jr.,https://www.basketball-reference.com/boxscores/202201250GSW.html,5.5,0,2,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4,-8,.000,
2022-01-25,202201250GSW,DAL,Q1,Dwight Powell,https://www.basketball-reference.com/boxscores/202201250GSW.html,4.45,0,1,.000,0,0,0,0,1,0,1,0,0,0,1,1,0,-1.4,-7,,
2022-01-25,202201250GSW,DAL,Q2,Jalen Brunson,https://www.basketball-reference.com/boxscores/202201250GSW.html,12.0,2,4,.500,1,1,0,0,0,1,1,2,0,0,0,0,5,4.7,-3,1.000,
2022-01-25,202201250GSW,DAL,Q2,Luka Dončić,https://www.basketball-reference.com/boxscores/202201250GSW.html,9.53,2,6,.333,2,3,2,2,0,2,2,1,0,0,1,1,8,4.5,-8,.667,1.000
2022-01-25,202201250GSW,DAL,Q2,Dorian Finney-Smith,https://www.basketball-reference.com/boxscores/202201250GSW.html,7.58,2,3,.667,0,1,0,0,0,0,0,0,1,0,0,1,4,3.3,-5,.000,
2022-01-25,202201250GSW,DAL,Q2,Kristaps Porziņģis,https://www.basketball-reference.com/boxscores/202201250GSW.html,7.13,1,3,.333,0,1,0,0,0,2,2,0,1,1,0,0,2,2.6,0,.000,
2022-01-25,202201250GSW,DAL,Q2,Maxi Kleber,https://www.basketball-reference.com/boxscores/202201250GSW.html,7.27,0,1,.000,0,1,0,0,0,2,2,0,0,0,0,1,0,-0.5,-7,.000,
2022-01-25,202201250GSW,DAL,Q2,Reggie Bullock,https://www.basketball-reference.com/boxscores/202201250GSW.html,7.33,1,1,1.000,0,0,0,0,0,1,1,0,1,0,0,0,2,3.0,+2,,
2022-01-25,202201250GSW,DAL,Q2,Josh Green,https://www.basketball-reference.com/boxscores/202201250GSW.html,4.42,0,1,.000,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,+2,.000,
2022-01-25,202201250GSW,DAL,Q2,Tim Hardaway Jr.,https://www.basketball-reference.com/boxscores/202201250GSW.html,4.73,2,3,.667,1,2,5,5,0,0,0,1,0,0,0,0,10,9.4,+4,.500,1.000
2022-01-25,202201250GSW,DAL,Q3,Jalen Brunson,https://www.basketball-reference.com/boxscores/202201250GSW.html,9.45,1,4,.250,0,1,0,0,0,2,2,3,1,0,1,1,2,1.9,-3,.000,
2022-01-25,202201250GSW,DAL,Q3,Luka Dončić,https://www.basketball-reference.com/boxscores/202201250GSW.html,8.5,0,3,.000,0,2,4,4,1,1,2,1,0,0,0,0,4,3.6,-7,.000,1.000
2022-01-25,202201250GSW,DAL,Q3,Dorian Finney-Smith,https://www.basketball-reference.com/boxscores/202201250GSW.html,9.93,1,4,.250,0,1,2,2,1,0,1,0,0,0,1,0,4,1.3,-4,.000,1.000
2022-01-25,202201250GSW,DAL,Q3,Kristaps Porziņģis,https://www.basketball-reference.com/boxscores/202201250GSW.html,7.03,2,3,.667,0,0,0,0,1,1,2,0,0,0,0,1,4,3.3,-10,,
2022-01-25,202201250GSW,DAL,Q3,Maxi Kleber,https://www.basketball-reference.com/boxscores/202201250GSW.html,9.93,2,2,1.000,2,2,2,2,2,0,2,0,1,0,0,1,8,9.4,-4,1.000,1.000
2022-01-25,202201250GSW,DAL,Q3,Reggie Bullock,https://www.basketball-reference.com/boxscores/202201250GSW.html,7.03,0,3,.000,0,3,2,2,0,0,0,0,0,0,0,1,2,-0.5,0,.000,1.000
2022-01-25,202201250GSW,DAL,Q3,Josh Green,https://www.basketball-reference.com/boxscores/202201250GSW.html,2.07,0,0,,0,0,0,0,1,0,1,1,0,0,0,0,0,1.4,-3,,
2022-01-25,202201250GSW,DAL,Q3,Frank Ntilikina,https://www.basketball-reference.com/boxscores/202201250GSW.html,6.05,1,3,.333,1,2,0,0,0,2,2,0,0,0,0,1,3,1.5,-4,.500,
2022-01-25,202201250GSW,DAL,Q4,Jalen Brunson,https://www.basketball-reference.com/boxscores/202201250GSW.html,4.48,0,1,.000,0,0,0,0,0,1,1,0,0,1,1,1,0,-1.1,-10,,
2022-01-25,202201250GSW,DAL,Q4,Kristaps Porziņģis,https://www.basketball-reference.com/boxscores/202201250GSW.html,3.65,0,4,.000,0,2,0,0,0,0,0,1,0,0,1,0,0,-3.1,-5,.000,
2022-01-25,202201250GSW,DAL,Q4,Reggie Bullock,https://www.basketball-reference.com/boxscores/202201250GSW.html,4.48,1,2,.500,0,1,0,0,0,0,0,0,0,0,0,1,2,0.6,-10,.000,
2022-01-25,202201250GSW,DAL,Q4,Josh Green,https://www.basketball-reference.com/boxscores/202201250GSW.html,12.0,2,6,.333,0,1,0,0,1,0,1,1,1,0,0,2,4,2.2,-19,.000,
2022-01-25,202201250GSW,DAL,Q4,Frank Ntilikina,https://www.basketball-reference.com/boxscores/202201250GSW.html,12.0,2,3,.667,0,1,0,0,0,3,3,1,0,0,0,0,4,4.3,-19,.000,
2022-01-25,202201250GSW,DAL,Q4,Marquese Chriss,https://www.basketball-reference.com/boxscores/202201250GSW.html,8.35,0,4,.000,0,1,0,0,0,2,2,0,1,1,0,0,0,-0.5,-14,.000,
2022-01-25,202201250GSW,DAL,Q4,Trey Burke,https://www.basketball-reference.com/boxscores/202201250GSW.html,7.52,2,5,.400,0,3,0,0,0,0,0,1,0,0,0,0,4,2.0,-9,.000,
2022-01-25,202201250GSW,DAL,Q4,Theo Pinson,https://www.basketball-reference.com/boxscores/202201250GSW.html,7.52,0,1,.000,0,1,0,0,1,1,2,1,0,0,0,0,0,1.0,-9,.000,
2022-01-25,202201250GSW,GSW,Q1,Stephen Curry,https://www.basketball-reference.com/boxscores/202201250GSW.html,8.73,4,6,.667,1,3,0,0,0,2,2,1,0,0,2,0,9,5.7,+4,.333,
2022-01-25,202201250GSW,GSW,Q1,Andrew Wiggins,https://www.basketball-reference.com/boxscores/202201250GSW.html,10.95,4,7,.571,1,3,0,1,1,3,4,1,0,0,0,1,9,7.2,+8,.333,.000
