game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2023-01-19,202301190PHO,BRK,Kyrie Irving,https://www.basketball-reference.com/boxscores/202301190PHO.html,38.52,11,27,.407,2,8,.250,6,6,1.000,0,7,7,7,4,2,1,4,30,25.3,-2
2023-01-19,202301190PHO,BRK,Nic Claxton,https://www.basketball-reference.com/boxscores/202301190PHO.html,35.25,9,12,.750,0,1,.000,2,6,.333,0,11,11,3,1,3,1,5,20,19.1,+7
2023-01-19,202301190PHO,BRK,Royce O'Neale,https://www.basketball-reference.com/boxscores/202301190PHO.html,34.0,1,7,.143,1,5,.200,1,2,.500,0,3,3,4,1,0,1,3,4,1.6,-2
2023-01-19,202301190PHO,BRK,Joe Harris,https://www.basketball-reference.com/boxscores/202301190PHO.html,31.58,6,6,1.000,4,4,1.000,0,0,,0,3,3,4,0,0,3,3,16,13.7,+7
2023-01-19,202301190PHO,BRK,Ben Simmons,https://www.basketball-reference.com/boxscores/202301190PHO.html,18.1,3,4,.750,0,0,,1,3,.333,1,3,4,6,0,0,4,5,7,4.4,-9
2023-01-19,202301190PHO,BRK,Seth Curry,https://www.basketball-reference.com/boxscores/202301190PHO.html,36.35,6,10,.600,4,5,.800,0,0,,0,2,2,2,1,0,1,4,16,11.8,+1
2023-01-19,202301190PHO,BRK,Yuta Watanabe,https://www.basketball-reference.com/boxscores/202301190PHO.html,15.6,0,1,.000,0,0,,1,2,.500,1,2,3,0,2,0,0,2,1,2.4,-9
2023-01-19,202301190PHO,BRK,Cam Thomas,https://www.basketball-reference.com/boxscores/202301190PHO.html,13.17,6,11,.545,0,2,.000,3,4,.750,0,0,0,0,0,0,0,2,15,8.5,-3
2023-01-19,202301190PHO,BRK,T.J. Warren,https://www.basketball-reference.com/boxscores/202301190PHO.html,7.5,1,3,.333,0,0,,1,2,.500,0,1,1,0,0,0,1,3,3,-1.0,-5
2023-01-19,202301190PHO,BRK,Markieff Morris,https://www.basketball-reference.com/boxscores/202301190PHO.html,5.87,0,1,.000,0,1,.000,0,0,,0,0,0,1,1,0,0,1,0,0.6,-4
2023-01-19,202301190PHO,BRK,Day'Ron Sharpe,https://www.basketball-reference.com/boxscores/202301190PHO.html,4.07,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,2,0,-0.1,-6
2023-01-19,202301190PHO,PHO,Mikal Bridges,https://www.basketball-reference.com/boxscores/202301190PHO.html,41.55,9,19,.474,2,5,.400,8,10,.800,0,2,2,9,0,0,3,0,28,21.4,+1
2023-01-19,202301190PHO,PHO,Damion Lee,https://www.basketball-reference.com/boxscores/202301190PHO.html,37.6,4,7,.571,3,5,.600,5,6,.833,0,3,3,2,0,0,4,3,16,9.4,+3
2023-01-19,202301190PHO,PHO,Deandre Ayton,https://www.basketball-reference.com/boxscores/202301190PHO.html,31.55,11,20,.550,0,0,,2,6,.333,2,12,14,4,1,0,3,5,24,16.6,+1
2023-01-19,202301190PHO,PHO,Torrey Craig,https://www.basketball-reference.com/boxscores/202301190PHO.html,25.17,1,5,.200,0,1,.000,0,0,,4,2,6,2,0,0,2,2,2,0.9,-1
2023-01-19,202301190PHO,PHO,Dario Šarić,https://www.basketball-reference.com/boxscores/202301190PHO.html,8.3,2,3,.667,1,1,1.000,2,4,.500,1,3,4,0,0,0,0,3,7,5.3,+9
2023-01-19,202301190PHO,PHO,Saben Lee,https://www.basketball-reference.com/boxscores/202301190PHO.html,29.45,6,11,.545,2,4,.500,1,2,.500,1,2,3,6,1,0,1,2,15,14.0,-6
2023-01-19,202301190PHO,PHO,Ish Wainright,https://www.basketball-reference.com/boxscores/202301190PHO.html,22.02,2,6,.333,1,4,.250,0,0,,2,2,4,1,1,0,0,4,5,3.7,-2
2023-01-19,202301190PHO,PHO,Cameron Johnson,https://www.basketball-reference.com/boxscores/202301190PHO.html,21.83,4,10,.400,2,6,.333,9,9,1.000,1,5,6,2,1,2,2,1,19,17.2,+8
2023-01-19,202301190PHO,PHO,Bismack Biyombo,https://www.basketball-reference.com/boxscores/202301190PHO.html,16.17,0,0,,0,0,,1,4,.250,1,5,6,1,0,1,0,2,1,2.6,+5
2023-01-19,202301190PHO,PHO,Duane Washington Jr.,https://www.basketball-reference.com/boxscores/202301190PHO.html,6.37,0,4,.000,0,2,.000,0,0,,0,1,1,3,0,0,1,1,0,-1.8,+7
