game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-02-23,202302230UTA,OKC,https://www.basketball-reference.com/boxscores/202302230UTA.html,26,29,31,20,13,119
2023-02-23,202302230UTA,UTA,https://www.basketball-reference.com/boxscores/202302230UTA.html,28,18,32,28,14,120
