game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct
2025-03-05,202503050WAS,UTA,Q3,KJ Martin,https://www.basketball-reference.com/boxscores/202503050WAS.html,6.18,1,2,1,1,0,0,,1,0,1,0,0,0,0,0,3,2.7,+1,.500,1.000
2025-03-05,202503050WAS,UTA,Q3,Cody Williams,https://www.basketball-reference.com/boxscores/202503050WAS.html,6.93,1,2,1,1,0,0,,0,0,0,0,0,0,0,1,3,1.6,+6,.500,1.000
2025-03-05,202503050WAS,UTA,Q3,Micah Potter,https://www.basketball-reference.com/boxscores/202503050WAS.html,5.82,1,1,0,0,0,0,,0,0,0,1,1,0,0,0,2,3.4,+1,1.000,
2025-03-05,202503050WAS,UTA,Q3,Oscar Tshiebwe,https://www.basketball-reference.com/boxscores/202503050WAS.html,4.93,1,2,0,0,0,0,,2,2,4,0,0,0,0,0,2,3.0,+1,.500,
2025-03-05,202503050WAS,UTA,Q3,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/202503050WAS.html,6.93,2,5,1,2,0,0,,0,1,1,2,0,0,0,1,5,3.6,+6,.400,.500
2025-03-05,202503050WAS,UTA,Q4,Isaiah Collier,https://www.basketball-reference.com/boxscores/202503050WAS.html,7.78,1,5,0,1,3,4,.750,0,1,1,2,1,0,0,1,5,3.8,+1,.200,.000
2025-03-05,202503050WAS,UTA,Q4,Brice Sensabaugh,https://www.basketball-reference.com/boxscores/202503050WAS.html,4.32,0,1,0,1,0,0,,0,1,1,0,0,0,1,2,0,-2.2,+4,.000,.000
2025-03-05,202503050WAS,UTA,Q4,Johnny Juzang,https://www.basketball-reference.com/boxscores/202503050WAS.html,12.0,4,5,3,4,2,3,.667,0,1,1,0,0,1,0,1,13,11.3,+2,.800,.750
2025-03-05,202503050WAS,UTA,Q4,Kyle Filipowski,https://www.basketball-reference.com/boxscores/202503050WAS.html,7.0,3,5,0,1,0,0,,2,2,4,0,0,0,0,1,6,5.3,+3,.600,.000
2025-03-05,202503050WAS,UTA,Q4,KJ Martin,https://www.basketball-reference.com/boxscores/202503050WAS.html,6.9,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,.000,
2025-03-05,202503050WAS,UTA,Q4,Cody Williams,https://www.basketball-reference.com/boxscores/202503050WAS.html,9.52,2,3,0,0,0,0,,1,0,1,1,2,0,0,2,4,5.3,0,.667,
2025-03-05,202503050WAS,UTA,Q4,Micah Potter,https://www.basketball-reference.com/boxscores/202503050WAS.html,5.0,0,1,0,1,0,0,,1,3,4,0,0,0,1,0,0,-0.1,-1,.000,.000
2025-03-05,202503050WAS,UTA,Q4,Oscar Tshiebwe,https://www.basketball-reference.com/boxscores/202503050WAS.html,5.0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0.3,-1,,
2025-03-05,202503050WAS,UTA,Q4,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/202503050WAS.html,2.48,1,3,1,2,0,0,,0,0,0,1,0,0,0,0,3,2.0,+2,.333,.500
2025-03-05,202503050WAS,WAS,Q1,Kyshawn George,https://www.basketball-reference.com/boxscores/202503050WAS.html,6.82,0,2,0,1,0,0,,0,2,2,1,0,0,1,0,0,-1.1,+4,.000,.000
2025-03-05,202503050WAS,WAS,Q1,Bub Carrington,https://www.basketball-reference.com/boxscores/202503050WAS.html,8.62,2,4,0,1,0,0,,0,0,0,3,1,0,0,1,4,4.7,+6,.500,.000
2025-03-05,202503050WAS,WAS,Q1,Bilal Coulibaly,https://www.basketball-reference.com/boxscores/202503050WAS.html,7.97,0,3,0,0,0,0,,1,1,2,0,0,1,0,1,0,-0.8,-10,.000,
2025-03-05,202503050WAS,WAS,Q1,Alex Sarr,https://www.basketball-reference.com/boxscores/202503050WAS.html,6.78,3,4,1,2,2,2,1.000,0,1,1,0,0,1,0,0,9,8.4,+6,.750,.500
2025-03-05,202503050WAS,WAS,Q1,Khris Middleton,https://www.basketball-reference.com/boxscores/202503050WAS.html,6.78,1,2,1,1,1,1,1.000,0,0,0,3,1,0,0,1,4,5.7,+6,.500,1.000
2025-03-05,202503050WAS,WAS,Q1,Corey Kispert,https://www.basketball-reference.com/boxscores/202503050WAS.html,5.22,1,1,1,1,0,0,,0,1,1,2,0,0,0,0,3,4.4,-6,1.000,1.000
2025-03-05,202503050WAS,WAS,Q1,Justin Champagnie,https://www.basketball-reference.com/boxscores/202503050WAS.html,9.25,2,3,2,3,3,3,1.000,0,2,2,1,0,0,0,0,9,9.0,+4,.667,.667
2025-03-05,202503050WAS,WAS,Q1,Marcus Smart,https://www.basketball-reference.com/boxscores/202503050WAS.html,3.38,0,2,0,1,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-6,.000,.000
2025-03-05,202503050WAS,WAS,Q1,Tristan Vukcevic,https://www.basketball-reference.com/boxscores/202503050WAS.html,5.18,1,4,1,3,0,0,,0,1,1,0,1,1,0,0,3,2.6,-4,.250,.333
2025-03-05,202503050WAS,WAS,Q2,Kyshawn George,https://www.basketball-reference.com/boxscores/202503050WAS.html,12.0,4,7,2,4,0,0,,0,2,2,0,0,0,0,1,10,6.9,+7,.571,.500
2025-03-05,202503050WAS,WAS,Q2,Bub Carrington,https://www.basketball-reference.com/boxscores/202503050WAS.html,6.9,0,1,0,1,0,0,,0,2,2,0,0,1,0,2,0,-0.2,+2,.000,.000
2025-03-05,202503050WAS,WAS,Q2,Bilal Coulibaly,https://www.basketball-reference.com/boxscores/202503050WAS.html,8.77,1,1,1,1,0,0,,0,1,1,0,0,0,0,0,3,3.0,+11,1.000,1.000
2025-03-05,202503050WAS,WAS,Q2,Alex Sarr,https://www.basketball-reference.com/boxscores/202503050WAS.html,8.3,3,5,1,1,0,0,,1,0,1,4,1,0,0,1,7,8.8,+4,.600,1.000
2025-03-05,202503050WAS,WAS,Q2,Khris Middleton,https://www.basketball-reference.com/boxscores/202503050WAS.html,6.13,1,3,0,1,0,0,,0,2,2,3,0,0,0,0,2,3.0,+3,.333,.000
2025-03-05,202503050WAS,WAS,Q2,Corey Kispert,https://www.basketball-reference.com/boxscores/202503050WAS.html,6.53,0,2,0,2,0,0,,0,0,0,0,0,0,0,0,0,-1.4,+5,.000,.000
2025-03-05,202503050WAS,WAS,Q2,Justin Champagnie,https://www.basketball-reference.com/boxscores/202503050WAS.html,2.27,1,3,0,1,0,0,,0,0,0,0,0,0,1,1,2,-1.1,-2,.333,.000
2025-03-05,202503050WAS,WAS,Q2,Marcus Smart,https://www.basketball-reference.com/boxscores/202503050WAS.html,6.25,1,2,1,2,0,0,,0,3,3,3,0,0,0,1,3,4.6,+1,.500,.500
2025-03-05,202503050WAS,WAS,Q2,Tristan Vukcevic,https://www.basketball-reference.com/boxscores/202503050WAS.html,2.85,1,2,1,2,0,0,,0,1,1,0,0,1,0,0,3,3.0,+4,.500,.500
2025-03-05,202503050WAS,WAS,Q3,Kyshawn George,https://www.basketball-reference.com/boxscores/202503050WAS.html,12.0,3,7,0,3,2,3,.667,1,1,2,1,1,1,2,1,8,4.9,-2,.429,.000
2025-03-05,202503050WAS,WAS,Q3,Bub Carrington,https://www.basketball-reference.com/boxscores/202503050WAS.html,8.97,2,2,0,0,3,3,1.000,0,2,2,2,0,0,0,0,7,8.4,-1,1.000,
2025-03-05,202503050WAS,WAS,Q3,Bilal Coulibaly,https://www.basketball-reference.com/boxscores/202503050WAS.html,8.97,2,3,0,0,0,0,,0,0,0,0,2,1,0,1,4,5.0,-1,.667,
2025-03-05,202503050WAS,WAS,Q3,Alex Sarr,https://www.basketball-reference.com/boxscores/202503050WAS.html,7.65,0,1,0,1,1,2,.500,0,1,1,0,0,1,1,2,1,-0.9,+1,.000,.000
2025-03-05,202503050WAS,WAS,Q3,Khris Middleton,https://www.basketball-reference.com/boxscores/202503050WAS.html,6.18,1,2,0,0,2,2,1.000,0,2,2,0,1,0,0,1,4,4.2,-1,.500,
2025-03-05,202503050WAS,WAS,Q3,Corey Kispert,https://www.basketball-reference.com/boxscores/202503050WAS.html,5.82,0,2,0,1,0,0,,0,0,0,1,0,1,0,0,0,0.0,-1,.000,.000
2025-03-05,202503050WAS,WAS,Q3,Justin Champagnie,https://www.basketball-reference.com/boxscores/202503050WAS.html,3.03,1,2,1,2,0,0,,0,0,0,0,0,0,0,0,3,2.0,-1,.500,.500
2025-03-05,202503050WAS,WAS,Q3,Marcus Smart,https://www.basketball-reference.com/boxscores/202503050WAS.html,3.03,1,1,1,1,2,2,1.000,0,0,0,1,0,0,0,0,5,5.4,-1,1.000,1.000
2025-03-05,202503050WAS,WAS,Q3,Tristan Vukcevic,https://www.basketball-reference.com/boxscores/202503050WAS.html,4.35,0,1,0,1,2,2,1.000,1,1,2,1,0,0,1,0,2,2.0,-3,.000,.000
2025-03-05,202503050WAS,WAS,Q4,Kyshawn George,https://www.basketball-reference.com/boxscores/202503050WAS.html,4.07,1,1,1,1,2,2,1.000,0,1,1,0,0,0,0,0,5,5.0,0,1.000,1.000
2025-03-05,202503050WAS,WAS,Q4,Bub Carrington,https://www.basketball-reference.com/boxscores/202503050WAS.html,9.88,0,3,0,1,1,2,.500,0,1,1,4,1,1,1,1,1,1.9,-3,.000,.000
2025-03-05,202503050WAS,WAS,Q4,Bilal Coulibaly,https://www.basketball-reference.com/boxscores/202503050WAS.html,8.63,2,3,0,1,0,0,,1,1,2,0,0,1,1,0,4,3.4,-2,.667,.000
2025-03-05,202503050WAS,WAS,Q4,Alex Sarr,https://www.basketball-reference.com/boxscores/202503050WAS.html,6.47,2,2,0,0,0,0,,1,1,2,0,0,0,0,1,4,4.0,-3,1.000,
2025-03-05,202503050WAS,WAS,Q4,Khris Middleton,https://www.basketball-reference.com/boxscores/202503050WAS.html,6.53,2,5,0,1,0,0,,1,1,2,0,0,1,1,0,4,2.0,-2,.400,.000
2025-03-05,202503050WAS,WAS,Q4,Corey Kispert,https://www.basketball-reference.com/boxscores/202503050WAS.html,5.48,0,1,0,0,3,5,.600,1,1,2,0,0,0,0,1,3,2.1,+1,.000,
2025-03-05,202503050WAS,WAS,Q4,Justin Champagnie,https://www.basketball-reference.com/boxscores/202503050WAS.html,7.93,1,1,1,1,0,0,,0,1,1,1,0,0,0,0,3,3.7,-2,1.000,1.000
2025-03-05,202503050WAS,WAS,Q4,Marcus Smart,https://www.basketball-reference.com/boxscores/202503050WAS.html,5.53,2,4,1,3,0,0,,0,1,1,1,0,0,0,0,5,4.0,+1,.500,.333
2025-03-05,202503050WAS,WAS,Q4,Tristan Vukcevic,https://www.basketball-reference.com/boxscores/202503050WAS.html,5.47,0,3,0,2,0,0,,2,1,3,0,0,0,0,1,0,-0.8,0,.000,.000
