game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2023-12-13,202312130SAS,LAL,https://www.basketball-reference.com/boxscores/202312130SAS.html,108.9,0.615,14.0,12.2,0.11,112.0
2023-12-13,202312130SAS,SAS,https://www.basketball-reference.com/boxscores/202312130SAS.html,108.9,0.552,14.1,19.6,0.135,109.3
