game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2021-04-08,202104080DAL,MIL,Q1,Khris Middleton,https://www.basketball-reference.com/boxscores/202104080DAL.html,7.47,1,3,.333,0,0,0,0,0,1,1,1,1,0,1,0,2,1.3,-2,,
2021-04-08,202104080DAL,MIL,Q1,Bobby Portis,https://www.basketball-reference.com/boxscores/202104080DAL.html,9.22,3,5,.600,0,0,1,2,1,4,5,1,0,0,0,0,7,6.9,+1,.500,
2021-04-08,202104080DAL,MIL,Q1,Jrue Holiday,https://www.basketball-reference.com/boxscores/202104080DAL.html,11.17,3,6,.500,1,2,0,0,0,2,2,2,0,1,0,1,7,6.3,+3,,.500
2021-04-08,202104080DAL,MIL,Q1,Brook Lopez,https://www.basketball-reference.com/boxscores/202104080DAL.html,8.0,3,4,.750,0,1,0,0,1,0,1,0,0,0,0,0,6,5.1,-2,,.000
2021-04-08,202104080DAL,MIL,Q1,Donte DiVincenzo,https://www.basketball-reference.com/boxscores/202104080DAL.html,6.47,1,1,1.000,1,1,0,0,0,1,1,0,1,0,1,1,3,2.6,-6,,1.000
2021-04-08,202104080DAL,MIL,Q1,Pat Connaughton,https://www.basketball-reference.com/boxscores/202104080DAL.html,6.37,0,0,,0,0,0,0,0,2,2,0,0,0,0,1,0,0.2,+7,,
2021-04-08,202104080DAL,MIL,Q1,Thanasis Antetokounmpo,https://www.basketball-reference.com/boxscores/202104080DAL.html,4.53,0,1,.000,0,1,0,0,1,1,2,1,0,0,0,1,0,0.6,+4,,.000
2021-04-08,202104080DAL,MIL,Q1,Bryn Forbes,https://www.basketball-reference.com/boxscores/202104080DAL.html,5.53,0,3,.000,0,3,3,4,0,0,0,0,0,0,0,1,3,0.1,+8,.750,.000
2021-04-08,202104080DAL,MIL,Q1,Jeff Teague,https://www.basketball-reference.com/boxscores/202104080DAL.html,0.83,1,1,1.000,0,0,1,1,0,0,0,0,0,0,0,0,3,2.7,-1,1.000,
2021-04-08,202104080DAL,MIL,Q1,Axel Toupane,https://www.basketball-reference.com/boxscores/202104080DAL.html,0.42,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,,
2021-04-08,202104080DAL,MIL,Q2,Khris Middleton,https://www.basketball-reference.com/boxscores/202104080DAL.html,8.7,1,7,.143,0,0,0,0,1,3,4,1,0,0,0,1,2,-0.6,-1,,
2021-04-08,202104080DAL,MIL,Q2,Bobby Portis,https://www.basketball-reference.com/boxscores/202104080DAL.html,8.97,1,3,.333,0,0,1,1,2,0,2,0,0,0,0,0,3,2.7,-7,1.000,
2021-04-08,202104080DAL,MIL,Q2,Jrue Holiday,https://www.basketball-reference.com/boxscores/202104080DAL.html,4.82,1,4,.250,0,0,0,0,1,1,2,0,0,0,1,0,2,-0.4,0,,
