game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2023-01-06,202301060SAS,DET,Q1,Killian Hayes,https://www.basketball-reference.com/boxscores/202301060SAS.html,4.67,0,1,.000,0,1,.000,0,0,0,0,0,2,0,0,0,1,0,0.3,-1,
2023-01-06,202301060SAS,DET,Q1,Jaden Ivey,https://www.basketball-reference.com/boxscores/202301060SAS.html,8.22,1,4,.250,1,1,1.000,2,2,0,1,1,1,0,0,1,1,5,2.2,-8,1.000
2023-01-06,202301060SAS,DET,Q1,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202301060SAS.html,11.08,6,9,.667,0,2,.000,0,0,0,1,1,0,0,0,0,0,12,8.4,-3,
2023-01-06,202301060SAS,DET,Q1,Isaiah Stewart,https://www.basketball-reference.com/boxscores/202301060SAS.html,7.55,1,2,.500,1,2,.500,0,0,0,1,1,1,0,0,0,0,3,3.0,+4,
2023-01-06,202301060SAS,DET,Q1,Jalen Duren,https://www.basketball-reference.com/boxscores/202301060SAS.html,8.22,0,1,.000,0,0,,0,0,0,1,1,0,1,0,0,1,0,0.2,-8,
2023-01-06,202301060SAS,DET,Q1,Saddiq Bey,https://www.basketball-reference.com/boxscores/202301060SAS.html,8.23,1,2,.500,1,1,1.000,0,0,1,1,2,1,0,0,1,1,3,2.3,-2,
2023-01-06,202301060SAS,DET,Q1,Alec Burks,https://www.basketball-reference.com/boxscores/202301060SAS.html,3.78,2,3,.667,1,2,.500,0,0,0,1,1,1,0,0,0,0,5,4.7,+5,
2023-01-06,202301060SAS,DET,Q1,Hamidou Diallo,https://www.basketball-reference.com/boxscores/202301060SAS.html,0.9,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
2023-01-06,202301060SAS,DET,Q1,Cory Joseph,https://www.basketball-reference.com/boxscores/202301060SAS.html,7.32,0,2,.000,0,2,.000,0,0,1,0,1,1,1,0,0,0,0,1.0,-2,
2023-01-06,202301060SAS,DET,Q2,Killian Hayes,https://www.basketball-reference.com/boxscores/202301060SAS.html,12.0,5,8,.625,1,3,.333,0,0,0,1,1,2,2,0,4,1,11,6.7,0,
2023-01-06,202301060SAS,DET,Q2,Jaden Ivey,https://www.basketball-reference.com/boxscores/202301060SAS.html,6.38,1,1,1.000,1,1,1.000,0,0,0,0,0,0,0,0,1,1,3,1.3,-2,
2023-01-06,202301060SAS,DET,Q2,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202301060SAS.html,3.98,1,3,.333,0,0,,0,0,1,0,1,1,0,0,1,0,2,0.7,-2,
2023-01-06,202301060SAS,DET,Q2,Isaiah Stewart,https://www.basketball-reference.com/boxscores/202301060SAS.html,5.62,0,2,.000,0,1,.000,0,0,2,1,3,1,0,0,0,1,0,0.6,+2,
2023-01-06,202301060SAS,DET,Q2,Jalen Duren,https://www.basketball-reference.com/boxscores/202301060SAS.html,6.38,0,1,.000,0,0,,0,0,1,2,3,0,0,0,0,0,0,0.6,-2,
2023-01-06,202301060SAS,DET,Q2,Saddiq Bey,https://www.basketball-reference.com/boxscores/202301060SAS.html,5.33,0,2,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,+2,
2023-01-06,202301060SAS,DET,Q2,Alec Burks,https://www.basketball-reference.com/boxscores/202301060SAS.html,5.62,1,3,.333,0,0,,0,0,0,2,2,0,0,0,0,1,2,0.5,+2,
2023-01-06,202301060SAS,DET,Q2,Hamidou Diallo,https://www.basketball-reference.com/boxscores/202301060SAS.html,8.02,1,2,.500,0,0,,0,0,0,1,1,0,0,0,0,0,2,1.3,+2,
2023-01-06,202301060SAS,DET,Q2,Rodney McGruder,https://www.basketball-reference.com/boxscores/202301060SAS.html,6.67,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,-2,
2023-01-06,202301060SAS,DET,Q3,Killian Hayes,https://www.basketball-reference.com/boxscores/202301060SAS.html,6.87,0,1,.000,0,0,,0,0,0,1,1,0,2,0,1,2,0,-0.2,0,
2023-01-06,202301060SAS,DET,Q3,Jaden Ivey,https://www.basketball-reference.com/boxscores/202301060SAS.html,6.87,2,3,.667,0,0,,0,0,2,0,2,3,0,0,0,1,4,5.8,0,
2023-01-06,202301060SAS,DET,Q3,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202301060SAS.html,8.12,1,4,.250,1,2,.500,1,2,0,1,1,1,0,0,3,1,4,-1.2,-7,.500
2023-01-06,202301060SAS,DET,Q3,Isaiah Stewart,https://www.basketball-reference.com/boxscores/202301060SAS.html,9.67,1,1,1.000,0,0,,3,4,1,1,2,0,1,0,2,3,5,3.1,-7,.750
2023-01-06,202301060SAS,DET,Q3,Jalen Duren,https://www.basketball-reference.com/boxscores/202301060SAS.html,7.28,4,5,.800,0,0,,1,1,1,2,3,0,1,0,1,1,9,8.0,0,1.000
2023-01-06,202301060SAS,DET,Q3,Saddiq Bey,https://www.basketball-reference.com/boxscores/202301060SAS.html,7.03,1,4,.250,0,1,.000,0,0,1,1,2,1,0,0,0,0,2,1.3,-7,
2023-01-06,202301060SAS,DET,Q3,Alec Burks,https://www.basketball-reference.com/boxscores/202301060SAS.html,5.13,0,3,.000,0,2,.000,2,2,0,0,0,0,0,0,0,0,2,-0.1,-7,1.000
2023-01-06,202301060SAS,DET,Q3,Hamidou Diallo,https://www.basketball-reference.com/boxscores/202301060SAS.html,3.88,0,0,,0,0,,0,2,1,0,1,0,0,0,0,0,0,-0.1,0,.000
2023-01-06,202301060SAS,DET,Q3,Cory Joseph,https://www.basketball-reference.com/boxscores/202301060SAS.html,5.13,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,0,2,2,0.9,-7,
2023-01-06,202301060SAS,DET,Q4,Killian Hayes,https://www.basketball-reference.com/boxscores/202301060SAS.html,12.0,3,4,.750,1,1,1.000,0,0,0,1,1,3,1,0,0,0,7,8.8,-2,
2023-01-06,202301060SAS,DET,Q4,Jaden Ivey,https://www.basketball-reference.com/boxscores/202301060SAS.html,12.0,4,6,.667,0,0,,0,0,0,0,0,1,0,0,0,1,8,5.7,-2,
2023-01-06,202301060SAS,DET,Q4,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202301060SAS.html,8.3,1,4,.250,1,3,.333,0,0,0,0,0,1,0,0,0,0,3,1.3,-4,
2023-01-06,202301060SAS,DET,Q4,Isaiah Stewart,https://www.basketball-reference.com/boxscores/202301060SAS.html,6.87,1,3,.333,1,3,.333,0,2,1,1,2,1,0,0,0,1,3,1.8,0,.000
2023-01-06,202301060SAS,DET,Q4,Jalen Duren,https://www.basketball-reference.com/boxscores/202301060SAS.html,5.13,1,1,1.000,0,0,,0,0,1,1,2,0,0,0,0,0,2,2.7,-2,
2023-01-06,202301060SAS,DET,Q4,Saddiq Bey,https://www.basketball-reference.com/boxscores/202301060SAS.html,5.13,2,2,1.000,1,1,1.000,0,0,0,0,0,0,1,0,0,0,5,5.4,-2,
2023-01-06,202301060SAS,DET,Q4,Alec Burks,https://www.basketball-reference.com/boxscores/202301060SAS.html,6.87,0,1,.000,0,0,,0,0,0,0,0,1,1,0,0,1,0,0.6,0,
2023-01-06,202301060SAS,DET,Q4,Hamidou Diallo,https://www.basketball-reference.com/boxscores/202301060SAS.html,3.7,2,3,.667,0,0,,1,2,1,0,1,0,0,0,0,0,5,4.0,+2,.500
2023-01-06,202301060SAS,SAS,Q1,Jakob Poeltl,https://www.basketball-reference.com/boxscores/202301060SAS.html,8.22,1,2,.500,0,0,,0,0,1,3,4,3,1,2,1,0,2,6.1,+8,
