game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2020-03-07,202003070DET,UTA,Rudy Gobert,https://www.basketball-reference.com/boxscores/202003070DET.html,35.12,2,3,.667,0,0,6,10,.600,3,9,12,3,3,2,0,5,10,16.4,+7,
2020-03-07,202003070DET,UTA,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202003070DET.html,34.42,12,18,.667,3,6,5,5,1.000,1,4,5,2,0,0,3,2,32,23.7,+11,.500
2020-03-07,202003070DET,UTA,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202003070DET.html,33.97,8,14,.571,2,6,7,8,.875,0,5,5,1,0,0,1,3,25,18.0,+9,.333
2020-03-07,202003070DET,UTA,Royce O'Neale,https://www.basketball-reference.com/boxscores/202003070DET.html,30.83,0,4,.000,0,4,0,0,,0,6,6,4,0,1,0,2,0,1.7,+14,.000
2020-03-07,202003070DET,UTA,Mike Conley,https://www.basketball-reference.com/boxscores/202003070DET.html,30.4,4,12,.333,2,6,2,2,1.000,0,1,1,4,3,0,1,2,12,9.5,-12,.333
2020-03-07,202003070DET,UTA,Joe Ingles,https://www.basketball-reference.com/boxscores/202003070DET.html,25.73,2,3,.667,0,1,0,1,.000,0,2,2,2,2,1,2,1,4,4.6,-3,.000
2020-03-07,202003070DET,UTA,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202003070DET.html,24.88,6,12,.500,1,5,1,2,.500,0,1,1,1,2,0,1,1,14,9.2,+15,.200
2020-03-07,202003070DET,UTA,Tony Bradley,https://www.basketball-reference.com/boxscores/202003070DET.html,12.88,4,5,.800,0,0,0,0,,5,3,8,0,0,0,1,3,8,8.3,-1,
2020-03-07,202003070DET,UTA,Georges Niang,https://www.basketball-reference.com/boxscores/202003070DET.html,11.77,2,6,.333,2,5,0,0,,0,0,0,0,0,0,0,0,6,2.6,-10,.400
2020-03-07,202003070DET,DET,Christian Wood,https://www.basketball-reference.com/boxscores/202003070DET.html,38.25,13,24,.542,0,6,4,6,.667,6,5,11,2,0,0,3,3,30,20.5,+1,.000
2020-03-07,202003070DET,DET,Tony Snell,https://www.basketball-reference.com/boxscores/202003070DET.html,31.42,3,6,.500,2,4,0,0,,0,1,1,2,0,0,1,2,8,4.9,-7,.500
2020-03-07,202003070DET,DET,Brandon Knight,https://www.basketball-reference.com/boxscores/202003070DET.html,28.8,3,9,.333,3,8,4,4,1.000,0,4,4,3,0,1,1,3,13,9.7,+5,.375
2020-03-07,202003070DET,DET,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/202003070DET.html,23.73,1,8,.125,1,5,0,2,.000,1,4,5,6,2,0,0,2,3,4.3,0,.200
2020-03-07,202003070DET,DET,John Henson,https://www.basketball-reference.com/boxscores/202003070DET.html,13.25,4,6,.667,1,1,0,0,,0,3,3,1,0,0,2,1,9,5.6,-3,1.000
2020-03-07,202003070DET,DET,Langston Galloway,https://www.basketball-reference.com/boxscores/202003070DET.html,25.4,6,9,.667,2,3,0,0,,0,3,3,0,2,1,0,1,14,13.3,-1,.667
2020-03-07,202003070DET,DET,Jordan McRae,https://www.basketball-reference.com/boxscores/202003070DET.html,25.02,4,9,.444,0,2,6,7,.857,0,3,3,1,0,0,2,3,14,7.3,+3,.000
2020-03-07,202003070DET,DET,Bruce Brown,https://www.basketball-reference.com/boxscores/202003070DET.html,24.58,2,6,.333,0,0,1,1,1.000,2,3,5,7,0,0,1,4,5,6.2,-14,
2020-03-07,202003070DET,DET,Sekou Doumbouya,https://www.basketball-reference.com/boxscores/202003070DET.html,19.8,4,6,.667,0,1,1,2,.500,1,2,3,1,0,0,1,1,9,6.6,-7,.000
2020-03-07,202003070DET,DET,Thon Maker,https://www.basketball-reference.com/boxscores/202003070DET.html,9.75,0,3,.000,0,0,0,0,,0,0,0,1,0,0,0,3,0,-2.6,-7,
