game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-03-20,202203200SAC,PHO,https://www.basketball-reference.com/boxscores/202203200SAC.html,22,27,34,27,17,127
2022-03-20,202203200SAC,SAC,https://www.basketball-reference.com/boxscores/202203200SAC.html,26,33,28,23,14,124
