game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2022-10-30,202210300CLE,NYK,Q1,Jalen Brunson,https://www.basketball-reference.com/boxscores/202210300CLE.html,11.37,1,5,.200,0,0,0,0,0,2,2,4,0,0,0,2,2,1.5,-2,,
2022-10-30,202210300CLE,NYK,Q1,Julius Randle,https://www.basketball-reference.com/boxscores/202210300CLE.html,9.03,1,3,.333,0,2,1,2,0,2,2,2,0,0,1,0,3,1.9,-8,.000,.500
2022-10-30,202210300CLE,NYK,Q1,RJ Barrett,https://www.basketball-reference.com/boxscores/202210300CLE.html,10.55,3,5,.600,2,2,0,0,1,1,2,0,0,0,0,0,8,6.7,-3,1.000,
2022-10-30,202210300CLE,NYK,Q1,Evan Fournier,https://www.basketball-reference.com/boxscores/202210300CLE.html,9.03,2,3,.667,1,1,0,0,0,2,2,0,0,0,0,0,5,4.3,-8,1.000,
2022-10-30,202210300CLE,NYK,Q1,Mitchell Robinson,https://www.basketball-reference.com/boxscores/202210300CLE.html,6.07,1,3,.333,0,0,0,0,2,1,3,0,0,0,1,1,2,0.6,-3,,
2022-10-30,202210300CLE,NYK,Q1,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202210300CLE.html,5.93,1,2,.500,0,1,0,0,0,0,0,0,1,0,1,1,2,0.6,-2,.000,
2022-10-30,202210300CLE,NYK,Q1,Immanuel Quickley,https://www.basketball-reference.com/boxscores/202210300CLE.html,2.97,1,1,1.000,0,0,0,0,0,0,0,1,0,0,0,1,2,2.0,+3,,
2022-10-30,202210300CLE,NYK,Q1,Cam Reddish,https://www.basketball-reference.com/boxscores/202210300CLE.html,1.45,1,1,1.000,1,1,0,0,0,0,0,0,0,0,0,0,3,2.7,-2,1.000,
2022-10-30,202210300CLE,NYK,Q1,Obi Toppin,https://www.basketball-reference.com/boxscores/202210300CLE.html,2.97,1,1,1.000,1,1,0,0,0,1,1,0,0,0,0,0,3,3.0,+3,1.000,
2022-10-30,202210300CLE,NYK,Q1,Derrick Rose,https://www.basketball-reference.com/boxscores/202210300CLE.html,0.63,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.4,-3,,
2022-10-30,202210300CLE,NYK,Q2,Jalen Brunson,https://www.basketball-reference.com/boxscores/202210300CLE.html,4.08,0,2,.000,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.8,+5,,.000
2022-10-30,202210300CLE,NYK,Q2,Julius Randle,https://www.basketball-reference.com/boxscores/202210300CLE.html,4.93,1,2,.500,0,0,3,4,0,2,2,0,1,0,0,1,5,4.8,+1,,.750
2022-10-30,202210300CLE,NYK,Q2,RJ Barrett,https://www.basketball-reference.com/boxscores/202210300CLE.html,4.93,1,2,.500,1,1,0,0,0,1,1,1,0,0,0,2,3,2.2,+1,1.000,
2022-10-30,202210300CLE,NYK,Q2,Evan Fournier,https://www.basketball-reference.com/boxscores/202210300CLE.html,4.08,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,+5,,
2022-10-30,202210300CLE,NYK,Q2,Mitchell Robinson,https://www.basketball-reference.com/boxscores/202210300CLE.html,2.35,0,1,.000,0,0,0,0,2,0,2,1,1,0,0,1,0,2.0,+3,,
2022-10-30,202210300CLE,NYK,Q2,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202210300CLE.html,9.65,3,5,.600,0,0,0,0,2,1,3,1,0,1,0,1,6,6.4,-1,,
2022-10-30,202210300CLE,NYK,Q2,Immanuel Quickley,https://www.basketball-reference.com/boxscores/202210300CLE.html,7.07,0,3,.000,0,2,2,3,0,2,2,2,0,0,1,0,2,0.5,+1,.000,.667
2022-10-30,202210300CLE,NYK,Q2,Cam Reddish,https://www.basketball-reference.com/boxscores/202210300CLE.html,7.92,1,2,.500,0,1,0,0,0,0,0,1,0,1,0,0,2,2.4,-3,.000,
2022-10-30,202210300CLE,NYK,Q2,Obi Toppin,https://www.basketball-reference.com/boxscores/202210300CLE.html,7.07,3,4,.750,0,1,0,0,0,3,3,0,0,0,0,1,6,4.9,+1,.000,
2022-10-30,202210300CLE,NYK,Q2,Derrick Rose,https://www.basketball-reference.com/boxscores/202210300CLE.html,7.92,1,3,.333,1,2,0,0,0,1,1,1,0,0,0,0,3,2.3,-3,.500,
2022-10-30,202210300CLE,NYK,Q3,Jalen Brunson,https://www.basketball-reference.com/boxscores/202210300CLE.html,12.0,6,8,.750,0,2,0,0,0,2,2,2,1,0,1,0,12,10.8,+12,.000,
