game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2021-04-06,202104060BOS,PHI,Q1,Ben Simmons,https://www.basketball-reference.com/boxscores/202104060BOS.html,7.72,1,1,1.000,0,0,0,4,.000,0,1,1,1,1,0,0,0,2,2.1,+1,
2021-04-06,202104060BOS,PHI,Q1,Tobias Harris,https://www.basketball-reference.com/boxscores/202104060BOS.html,10.47,1,5,.200,0,0,0,0,,0,1,1,0,1,0,1,1,2,-1.2,-1,
2021-04-06,202104060BOS,PHI,Q1,Joel Embiid,https://www.basketball-reference.com/boxscores/202104060BOS.html,10.47,3,5,.600,0,1,6,6,1.000,3,1,4,0,0,0,1,0,12,11.1,-1,.000
2021-04-06,202104060BOS,PHI,Q1,Seth Curry,https://www.basketball-reference.com/boxscores/202104060BOS.html,8.32,0,1,.000,0,1,0,0,,0,0,0,0,0,0,0,1,0,-1.1,+1,.000
2021-04-06,202104060BOS,PHI,Q1,Danny Green,https://www.basketball-reference.com/boxscores/202104060BOS.html,3.97,1,1,1.000,1,1,0,0,,0,1,1,0,0,0,0,2,3,2.2,+3,1.000
2021-04-06,202104060BOS,PHI,Q1,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202104060BOS.html,8.03,0,0,,0,0,0,0,,0,0,0,0,1,0,0,1,0,0.6,-2,
2021-04-06,202104060BOS,PHI,Q1,Shake Milton,https://www.basketball-reference.com/boxscores/202104060BOS.html,4.28,2,4,.500,0,1,0,0,,1,0,1,0,0,0,0,0,4,2.7,0,.000
2021-04-06,202104060BOS,PHI,Q1,Dwight Howard,https://www.basketball-reference.com/boxscores/202104060BOS.html,1.53,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,
2021-04-06,202104060BOS,PHI,Q1,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202104060BOS.html,1.53,0,1,.000,0,0,2,2,1.000,1,1,2,0,0,0,0,0,2,2.3,+2,
2021-04-06,202104060BOS,PHI,Q1,Mike Scott,https://www.basketball-reference.com/boxscores/202104060BOS.html,3.68,0,1,.000,0,0,0,0,,0,0,0,1,0,0,0,0,0,0.0,0,
2021-04-06,202104060BOS,PHI,Q2,Ben Simmons,https://www.basketball-reference.com/boxscores/202104060BOS.html,12.0,1,2,.500,0,0,2,2,1.000,0,0,0,3,0,0,1,0,4,4.1,+12,
2021-04-06,202104060BOS,PHI,Q2,Tobias Harris,https://www.basketball-reference.com/boxscores/202104060BOS.html,6.0,1,3,.333,0,0,0,0,,2,5,7,1,0,0,1,1,2,2.5,+13,
2021-04-06,202104060BOS,PHI,Q2,Joel Embiid,https://www.basketball-reference.com/boxscores/202104060BOS.html,7.15,1,4,.250,0,3,1,2,.500,0,0,0,1,0,0,1,0,3,-0.1,+13,.000
2021-04-06,202104060BOS,PHI,Q2,Seth Curry,https://www.basketball-reference.com/boxscores/202104060BOS.html,7.15,2,4,.500,1,2,0,0,,0,1,1,2,0,0,0,1,5,4.3,+13,.500
2021-04-06,202104060BOS,PHI,Q2,Danny Green,https://www.basketball-reference.com/boxscores/202104060BOS.html,5.03,4,4,1.000,3,3,0,0,,0,0,0,0,1,0,1,1,11,9.4,+16,1.000
2021-04-06,202104060BOS,PHI,Q2,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202104060BOS.html,3.22,1,1,1.000,1,1,0,0,,0,1,1,0,0,0,0,0,3,3.0,-1,1.000
2021-04-06,202104060BOS,PHI,Q2,Shake Milton,https://www.basketball-reference.com/boxscores/202104060BOS.html,6.0,1,2,.500,0,0,0,0,,0,1,1,0,0,0,0,1,2,0.9,-1,
2021-04-06,202104060BOS,PHI,Q2,Dwight Howard,https://www.basketball-reference.com/boxscores/202104060BOS.html,4.85,0,0,,0,0,0,0,,0,1,1,0,1,0,0,0,0,1.3,-1,
2021-04-06,202104060BOS,PHI,Q2,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202104060BOS.html,4.85,2,3,.667,0,1,0,0,,0,0,0,0,1,0,1,0,4,2.7,-1,.000
2021-04-06,202104060BOS,PHI,Q2,Mike Scott,https://www.basketball-reference.com/boxscores/202104060BOS.html,3.75,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,
2021-04-06,202104060BOS,PHI,Q3,Ben Simmons,https://www.basketball-reference.com/boxscores/202104060BOS.html,9.27,2,3,.667,0,0,2,2,1.000,0,3,3,0,0,0,1,1,6,4.2,+2,
2021-04-06,202104060BOS,PHI,Q3,Tobias Harris,https://www.basketball-reference.com/boxscores/202104060BOS.html,7.07,1,1,1.000,0,0,1,1,1.000,0,0,0,2,1,0,0,0,3,5.1,+8,
2021-04-06,202104060BOS,PHI,Q3,Joel Embiid,https://www.basketball-reference.com/boxscores/202104060BOS.html,8.73,3,5,.600,1,1,4,4,1.000,0,2,2,0,0,1,1,0,11,9.0,+4,1.000
2021-04-06,202104060BOS,PHI,Q3,Seth Curry,https://www.basketball-reference.com/boxscores/202104060BOS.html,8.73,1,2,.500,0,1,0,0,,0,0,0,0,0,0,0,1,2,0.6,+4,.000
2021-04-06,202104060BOS,PHI,Q3,Danny Green,https://www.basketball-reference.com/boxscores/202104060BOS.html,8.73,0,1,.000,0,1,0,0,,0,1,1,0,1,0,0,0,0,0.6,+4,.000
2021-04-06,202104060BOS,PHI,Q3,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202104060BOS.html,3.27,0,0,,0,0,0,0,,0,0,0,1,0,1,0,0,0,1.4,-2,
