game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2020-01-27,202001270UTA,HOU,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202001270UTA.html,45.58,6,14,.429,2,5,.400,7,9,.778,1,10,11,2,5,0,5,4,21,16.3,+9
2020-01-27,202001270UTA,HOU,Austin Rivers,https://www.basketball-reference.com/boxscores/202001270UTA.html,40.88,7,21,.333,2,8,.250,5,8,.625,0,4,4,1,1,2,2,3,21,9.0,+18
2020-01-27,202001270UTA,HOU,Eric Gordon,https://www.basketball-reference.com/boxscores/202001270UTA.html,38.28,14,22,.636,6,11,.545,16,20,.800,0,6,6,3,2,1,2,0,50,43.2,+12
2020-01-27,202001270UTA,HOU,P.J. Tucker,https://www.basketball-reference.com/boxscores/202001270UTA.html,32.07,2,4,.500,1,3,.333,4,4,1.000,3,7,10,5,1,1,3,5,9,11.4,+5
2020-01-27,202001270UTA,HOU,Ben McLemore,https://www.basketball-reference.com/boxscores/202001270UTA.html,23.87,2,3,.667,2,3,.667,0,2,.000,0,2,2,2,0,0,0,6,6,3.5,0
2020-01-27,202001270UTA,HOU,Thabo Sefolosha,https://www.basketball-reference.com/boxscores/202001270UTA.html,25.93,4,7,.571,1,4,.250,0,2,.000,0,3,3,1,2,0,1,2,9,6.7,+10
2020-01-27,202001270UTA,HOU,Michael Frazier,https://www.basketball-reference.com/boxscores/202001270UTA.html,20.15,1,3,.333,1,2,.500,3,4,.750,0,0,0,0,0,0,0,4,6,2.3,+11
2020-01-27,202001270UTA,HOU,Chris Clemons,https://www.basketball-reference.com/boxscores/202001270UTA.html,7.3,1,6,.167,0,4,.000,0,0,,0,1,1,0,0,0,0,0,2,-1.5,-11
2020-01-27,202001270UTA,HOU,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202001270UTA.html,5.93,1,1,1.000,0,0,,0,0,,2,1,3,0,0,0,2,1,2,1.0,-9
2020-01-27,202001270UTA,UTA,Rudy Gobert,https://www.basketball-reference.com/boxscores/202001270UTA.html,37.15,3,5,.600,0,0,,6,10,.600,1,13,14,0,1,2,1,2,12,13.3,-15
2020-01-27,202001270UTA,UTA,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202001270UTA.html,36.37,14,25,.560,3,10,.300,5,6,.833,0,3,3,4,3,0,3,5,36,25.4,+2
2020-01-27,202001270UTA,UTA,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202001270UTA.html,34.8,10,18,.556,7,13,.538,3,3,1.000,0,1,1,2,0,0,3,3,30,18.9,-17
2020-01-27,202001270UTA,UTA,Joe Ingles,https://www.basketball-reference.com/boxscores/202001270UTA.html,33.13,2,8,.250,1,7,.143,2,2,1.000,0,2,2,6,0,0,3,6,7,1.6,+7
2020-01-27,202001270UTA,UTA,Royce O'Neale,https://www.basketball-reference.com/boxscores/202001270UTA.html,26.43,1,6,.167,0,3,.000,1,1,1.000,1,5,6,5,0,0,1,5,3,1.9,-15
2020-01-27,202001270UTA,UTA,Mike Conley,https://www.basketball-reference.com/boxscores/202001270UTA.html,24.9,4,9,.444,0,4,.000,2,4,.500,0,3,3,4,0,0,5,5,10,1.2,-12
2020-01-27,202001270UTA,UTA,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202001270UTA.html,21.38,4,8,.500,0,3,.000,0,0,,0,1,1,0,0,1,1,1,8,3.6,-7
2020-01-27,202001270UTA,UTA,Georges Niang,https://www.basketball-reference.com/boxscores/202001270UTA.html,14.98,2,3,.667,1,2,.500,0,0,,0,4,4,3,2,0,0,1,5,8.6,+6
2020-01-27,202001270UTA,UTA,Tony Bradley,https://www.basketball-reference.com/boxscores/202001270UTA.html,10.85,3,3,1.000,0,0,,0,0,,0,4,4,0,1,0,0,5,6,5.3,+6
