game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2021-12-29,202112290POR,UTA,Q1,Joe Ingles,https://www.basketball-reference.com/boxscores/202112290POR.html,8.13,1,1,1.000,1,1,1.000,0,0,0,1,1,2,0,0,0,1,3,4.0,+15,
2021-12-29,202112290POR,UTA,Q1,Mike Conley,https://www.basketball-reference.com/boxscores/202112290POR.html,8.13,1,2,.500,0,1,.000,2,2,0,0,0,1,0,0,1,0,4,2.7,+15,1.000
2021-12-29,202112290POR,UTA,Q1,Royce O'Neale,https://www.basketball-reference.com/boxscores/202112290POR.html,8.93,0,1,.000,0,1,.000,0,0,0,2,2,2,0,0,0,1,0,0.9,+6,
2021-12-29,202112290POR,UTA,Q1,Rudy Gobert,https://www.basketball-reference.com/boxscores/202112290POR.html,8.13,3,4,.750,0,0,,0,1,2,2,4,0,0,1,0,0,6,6.7,+15,.000
2021-12-29,202112290POR,UTA,Q1,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202112290POR.html,8.07,4,6,.667,1,1,1.000,0,1,0,2,2,1,0,0,0,1,9,6.9,+10,.000
2021-12-29,202112290POR,UTA,Q1,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202112290POR.html,6.93,2,5,.400,1,4,.250,0,0,0,0,0,0,0,0,1,0,5,1.3,-3,
2021-12-29,202112290POR,UTA,Q1,Rudy Gay,https://www.basketball-reference.com/boxscores/202112290POR.html,3.93,2,2,1.000,1,1,1.000,0,0,0,2,2,1,0,0,0,0,5,5.7,-1,
2021-12-29,202112290POR,UTA,Q1,Hassan Whiteside,https://www.basketball-reference.com/boxscores/202112290POR.html,3.87,2,4,.500,0,0,,0,0,3,2,5,1,0,1,0,1,4,5.7,-6,
2021-12-29,202112290POR,UTA,Q1,Trent Forrest,https://www.basketball-reference.com/boxscores/202112290POR.html,3.87,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,0,0,-1.4,-6,
2021-12-29,202112290POR,UTA,Q2,Joe Ingles,https://www.basketball-reference.com/boxscores/202112290POR.html,7.37,0,0,,0,0,,2,2,0,1,1,0,0,0,1,2,2,0.5,+7,1.000
2021-12-29,202112290POR,UTA,Q2,Mike Conley,https://www.basketball-reference.com/boxscores/202112290POR.html,7.93,3,4,.750,1,2,.500,0,0,0,0,0,2,1,0,1,1,7,6.4,-6,
2021-12-29,202112290POR,UTA,Q2,Royce O'Neale,https://www.basketball-reference.com/boxscores/202112290POR.html,4.97,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,0,-0.4,-6,
2021-12-29,202112290POR,UTA,Q2,Rudy Gobert,https://www.basketball-reference.com/boxscores/202112290POR.html,7.68,0,0,,0,0,,1,2,0,1,1,0,0,1,0,1,1,1.2,-6,.500
2021-12-29,202112290POR,UTA,Q2,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202112290POR.html,4.97,1,3,.333,0,1,.000,0,0,0,0,0,1,1,0,0,0,2,2.0,-6,
2021-12-29,202112290POR,UTA,Q2,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202112290POR.html,8.12,2,2,1.000,1,1,1.000,1,1,0,1,1,2,0,0,0,1,6,6.7,+4,1.000
2021-12-29,202112290POR,UTA,Q2,Rudy Gay,https://www.basketball-reference.com/boxscores/202112290POR.html,10.58,4,5,.800,1,2,.500,0,0,1,0,1,0,0,0,0,1,9,7.4,+4,
2021-12-29,202112290POR,UTA,Q2,Hassan Whiteside,https://www.basketball-reference.com/boxscores/202112290POR.html,4.32,1,2,.500,0,0,,2,2,0,1,1,0,0,0,0,0,4,3.3,+7,1.000
2021-12-29,202112290POR,UTA,Q2,Trent Forrest,https://www.basketball-reference.com/boxscores/202112290POR.html,4.07,1,1,1.000,0,0,,0,0,0,0,0,1,0,0,0,0,2,2.4,+7,
2021-12-29,202112290POR,UTA,Q3,Joe Ingles,https://www.basketball-reference.com/boxscores/202112290POR.html,6.55,0,1,.000,0,1,.000,0,0,0,1,1,1,0,0,2,1,0,-2.1,-3,
2021-12-29,202112290POR,UTA,Q3,Mike Conley,https://www.basketball-reference.com/boxscores/202112290POR.html,7.37,1,3,.333,0,1,.000,0,0,0,0,0,3,0,0,0,0,2,2.4,-1,
2021-12-29,202112290POR,UTA,Q3,Royce O'Neale,https://www.basketball-reference.com/boxscores/202112290POR.html,10.55,2,3,.667,0,0,,0,0,0,0,0,0,1,0,0,0,4,3.7,+5,
2021-12-29,202112290POR,UTA,Q3,Rudy Gobert,https://www.basketball-reference.com/boxscores/202112290POR.html,6.33,2,2,1.000,0,0,,1,4,1,2,3,0,0,0,0,0,5,4.5,-1,.250
2021-12-29,202112290POR,UTA,Q3,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202112290POR.html,8.07,0,3,.000,0,2,.000,0,0,0,1,1,0,0,0,1,1,0,-3.2,-1,
2021-12-29,202112290POR,UTA,Q3,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202112290POR.html,6.88,3,6,.500,0,1,.000,0,0,1,2,3,2,1,0,1,2,6,4.9,+6,
2021-12-29,202112290POR,UTA,Q3,Rudy Gay,https://www.basketball-reference.com/boxscores/202112290POR.html,3.93,1,3,.333,1,3,.333,0,0,0,1,1,0,0,0,0,0,3,1.6,+5,
2021-12-29,202112290POR,UTA,Q3,Hassan Whiteside,https://www.basketball-reference.com/boxscores/202112290POR.html,5.67,3,3,1.000,0,0,,1,3,1,2,3,0,1,0,0,1,7,7.2,+5,.333
2021-12-29,202112290POR,UTA,Q3,Trent Forrest,https://www.basketball-reference.com/boxscores/202112290POR.html,4.63,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0.7,+5,
2021-12-29,202112290POR,UTA,Q4,Joe Ingles,https://www.basketball-reference.com/boxscores/202112290POR.html,8.72,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,+6,
2021-12-29,202112290POR,UTA,Q4,Mike Conley,https://www.basketball-reference.com/boxscores/202112290POR.html,6.67,0,4,.000,0,2,.000,2,2,1,0,1,0,0,0,0,1,2,-0.5,+7,1.000
2021-12-29,202112290POR,UTA,Q4,Royce O'Neale,https://www.basketball-reference.com/boxscores/202112290POR.html,5.45,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,
2021-12-29,202112290POR,UTA,Q4,Rudy Gobert,https://www.basketball-reference.com/boxscores/202112290POR.html,6.67,3,4,.750,0,0,,4,5,2,4,6,0,0,0,0,1,10,10.2,+7,.800
2021-12-29,202112290POR,UTA,Q4,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202112290POR.html,5.48,1,2,.500,0,0,,2,2,0,0,0,0,0,0,1,0,4,2.0,-3,1.000
2021-12-29,202112290POR,UTA,Q4,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202112290POR.html,8.17,1,3,.333,0,1,.000,0,0,0,0,0,1,1,0,1,0,2,1.0,0,
2021-12-29,202112290POR,UTA,Q4,Rudy Gay,https://www.basketball-reference.com/boxscores/202112290POR.html,5.72,1,3,.333,0,1,.000,2,2,1,1,2,0,0,0,0,0,4,3.3,+4,1.000
2021-12-29,202112290POR,UTA,Q4,Hassan Whiteside,https://www.basketball-reference.com/boxscores/202112290POR.html,5.33,0,0,,0,0,,0,2,0,2,2,0,0,0,0,1,0,-0.6,-6,.000
2021-12-29,202112290POR,UTA,Q4,Trent Forrest,https://www.basketball-reference.com/boxscores/202112290POR.html,4.53,1,1,1.000,0,0,,0,1,0,1,1,0,0,0,0,1,2,1.2,-6,.000
2021-12-29,202112290POR,UTA,Q4,Jared Butler,https://www.basketball-reference.com/boxscores/202112290POR.html,0.82,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,-1,
2021-12-29,202112290POR,UTA,Q4,Miye Oni,https://www.basketball-reference.com/boxscores/202112290POR.html,0.82,0,0,,0,0,,0,0,0,1,1,0,0,0,0,0,0,0.3,-1,
2021-12-29,202112290POR,UTA,Q4,Malik Fitts,https://www.basketball-reference.com/boxscores/202112290POR.html,0.78,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
2021-12-29,202112290POR,UTA,Q4,Elijah Hughes,https://www.basketball-reference.com/boxscores/202112290POR.html,0.78,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
2021-12-29,202112290POR,POR,Q1,Norman Powell,https://www.basketball-reference.com/boxscores/202112290POR.html,10.55,4,6,.667,2,3,.667,2,2,0,1,1,0,0,0,0,2,12,8.9,-8,1.000
2021-12-29,202112290POR,POR,Q1,Damian Lillard,https://www.basketball-reference.com/boxscores/202112290POR.html,12.0,3,7,.429,2,3,.667,1,2,0,2,2,2,1,0,1,0,9,6.9,-9,.500
2021-12-29,202112290POR,POR,Q1,Larry Nance Jr.,https://www.basketball-reference.com/boxscores/202112290POR.html,7.4,0,3,.000,0,0,,1,2,1,0,1,2,0,0,0,1,1,0.2,-12,.500
2021-12-29,202112290POR,POR,Q1,Nassir Little,https://www.basketball-reference.com/boxscores/202112290POR.html,8.4,0,0,,0,0,,0,0,0,4,4,0,0,1,1,0,0,0.9,-9,
2021-12-29,202112290POR,POR,Q1,Tony Snell,https://www.basketball-reference.com/boxscores/202112290POR.html,5.27,0,0,,0,0,,0,0,0,1,1,0,0,0,0,1,0,-0.1,-11,
2021-12-29,202112290POR,POR,Q1,Anfernee Simons,https://www.basketball-reference.com/boxscores/202112290POR.html,6.73,0,1,.000,0,0,,0,0,0,0,0,1,0,0,0,1,0,-0.4,+2,
2021-12-29,202112290POR,POR,Q1,Cameron McGriff,https://www.basketball-reference.com/boxscores/202112290POR.html,1.45,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,0,-0.4,-1,
2021-12-29,202112290POR,POR,Q1,CJ Elleby,https://www.basketball-reference.com/boxscores/202112290POR.html,3.6,1,1,1.000,1,1,1.000,0,0,0,0,0,0,1,0,0,0,3,3.7,0,
2021-12-29,202112290POR,POR,Q1,Reggie Perry,https://www.basketball-reference.com/boxscores/202112290POR.html,4.6,1,2,.500,0,1,.000,0,0,0,1,1,0,0,0,0,0,2,1.3,+3,
