game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2019-11-25,201911250BOS,SAC,https://www.basketball-reference.com/boxscores/201911250BOS.html,22,24,29,27,102
2019-11-25,201911250BOS,BOS,https://www.basketball-reference.com/boxscores/201911250BOS.html,19,34,22,28,103
