game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-11-08,202311080CHI,PHO,https://www.basketball-reference.com/boxscores/202311080CHI.html,36,21,31,19,9,116
2023-11-08,202311080CHI,CHI,https://www.basketball-reference.com/boxscores/202311080CHI.html,28,29,27,23,8,115
