game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct
2022-03-13,202203130NOP,HOU,Q1,Garrison Mathews,https://www.basketball-reference.com/boxscores/202203130NOP.html,9.42,0,0,0,0,1,1,1.000,0,0,0,0,0,0,1,0,1,0.0,+3,,
2022-03-13,202203130NOP,HOU,Q1,Jalen Green,https://www.basketball-reference.com/boxscores/202203130NOP.html,10.87,3,5,0,1,1,1,1.000,0,1,1,3,1,0,1,1,7,6.7,+1,.600,.000
2022-03-13,202203130NOP,HOU,Q1,Kevin Porter Jr.,https://www.basketball-reference.com/boxscores/202203130NOP.html,10.3,0,3,0,1,0,0,,0,2,2,2,0,0,2,1,0,-2.5,-1,.000,.000
2022-03-13,202203130NOP,HOU,Q1,Christian Wood,https://www.basketball-reference.com/boxscores/202203130NOP.html,9.25,3,5,0,0,0,0,,1,6,7,3,0,0,0,1,6,7.9,+2,.600,
2022-03-13,202203130NOP,HOU,Q1,Jae'Sean Tate,https://www.basketball-reference.com/boxscores/202203130NOP.html,8.28,3,4,1,2,0,0,,0,0,0,0,0,0,0,1,7,5.0,+1,.750,.500
2022-03-13,202203130NOP,HOU,Q1,KJ Martin,https://www.basketball-reference.com/boxscores/202203130NOP.html,2.75,0,0,0,0,0,0,,0,0,0,2,0,0,0,1,0,1.0,+1,,
2022-03-13,202203130NOP,HOU,Q1,Josh Christopher,https://www.basketball-reference.com/boxscores/202203130NOP.html,3.72,1,1,1,1,1,2,.500,0,1,1,0,0,0,1,1,4,2.2,+2,1.000,1.000
2022-03-13,202203130NOP,HOU,Q1,Daishen Nix,https://www.basketball-reference.com/boxscores/202203130NOP.html,1.7,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,2,1.7,+4,1.000,
2022-03-13,202203130NOP,HOU,Q1,Alperen Şengün,https://www.basketball-reference.com/boxscores/202203130NOP.html,3.72,2,2,1,1,0,0,,0,0,0,0,0,0,0,1,5,4.0,+2,1.000,1.000
2022-03-13,202203130NOP,HOU,Q2,Garrison Mathews,https://www.basketball-reference.com/boxscores/202203130NOP.html,12.0,2,3,1,2,1,3,.333,0,0,0,0,0,0,0,1,6,3.5,-16,.667,.500
2022-03-13,202203130NOP,HOU,Q2,Jalen Green,https://www.basketball-reference.com/boxscores/202203130NOP.html,6.22,1,4,0,1,2,2,1.000,1,0,1,0,0,0,0,0,4,2.3,-10,.250,.000
2022-03-13,202203130NOP,HOU,Q2,Kevin Porter Jr.,https://www.basketball-reference.com/boxscores/202203130NOP.html,6.22,0,2,0,1,0,0,,0,2,2,2,0,0,1,1,0,-0.8,-10,.000,.000
2022-03-13,202203130NOP,HOU,Q2,Christian Wood,https://www.basketball-reference.com/boxscores/202203130NOP.html,8.25,0,2,0,2,2,2,1.000,0,1,1,0,0,0,0,0,2,0.9,-16,.000,.000
2022-03-13,202203130NOP,HOU,Q2,Jae'Sean Tate,https://www.basketball-reference.com/boxscores/202203130NOP.html,4.0,2,4,0,1,0,0,,1,0,1,0,0,0,1,2,4,0.9,-4,.500,.000
2022-03-13,202203130NOP,HOU,Q2,KJ Martin,https://www.basketball-reference.com/boxscores/202203130NOP.html,8.0,1,4,0,1,1,1,1.000,0,1,1,0,0,0,1,1,3,-0.5,-12,.250,.000
2022-03-13,202203130NOP,HOU,Q2,Josh Christopher,https://www.basketball-reference.com/boxscores/202203130NOP.html,5.78,1,2,0,0,0,0,,1,0,1,0,0,0,0,0,2,1.7,-6,.500,
2022-03-13,202203130NOP,HOU,Q2,Daishen Nix,https://www.basketball-reference.com/boxscores/202203130NOP.html,5.78,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,1.4,-6,,
2022-03-13,202203130NOP,HOU,Q2,Alperen Şengün,https://www.basketball-reference.com/boxscores/202203130NOP.html,3.75,1,2,0,0,0,0,,1,1,2,1,0,0,0,3,2,1.5,0,.500,
2022-03-13,202203130NOP,HOU,Q3,Garrison Mathews,https://www.basketball-reference.com/boxscores/202203130NOP.html,7.4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-8,,
2022-03-13,202203130NOP,HOU,Q3,Jalen Green,https://www.basketball-reference.com/boxscores/202203130NOP.html,10.13,2,4,2,3,0,0,,0,0,0,1,0,0,3,0,6,1.7,-9,.500,.667
