game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2022-11-27,202211270MIN,GSW,https://www.basketball-reference.com/boxscores/202211270MIN.html,104.0,0.69,14.3,24.2,0.195,131.7
2022-11-27,202211270MIN,MIN,https://www.basketball-reference.com/boxscores/202211270MIN.html,104.0,0.523,12.2,13.3,0.25,109.6
