game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-03-02,202203020ORL,IND,https://www.basketball-reference.com/boxscores/202203020ORL.html,22,36,18,34,12,122
2022-03-02,202203020ORL,ORL,https://www.basketball-reference.com/boxscores/202203020ORL.html,31,31,29,19,4,114
