game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg
2025-04-15,202504150ORL,ATL,Trae Young,https://www.basketball-reference.com/boxscores/202504150ORL.html,39:40,.533,.405,.238,.571,0.0,5.4,2.5,32.5,1.2,0.0,7.1,32.0,108,127
2025-04-15,202504150ORL,ATL,Dyson Daniels,https://www.basketball-reference.com/boxscores/202504150ORL.html,35:26,.394,.375,.125,.250,0.0,36.1,16.9,33.9,0.0,5.2,18.4,13.8,83,118
2025-04-15,202504150ORL,ATL,Onyeka Okongwu,https://www.basketball-reference.com/boxscores/202504150ORL.html,32:47,.550,.550,.200,.000,5.7,22.8,13.7,17.8,0.0,2.8,0.0,13.7,120,123
2025-04-15,202504150ORL,ATL,Zaccharie Risacher,https://www.basketball-reference.com/boxscores/202504150ORL.html,28:52,.322,.250,.500,.200,0.0,11.1,5.2,0.0,0.0,0.0,0.0,16.9,68,128
2025-04-15,202504150ORL,ATL,Mouhamed Gueye,https://www.basketball-reference.com/boxscores/202504150ORL.html,25:38,.833,1.000,.000,1.000,7.3,8.3,7.8,16.5,1.9,3.6,0.0,12.6,168,122
2025-04-15,202504150ORL,ATL,Caris LeVert,https://www.basketball-reference.com/boxscores/202504150ORL.html,25:01,.284,.273,.182,.273,11.3,12.8,12.0,21.9,4.0,0.0,7.5,23.9,74,118
2025-04-15,202504150ORL,ATL,Georges Niang,https://www.basketball-reference.com/boxscores/202504150ORL.html,23:26,.588,.500,.364,.364,4.0,9.1,6.4,0.0,0.0,0.0,7.3,26.4,110,128
2025-04-15,202504150ORL,ATL,Dominick Barlow,https://www.basketball-reference.com/boxscores/202504150ORL.html,12:08,.630,.333,.333,1.333,7.8,17.6,12.4,0.0,0.0,7.6,0.0,17.6,142,121
2025-04-15,202504150ORL,ATL,Terance Mann,https://www.basketball-reference.com/boxscores/202504150ORL.html,10:11,.170,.000,.200,.400,0.0,0.0,0.0,14.7,4.9,0.0,0.0,25.9,46,120
2025-04-15,202504150ORL,ATL,Vit Krejci,https://www.basketball-reference.com/boxscores/202504150ORL.html,6:51,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.6,0,131
2025-04-15,202504150ORL,ORL,Franz Wagner,https://www.basketball-reference.com/boxscores/202504150ORL.html,33:57,.409,.400,.333,.133,3.1,33.3,19.1,11.9,2.9,2.2,11.2,22.4,87,90
2025-04-15,202504150ORL,ORL,Paolo Banchero,https://www.basketball-reference.com/boxscores/202504150ORL.html,33:12,.476,.308,.231,.846,0.0,25.5,13.6,26.5,1.5,2.3,14.4,26.7,103,95
2025-04-15,202504150ORL,ORL,Wendell Carter Jr.,https://www.basketball-reference.com/boxscores/202504150ORL.html,26:13,.690,.708,.250,.333,20.3,7.2,13.4,12.5,0.0,5.8,6.8,23.9,140,101
2025-04-15,202504150ORL,ORL,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202504150ORL.html,25:57,.282,.188,.875,.250,8.2,10.9,9.6,8.8,0.0,0.0,0.0,14.6,92,105
2025-04-15,202504150ORL,ORL,Cory Joseph,https://www.basketball-reference.com/boxscores/202504150ORL.html,18:16,.654,.583,.667,.333,0.0,0.0,0.0,14.6,0.0,4.2,0.0,16.0,145,105
2025-04-15,202504150ORL,ORL,Anthony Black,https://www.basketball-reference.com/boxscores/202504150ORL.html,27:51,1.015,1.071,.429,.286,3.8,10.1,7.2,20.5,0.0,5.5,0.0,12.0,201,101
2025-04-15,202504150ORL,ORL,Cole Anthony,https://www.basketball-reference.com/boxscores/202504150ORL.html,20:07,.727,.706,.529,.118,5.3,9.4,7.5,71.1,0.0,0.0,0.0,37.8,156,105
2025-04-15,202504150ORL,ORL,Jonathan Isaac,https://www.basketball-reference.com/boxscores/202504150ORL.html,17:55,.750,.750,.250,.000,11.9,31.5,22.3,14.9,5.5,4.3,33.3,14.2,114,84
2025-04-15,202504150ORL,ORL,Gary Harris,https://www.basketball-reference.com/boxscores/202504150ORL.html,12:59,.750,.750,.500,.000,0.0,0.0,0.0,0.0,3.8,0.0,0.0,6.6,145,100
2025-04-15,202504150ORL,ORL,Caleb Houstan,https://www.basketball-reference.com/boxscores/202504150ORL.html,11:57,.000,.000,1.000,.000,0.0,23.6,12.6,0.0,0.0,0.0,0.0,3.6,0,101
2025-04-15,202504150ORL,ORL,Goga Bitadze,https://www.basketball-reference.com/boxscores/202504150ORL.html,3:52,1.000,1.000,.000,.000,0.0,24.3,12.9,39.3,0.0,19.7,0.0,11.0,207,83
2025-04-15,202504150ORL,ORL,Tristan Da Silva,https://www.basketball-reference.com/boxscores/202504150ORL.html,3:52,.515,.333,.333,.667,0.0,24.3,12.9,0.0,0.0,0.0,0.0,42.7,116,101
2025-04-15,202504150ORL,ORL,Jett Howard,https://www.basketball-reference.com/boxscores/202504150ORL.html,3:52,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,108
