game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2020-02-21,202002210LAL,MEM,Q1,Ja Morant,https://www.basketball-reference.com/boxscores/202002210LAL.html,5.73,1,3,.333,0,0,0,0,0,1,1,0,0,0,2,0,2,-1.4,-8,,
2020-02-21,202002210LAL,MEM,Q1,Dillon Brooks,https://www.basketball-reference.com/boxscores/202002210LAL.html,8.23,0,3,.000,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.5,-3,,
2020-02-21,202002210LAL,MEM,Q1,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202002210LAL.html,5.73,1,4,.250,0,0,0,1,1,1,2,0,0,0,1,0,2,-0.8,-8,.000,
2020-02-21,202002210LAL,MEM,Q1,Kyle Anderson,https://www.basketball-reference.com/boxscores/202002210LAL.html,6.05,1,1,1.000,0,0,0,0,0,2,2,2,0,0,1,0,2,2.7,-6,,
2020-02-21,202002210LAL,MEM,Q1,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202002210LAL.html,10.73,1,2,.500,0,1,3,4,0,3,3,0,1,0,0,1,5,5.1,-8,.750,.000
2020-02-21,202002210LAL,MEM,Q1,Brandon Clarke,https://www.basketball-reference.com/boxscores/202002210LAL.html,6.27,1,2,.500,0,1,0,0,1,1,2,2,0,0,0,0,2,3.4,+2,,.000
2020-02-21,202002210LAL,MEM,Q1,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202002210LAL.html,5.95,0,1,.000,0,1,0,0,0,0,0,0,0,0,1,1,0,-2.1,0,,.000
2020-02-21,202002210LAL,MEM,Q1,Josh Jackson,https://www.basketball-reference.com/boxscores/202002210LAL.html,3.77,1,2,.500,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0,-3,,.000
2020-02-21,202002210LAL,MEM,Q1,Gorgui Dieng,https://www.basketball-reference.com/boxscores/202002210LAL.html,1.27,0,0,,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1,+2,,
2020-02-21,202002210LAL,MEM,Q1,Tyus Jones,https://www.basketball-reference.com/boxscores/202002210LAL.html,6.27,3,4,.750,0,1,1,2,0,0,0,1,1,0,0,0,7,6.7,+2,.500,.000
2020-02-21,202002210LAL,MEM,Q2,Ja Morant,https://www.basketball-reference.com/boxscores/202002210LAL.html,8.68,1,3,.333,0,0,3,3,0,0,0,1,0,0,1,0,5,3.0,-4,1.000,
2020-02-21,202002210LAL,MEM,Q2,Dillon Brooks,https://www.basketball-reference.com/boxscores/202002210LAL.html,5.28,2,3,.667,1,1,0,2,0,0,0,0,0,0,0,2,5,2.1,-10,.000,1.000
2020-02-21,202002210LAL,MEM,Q2,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202002210LAL.html,4.75,0,0,,0,0,0,0,0,3,3,0,0,0,1,1,0,-0.5,-7,,
2020-02-21,202002210LAL,MEM,Q2,Kyle Anderson,https://www.basketball-reference.com/boxscores/202002210LAL.html,5.5,0,1,.000,0,1,0,0,0,2,2,0,0,0,2,0,0,-2.1,-5,,.000
2020-02-21,202002210LAL,MEM,Q2,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202002210LAL.html,5.63,0,1,.000,0,0,2,4,1,0,1,1,0,0,0,2,2,1.1,-13,.500,
2020-02-21,202002210LAL,MEM,Q2,Brandon Clarke,https://www.basketball-reference.com/boxscores/202002210LAL.html,8.67,0,1,.000,0,0,0,0,0,0,0,0,1,1,1,1,0,-0.4,-3,,
2020-02-21,202002210LAL,MEM,Q2,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202002210LAL.html,6.5,0,3,.000,0,1,0,0,0,0,0,3,0,0,0,1,0,-0.4,-8,,.000
2020-02-21,202002210LAL,MEM,Q2,Josh Jackson,https://www.basketball-reference.com/boxscores/202002210LAL.html,3.53,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,,
2020-02-21,202002210LAL,MEM,Q2,Gorgui Dieng,https://www.basketball-reference.com/boxscores/202002210LAL.html,4.95,3,3,1.000,1,1,0,0,0,2,2,0,0,0,0,0,7,6.7,-3,,1.000
2020-02-21,202002210LAL,MEM,Q2,Tyus Jones,https://www.basketball-reference.com/boxscores/202002210LAL.html,3.32,0,1,.000,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.1,-9,.000,
2020-02-21,202002210LAL,MEM,Q2,Marko Gudurić,https://www.basketball-reference.com/boxscores/202002210LAL.html,3.18,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,0,,
2020-02-21,202002210LAL,MEM,Q3,Ja Morant,https://www.basketball-reference.com/boxscores/202002210LAL.html,8.18,1,4,.250,0,0,1,2,0,0,0,2,0,0,1,0,3,0.6,+8,.500,
2020-02-21,202002210LAL,MEM,Q3,Dillon Brooks,https://www.basketball-reference.com/boxscores/202002210LAL.html,5.82,0,3,.000,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.5,+8,,.000
2020-02-21,202002210LAL,MEM,Q3,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202002210LAL.html,9.18,2,4,.500,0,0,0,0,2,1,3,0,2,0,0,1,4,5.3,+9,,
2020-02-21,202002210LAL,MEM,Q3,Kyle Anderson,https://www.basketball-reference.com/boxscores/202002210LAL.html,7.27,2,3,.667,1,1,0,0,1,1,2,1,1,0,0,1,5,6.0,+4,,1.000
2020-02-21,202002210LAL,MEM,Q3,Brandon Clarke,https://www.basketball-reference.com/boxscores/202002210LAL.html,8.62,5,6,.833,0,0,0,1,3,1,4,0,0,0,0,0,10,9.8,+9,.000,
2020-02-21,202002210LAL,MEM,Q3,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202002210LAL.html,6.18,1,3,.333,0,0,1,2,0,1,1,1,0,0,1,1,3,0.5,+4,.500,
2020-02-21,202002210LAL,MEM,Q3,Josh Jackson,https://www.basketball-reference.com/boxscores/202002210LAL.html,4.73,3,3,1.000,2,2,0,0,0,1,1,0,0,0,0,1,8,7.0,+8,,1.000
2020-02-21,202002210LAL,MEM,Q3,Gorgui Dieng,https://www.basketball-reference.com/boxscores/202002210LAL.html,6.2,1,1,1.000,0,0,0,0,0,4,4,0,2,0,0,1,2,4.5,+6,,
2020-02-21,202002210LAL,MEM,Q3,Tyus Jones,https://www.basketball-reference.com/boxscores/202002210LAL.html,3.82,0,0,,0,0,1,2,0,1,1,4,0,0,1,0,1,2.7,+4,.500,
2020-02-21,202002210LAL,MEM,Q4,Ja Morant,https://www.basketball-reference.com/boxscores/202002210LAL.html,7.92,2,4,.500,0,0,3,5,0,0,0,0,0,0,1,1,7,2.8,-2,.600,
2020-02-21,202002210LAL,MEM,Q4,Dillon Brooks,https://www.basketball-reference.com/boxscores/202002210LAL.html,6.8,1,5,.200,0,1,0,1,1,1,2,2,0,0,0,2,2,0.1,+3,.000,.000
2020-02-21,202002210LAL,MEM,Q4,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202002210LAL.html,4.38,1,3,.333,0,0,0,0,1,2,3,0,0,0,1,2,2,-0.2,-11,,
2020-02-21,202002210LAL,MEM,Q4,Kyle Anderson,https://www.basketball-reference.com/boxscores/202002210LAL.html,3.47,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-10,,
2020-02-21,202002210LAL,MEM,Q4,Brandon Clarke,https://www.basketball-reference.com/boxscores/202002210LAL.html,8.95,1,2,.500,0,0,0,0,4,0,4,2,0,0,0,1,2,4.8,0,,
2020-02-21,202002210LAL,MEM,Q4,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202002210LAL.html,5.2,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-8,,
2020-02-21,202002210LAL,MEM,Q4,Josh Jackson,https://www.basketball-reference.com/boxscores/202002210LAL.html,10.67,5,7,.714,0,1,0,0,1,1,2,0,0,0,1,2,10,6.3,+1,,.000
2020-02-21,202002210LAL,MEM,Q4,Gorgui Dieng,https://www.basketball-reference.com/boxscores/202002210LAL.html,8.53,2,2,1.000,0,0,1,1,0,3,3,0,0,0,0,2,5,4.5,+5,1.000,
2020-02-21,202002210LAL,MEM,Q4,Tyus Jones,https://www.basketball-reference.com/boxscores/202002210LAL.html,4.08,0,3,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,-3,,
2020-02-21,202002210LAL,LAL,Q1,LeBron James,https://www.basketball-reference.com/boxscores/202002210LAL.html,8.23,1,2,.500,0,0,4,4,0,1,1,2,0,1,0,0,6,7.4,+3,1.000,
2020-02-21,202002210LAL,LAL,Q1,Anthony Davis,https://www.basketball-reference.com/boxscores/202002210LAL.html,1.07,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,+2,,
2020-02-21,202002210LAL,LAL,Q1,Avery Bradley,https://www.basketball-reference.com/boxscores/202002210LAL.html,8.23,2,5,.400,0,1,0,0,0,4,4,1,2,0,0,0,4,5.2,+3,,.000
2020-02-21,202002210LAL,LAL,Q1,Danny Green,https://www.basketball-reference.com/boxscores/202002210LAL.html,6.65,1,2,.500,1,2,0,0,0,0,0,1,1,0,1,0,3,2.7,+8,,.500
2020-02-21,202002210LAL,LAL,Q1,JaVale McGee,https://www.basketball-reference.com/boxscores/202002210LAL.html,5.8,1,1,1.000,0,0,0,0,0,2,2,0,0,1,1,3,2,0.8,+8,,
2020-02-21,202002210LAL,LAL,Q1,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202002210LAL.html,5.35,1,4,.250,1,3,0,0,0,2,2,0,0,0,1,0,3,0.2,-2,,.333
2020-02-21,202002210LAL,LAL,Q1,Kyle Kuzma,https://www.basketball-reference.com/boxscores/202002210LAL.html,10.93,3,9,.333,0,3,0,0,0,2,2,2,0,0,0,1,6,2.5,+4,,.000
2020-02-21,202002210LAL,LAL,Q1,Alex Caruso,https://www.basketball-reference.com/boxscores/202002210LAL.html,3.77,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,+3,,
2020-02-21,202002210LAL,LAL,Q1,Rajon Rondo,https://www.basketball-reference.com/boxscores/202002210LAL.html,3.77,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,1.4,+3,,
2020-02-21,202002210LAL,LAL,Q1,Dwight Howard,https://www.basketball-reference.com/boxscores/202002210LAL.html,6.2,2,2,1.000,0,0,0,0,1,1,2,0,0,0,0,2,4,3.6,-2,,
2020-02-21,202002210LAL,LAL,Q2,LeBron James,https://www.basketball-reference.com/boxscores/202002210LAL.html,9.67,4,6,.667,1,2,2,2,0,1,1,2,0,1,0,0,11,10.8,+12,1.000,.500
