game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2021-04-23,202104230CHO,CLE,Q1,Darius Garland,https://www.basketball-reference.com/boxscores/202104230CHO.html,9.27,1,3,.333,0,0,0,0,0,0,0,1,0,0,1,0,2,0.0,+1,,
2021-04-23,202104230CHO,CLE,Q1,Collin Sexton,https://www.basketball-reference.com/boxscores/202104230CHO.html,11.27,2,5,.400,2,3,0,0,0,2,2,1,0,0,0,1,6,4.2,-2,.667,
2021-04-23,202104230CHO,CLE,Q1,Isaac Okoro,https://www.basketball-reference.com/boxscores/202104230CHO.html,9.27,0,1,.000,0,0,0,0,1,0,1,1,0,0,0,0,0,0.7,+1,,
2021-04-23,202104230CHO,CLE,Q1,Jarrett Allen,https://www.basketball-reference.com/boxscores/202104230CHO.html,9.27,4,4,1.000,0,0,1,2,2,3,5,1,0,0,1,1,9,9.0,+1,,.500
2021-04-23,202104230CHO,CLE,Q1,Kevin Love,https://www.basketball-reference.com/boxscores/202104230CHO.html,8.43,1,4,.250,1,2,0,0,0,2,2,1,0,0,1,0,3,0.9,0,.500,
2021-04-23,202104230CHO,CLE,Q1,Larry Nance Jr.,https://www.basketball-reference.com/boxscores/202104230CHO.html,6.3,0,1,.000,0,1,0,0,0,2,2,0,0,0,1,0,0,-1.1,-5,.000,
2021-04-23,202104230CHO,CLE,Q1,Dean Wade,https://www.basketball-reference.com/boxscores/202104230CHO.html,0.73,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,
2021-04-23,202104230CHO,CLE,Q1,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202104230CHO.html,2.73,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,-3,,
2021-04-23,202104230CHO,CLE,Q1,Matthew Dellavedova,https://www.basketball-reference.com/boxscores/202104230CHO.html,2.73,0,1,.000,0,1,0,0,0,1,1,1,0,0,1,1,0,-1.1,-3,.000,
2021-04-23,202104230CHO,CLE,Q2,Darius Garland,https://www.basketball-reference.com/boxscores/202104230CHO.html,6.83,2,4,.500,1,2,0,0,0,1,1,4,1,0,0,0,5,7.1,+7,.500,
