game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-02-10,202102100LAL,OKC,https://www.basketball-reference.com/boxscores/202102100LAL.html,37,30,17,21,8,113
2021-02-10,202102100LAL,LAL,https://www.basketball-reference.com/boxscores/202102100LAL.html,23,34,23,25,9,114
