game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2021-01-03,202101030DET,BOS,Jayson Tatum,https://www.basketball-reference.com/boxscores/202101030DET.html,36.67,10,22,.455,4,8,.500,0,0,2,6,8,12,0,2,0,1,24,25.2,+2,
2021-01-03,202101030DET,BOS,Jaylen Brown,https://www.basketball-reference.com/boxscores/202101030DET.html,34.88,13,16,.813,5,8,.625,0,0,0,1,1,3,0,0,6,2,31,20.6,+1,
2021-01-03,202101030DET,BOS,Marcus Smart,https://www.basketball-reference.com/boxscores/202101030DET.html,34.15,5,10,.500,1,5,.200,6,6,1,2,3,10,0,1,2,1,17,18.6,-1,1.000
2021-01-03,202101030DET,BOS,Tristan Thompson,https://www.basketball-reference.com/boxscores/202101030DET.html,26.53,5,10,.500,0,0,,2,4,4,7,11,1,0,0,1,3,12,9.6,-1,.500
2021-01-03,202101030DET,BOS,Daniel Theis,https://www.basketball-reference.com/boxscores/202101030DET.html,25.17,7,8,.875,1,2,.500,0,1,1,3,4,1,1,0,2,5,15,11.1,-1,.000
2021-01-03,202101030DET,BOS,Payton Pritchard,https://www.basketball-reference.com/boxscores/202101030DET.html,27.58,2,6,.333,1,3,.333,0,0,0,4,4,4,1,1,2,5,5,3.3,+7,
2021-01-03,202101030DET,BOS,Semi Ojeleye,https://www.basketball-reference.com/boxscores/202101030DET.html,22.17,4,7,.571,3,6,.500,0,0,0,2,2,0,0,0,2,3,11,5.1,-1,
2021-01-03,202101030DET,BOS,Robert Williams,https://www.basketball-reference.com/boxscores/202101030DET.html,17.17,2,4,.500,0,0,,1,2,3,2,5,2,2,1,2,1,5,7.0,+3,.500
2021-01-03,202101030DET,BOS,Jeff Teague,https://www.basketball-reference.com/boxscores/202101030DET.html,15.63,1,4,.250,0,1,.000,0,0,1,2,3,2,0,0,0,1,2,1.9,+1,
2021-01-03,202101030DET,DET,Jerami Grant,https://www.basketball-reference.com/boxscores/202101030DET.html,34.23,8,16,.500,2,6,.333,4,4,1,5,6,2,1,0,2,2,22,15.8,+1,1.000
2021-01-03,202101030DET,DET,Blake Griffin,https://www.basketball-reference.com/boxscores/202101030DET.html,29.38,4,14,.286,3,10,.300,2,4,0,3,3,4,1,0,0,0,13,8.7,-4,.500
2021-01-03,202101030DET,DET,Mason Plumlee,https://www.basketball-reference.com/boxscores/202101030DET.html,24.63,3,4,.750,0,0,,7,8,2,6,8,2,1,1,0,4,13,15.7,+2,.875
2021-01-03,202101030DET,DET,Killian Hayes,https://www.basketball-reference.com/boxscores/202101030DET.html,24.0,2,5,.400,1,2,.500,0,0,0,1,1,4,0,0,2,4,5,1.8,-3,
2021-01-03,202101030DET,DET,Josh Jackson,https://www.basketball-reference.com/boxscores/202101030DET.html,13.78,5,10,.500,2,4,.500,1,1,0,1,1,2,1,0,0,0,13,10.7,+6,1.000
2021-01-03,202101030DET,DET,Derrick Rose,https://www.basketball-reference.com/boxscores/202101030DET.html,23.48,4,12,.333,1,3,.333,4,4,1,0,1,8,0,1,4,0,13,9.2,+6,1.000
2021-01-03,202101030DET,DET,Saddiq Bey,https://www.basketball-reference.com/boxscores/202101030DET.html,19.68,2,6,.333,2,3,.667,0,0,0,3,3,2,1,0,0,2,6,5.1,0,
2021-01-03,202101030DET,DET,Delon Wright,https://www.basketball-reference.com/boxscores/202101030DET.html,18.42,1,2,.500,0,0,,2,2,0,3,3,3,2,1,1,0,4,7.7,-10,1.000
2021-01-03,202101030DET,DET,Isaiah Stewart,https://www.basketball-reference.com/boxscores/202101030DET.html,15.08,1,3,.333,0,0,,0,0,2,1,3,0,0,2,0,3,2,2.2,+1,
2021-01-03,202101030DET,DET,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/202101030DET.html,14.73,5,8,.625,3,6,.500,2,2,0,2,2,1,0,0,0,0,15,12.7,+4,1.000
2021-01-03,202101030DET,DET,Sekou Doumbouya,https://www.basketball-reference.com/boxscores/202101030DET.html,14.27,3,3,1.000,2,2,1.000,0,0,0,0,0,0,1,1,0,1,8,8.4,-8,
2021-01-03,202101030DET,DET,Jahlil Okafor,https://www.basketball-reference.com/boxscores/202101030DET.html,8.28,3,3,1.000,0,0,,0,0,2,0,2,1,0,1,0,0,6,7.9,-5,
