game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-11-23,202111230LAC,DAL,https://www.basketball-reference.com/boxscores/202111230LAC.html,21,21,38,23,9,112
2021-11-23,202111230LAC,LAC,https://www.basketball-reference.com/boxscores/202111230LAC.html,26,22,28,27,1,104
