game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2024-02-24,202402240DET,ORL,Q1,Franz Wagner,https://www.basketball-reference.com/boxscores/202402240DET.html,9.02,2,3,.667,0,0,1,1,1.000,0,3,3,2,0,0,3,0,5,3.0,+3,
2024-02-24,202402240DET,ORL,Q1,Paolo Banchero,https://www.basketball-reference.com/boxscores/202402240DET.html,9.02,2,6,.333,0,0,0,1,.000,0,3,3,3,0,0,0,0,4,3.2,+3,
2024-02-24,202402240DET,ORL,Q1,Jalen Suggs,https://www.basketball-reference.com/boxscores/202402240DET.html,8.07,4,4,1.000,1,1,0,0,,1,0,1,0,0,0,0,1,9,8.1,+4,1.000
2024-02-24,202402240DET,ORL,Q1,Gary Harris,https://www.basketball-reference.com/boxscores/202402240DET.html,9.02,2,2,1.000,2,2,0,1,.000,0,1,1,0,0,0,0,1,6,4.9,+3,1.000
2024-02-24,202402240DET,ORL,Q1,Wendell Carter Jr.,https://www.basketball-reference.com/boxscores/202402240DET.html,3.87,1,1,1.000,0,0,0,0,,0,1,1,0,0,0,0,1,2,1.6,-1,
2024-02-24,202402240DET,ORL,Q1,Anthony Black,https://www.basketball-reference.com/boxscores/202402240DET.html,3.93,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,
2024-02-24,202402240DET,ORL,Q1,Cole Anthony,https://www.basketball-reference.com/boxscores/202402240DET.html,2.98,2,3,.667,0,0,0,0,,0,0,0,0,0,0,0,0,4,2.7,-1,
2024-02-24,202402240DET,ORL,Q1,Jonathan Isaac,https://www.basketball-reference.com/boxscores/202402240DET.html,2.98,0,1,.000,0,0,0,0,,0,3,3,0,0,1,0,0,0,0.9,-1,
2024-02-24,202402240DET,ORL,Q1,Joe Ingles,https://www.basketball-reference.com/boxscores/202402240DET.html,2.98,0,1,.000,0,0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1,
2024-02-24,202402240DET,ORL,Q1,Goga Bitadze,https://www.basketball-reference.com/boxscores/202402240DET.html,8.13,1,3,.333,0,1,0,0,,2,0,2,2,0,3,0,1,2,4.8,+3,.000
2024-02-24,202402240DET,ORL,Q2,Franz Wagner,https://www.basketball-reference.com/boxscores/202402240DET.html,8.08,1,1,1.000,0,0,0,0,,0,1,1,1,0,0,1,1,2,1.3,+8,
