game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2020-01-22,202001220GSW,UTA,Rudy Gobert,https://www.basketball-reference.com/boxscores/202001220GSW.html,30.27,10,13,.769,0,0,2,7,.286,6,9,15,2,1,3,1,2,22,24.5,+31,
2020-01-22,202001220GSW,UTA,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202001220GSW.html,28.9,6,14,.429,4,8,2,3,.667,0,4,4,3,1,0,0,0,18,14.5,+31,.500
2020-01-22,202001220GSW,UTA,Royce O'Neale,https://www.basketball-reference.com/boxscores/202001220GSW.html,26.37,2,3,.667,0,1,0,0,,1,8,9,6,0,0,0,2,4,9.2,+23,.000
2020-01-22,202001220GSW,UTA,Joe Ingles,https://www.basketball-reference.com/boxscores/202001220GSW.html,25.07,4,7,.571,2,3,1,2,.500,0,2,2,8,0,0,2,1,11,11.1,+20,.667
2020-01-22,202001220GSW,UTA,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202001220GSW.html,22.37,8,13,.615,4,8,3,4,.750,0,4,4,3,1,0,1,1,23,19.6,+24,.500
2020-01-22,202001220GSW,UTA,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202001220GSW.html,26.23,3,11,.273,1,6,3,4,.750,2,3,5,3,0,0,0,0,10,7.5,+10,.167
2020-01-22,202001220GSW,UTA,Georges Niang,https://www.basketball-reference.com/boxscores/202001220GSW.html,21.53,4,7,.571,3,5,0,0,,0,2,2,3,1,0,1,2,11,9.6,+10,.600
2020-01-22,202001220GSW,UTA,Mike Conley,https://www.basketball-reference.com/boxscores/202001220GSW.html,18.5,4,10,.400,0,4,0,0,,0,1,1,1,1,0,0,2,8,3.8,+11,.000
2020-01-22,202001220GSW,UTA,Tony Bradley,https://www.basketball-reference.com/boxscores/202001220GSW.html,10.45,1,3,.333,0,0,1,3,.333,3,4,7,0,0,0,0,3,3,2.6,+3,
2020-01-22,202001220GSW,UTA,Emmanuel Mudiay,https://www.basketball-reference.com/boxscores/202001220GSW.html,9.48,3,4,.750,2,3,0,0,,0,0,0,2,0,0,2,1,8,5.4,-1,.667
2020-01-22,202001220GSW,UTA,Rayjon Tucker,https://www.basketball-reference.com/boxscores/202001220GSW.html,7.57,3,5,.600,0,1,0,0,,1,0,1,0,0,0,2,2,6,1.6,+2,.000
2020-01-22,202001220GSW,UTA,Ed Davis,https://www.basketball-reference.com/boxscores/202001220GSW.html,7.28,1,2,.500,0,0,0,0,,2,2,4,0,0,0,0,2,2,2.2,-1,
2020-01-22,202001220GSW,UTA,Juwan Morgan,https://www.basketball-reference.com/boxscores/202001220GSW.html,5.98,1,1,1.000,1,1,0,0,,0,2,2,0,0,0,0,1,3,2.9,+2,1.000
2020-01-22,202001220GSW,GSW,D'Angelo Russell,https://www.basketball-reference.com/boxscores/202001220GSW.html,27.73,10,21,.476,2,7,4,4,1.000,1,2,3,3,0,0,1,0,26,17.7,-24,.286
2020-01-22,202001220GSW,GSW,Draymond Green,https://www.basketball-reference.com/boxscores/202001220GSW.html,25.18,2,3,.667,1,2,0,0,,0,4,4,2,1,0,0,2,5,6.5,-19,.500
2020-01-22,202001220GSW,GSW,Glenn Robinson III,https://www.basketball-reference.com/boxscores/202001220GSW.html,24.82,4,8,.500,2,4,0,0,,2,1,3,1,0,1,0,2,10,8.3,-24,.500
2020-01-22,202001220GSW,GSW,Damion Lee,https://www.basketball-reference.com/boxscores/202001220GSW.html,24.67,3,7,.429,0,1,0,1,.000,0,2,2,4,1,1,5,4,6,0.4,-24,.000
2020-01-22,202001220GSW,GSW,Willie Cauley-Stein,https://www.basketball-reference.com/boxscores/202001220GSW.html,13.83,0,5,.000,0,0,2,2,1.000,0,4,4,2,0,1,0,4,2,0.2,-13,
2020-01-22,202001220GSW,GSW,Eric Paschall,https://www.basketball-reference.com/boxscores/202001220GSW.html,25.92,4,10,.400,0,1,3,5,.600,2,2,4,3,0,0,0,3,11,7.7,-11,.000
2020-01-22,202001220GSW,GSW,Alec Burks,https://www.basketball-reference.com/boxscores/202001220GSW.html,24.38,2,7,.286,1,2,2,2,1.000,1,5,6,1,1,0,0,2,7,6.0,-13,.500
2020-01-22,202001220GSW,GSW,Jordan Poole,https://www.basketball-reference.com/boxscores/202001220GSW.html,21.57,0,6,.000,0,1,2,2,1.000,0,1,1,2,0,1,0,1,2,-0.2,-7,.000
2020-01-22,202001220GSW,GSW,Jacob Evans,https://www.basketball-reference.com/boxscores/202001220GSW.html,18.87,2,5,.400,0,2,0,0,,0,0,0,1,1,1,2,2,4,0.9,-9,.000
2020-01-22,202001220GSW,GSW,Marquese Chriss,https://www.basketball-reference.com/boxscores/202001220GSW.html,17.62,5,9,.556,0,1,1,2,.500,4,4,8,1,0,0,0,1,11,10.6,-16,.000
2020-01-22,202001220GSW,GSW,Omari Spellman,https://www.basketball-reference.com/boxscores/202001220GSW.html,15.42,3,7,.429,0,2,6,6,1.000,1,1,2,0,1,0,0,2,12,9.5,-5,.000
