game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2021-02-23,202102230TOR,PHI,Q1,Tobias Harris,https://www.basketball-reference.com/boxscores/202102230TOR.html,10.4,1,2,.500,0,0,0,0,0,5,5,3,0,2,0,0,2,6.0,+14,,
2021-02-23,202102230TOR,PHI,Q1,Joel Embiid,https://www.basketball-reference.com/boxscores/202102230TOR.html,8.97,1,4,.250,0,0,2,2,1,1,2,0,0,0,1,0,4,1.6,+11,1.000,
2021-02-23,202102230TOR,PHI,Q1,Ben Simmons,https://www.basketball-reference.com/boxscores/202102230TOR.html,7.23,3,5,.600,0,0,0,0,1,1,2,1,0,0,0,2,6,4.6,+10,,
2021-02-23,202102230TOR,PHI,Q1,Danny Green,https://www.basketball-reference.com/boxscores/202102230TOR.html,10.4,2,4,.500,2,4,0,0,1,1,2,2,1,0,1,1,6,6.0,+14,,.500
2021-02-23,202102230TOR,PHI,Q1,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202102230TOR.html,12.0,4,6,.667,4,6,4,4,0,3,3,1,0,0,0,0,16,15.0,+19,1.000,.667
2021-02-23,202102230TOR,PHI,Q1,Shake Milton,https://www.basketball-reference.com/boxscores/202102230TOR.html,4.77,1,2,.500,1,1,0,0,0,1,1,1,0,0,0,0,3,3.0,+9,,1.000
2021-02-23,202102230TOR,PHI,Q1,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202102230TOR.html,1.6,0,1,.000,0,1,0,0,1,0,1,0,0,0,0,0,0,0.0,+5,,.000
2021-02-23,202102230TOR,PHI,Q1,Dwight Howard,https://www.basketball-reference.com/boxscores/202102230TOR.html,3.03,0,0,,0,0,0,0,0,2,2,0,0,0,0,0,0,0.6,+8,,
2021-02-23,202102230TOR,PHI,Q1,Mike Scott,https://www.basketball-reference.com/boxscores/202102230TOR.html,1.6,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,+5,,
2021-02-23,202102230TOR,PHI,Q2,Tobias Harris,https://www.basketball-reference.com/boxscores/202102230TOR.html,6.08,2,2,1.000,1,1,2,2,0,2,2,0,0,0,0,0,7,7.0,-6,1.000,1.000
