game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct
2025-03-15,202503150DEN,WAS,Q1,Kyshawn George,https://www.basketball-reference.com/boxscores/202503150DEN.html,10.13,0,0,0,0,3,4,.750,1,0,1,1,0,0,0,1,3,3.6,-13,,
2025-03-15,202503150DEN,WAS,Q1,Justin Champagnie,https://www.basketball-reference.com/boxscores/202503150DEN.html,9.65,0,3,0,3,0,0,,0,3,3,0,1,0,0,0,0,-0.2,-7,.000,.000
2025-03-15,202503150DEN,WAS,Q1,Alex Sarr,https://www.basketball-reference.com/boxscores/202503150DEN.html,7.78,5,6,1,2,0,0,,0,1,1,2,0,0,1,0,11,9.5,-6,.833,.500
2025-03-15,202503150DEN,WAS,Q1,Jordan Poole,https://www.basketball-reference.com/boxscores/202503150DEN.html,10.13,1,3,0,1,0,0,,0,0,0,2,0,0,1,0,2,0.7,-13,.333,.000
2025-03-15,202503150DEN,WAS,Q1,Khris Middleton,https://www.basketball-reference.com/boxscores/202503150DEN.html,7.78,3,5,2,4,0,0,,0,0,0,3,0,0,0,0,8,7.8,-6,.600,.500
2025-03-15,202503150DEN,WAS,Q1,Bub Carrington,https://www.basketball-reference.com/boxscores/202503150DEN.html,4.22,1,3,0,1,0,0,,0,1,1,0,0,0,1,1,2,-0.8,-8,.333,.000
2025-03-15,202503150DEN,WAS,Q1,AJ Johnson,https://www.basketball-reference.com/boxscores/202503150DEN.html,1.87,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0.7,-1,,
2025-03-15,202503150DEN,WAS,Q1,Richaun Holmes,https://www.basketball-reference.com/boxscores/202503150DEN.html,4.22,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-8,,
2025-03-15,202503150DEN,WAS,Q1,Corey Kispert,https://www.basketball-reference.com/boxscores/202503150DEN.html,4.22,2,2,0,0,0,0,,0,0,0,0,0,0,0,0,4,3.4,-8,1.000,
2025-03-15,202503150DEN,WAS,Q2,Kyshawn George,https://www.basketball-reference.com/boxscores/202503150DEN.html,5.82,2,2,1,1,0,0,,0,2,2,1,0,0,1,0,5,4.7,-2,1.000,1.000
2025-03-15,202503150DEN,WAS,Q2,Justin Champagnie,https://www.basketball-reference.com/boxscores/202503150DEN.html,6.18,2,3,0,0,0,0,,0,3,3,0,0,0,0,0,4,3.6,+7,.667,
2025-03-15,202503150DEN,WAS,Q2,Alex Sarr,https://www.basketball-reference.com/boxscores/202503150DEN.html,9.65,5,13,2,2,1,1,1.000,4,0,4,2,1,0,1,2,13,9.3,+3,.385,1.000
2025-03-15,202503150DEN,WAS,Q2,Jordan Poole,https://www.basketball-reference.com/boxscores/202503150DEN.html,5.82,0,1,0,1,0,0,,0,0,0,1,0,0,1,0,0,-1.0,-2,.000,.000
2025-03-15,202503150DEN,WAS,Q2,Khris Middleton,https://www.basketball-reference.com/boxscores/202503150DEN.html,5.82,0,4,0,2,0,0,,1,1,2,0,1,0,0,1,0,-1.2,-2,.000,.000
2025-03-15,202503150DEN,WAS,Q2,Bub Carrington,https://www.basketball-reference.com/boxscores/202503150DEN.html,8.08,1,3,0,2,0,0,,0,1,1,3,0,0,0,0,2,2.7,+9,.333,.000
2025-03-15,202503150DEN,WAS,Q2,AJ Johnson,https://www.basketball-reference.com/boxscores/202503150DEN.html,6.18,1,1,1,1,2,2,1.000,0,0,0,2,1,0,0,1,5,6.7,+7,1.000,1.000
2025-03-15,202503150DEN,WAS,Q2,Richaun Holmes,https://www.basketball-reference.com/boxscores/202503150DEN.html,2.35,1,1,0,0,2,2,1.000,1,1,2,0,1,0,0,1,4,5.3,+2,1.000,
2025-03-15,202503150DEN,WAS,Q2,Corey Kispert,https://www.basketball-reference.com/boxscores/202503150DEN.html,10.1,0,2,0,2,0,0,,0,1,1,1,0,0,0,0,0,-0.4,+3,.000,.000
2025-03-15,202503150DEN,WAS,Q3,Kyshawn George,https://www.basketball-reference.com/boxscores/202503150DEN.html,12.0,2,4,2,4,0,0,,0,2,2,1,2,0,0,2,6,6.5,+9,.500,.500
2025-03-15,202503150DEN,WAS,Q3,Justin Champagnie,https://www.basketball-reference.com/boxscores/202503150DEN.html,11.28,3,3,1,1,0,0,,1,2,3,1,0,0,1,1,7,6.7,+10,1.000,1.000
2025-03-15,202503150DEN,WAS,Q3,Alex Sarr,https://www.basketball-reference.com/boxscores/202503150DEN.html,8.47,1,5,1,3,2,2,1.000,0,1,1,0,0,0,0,1,5,1.8,0,.200,.333
2025-03-15,202503150DEN,WAS,Q3,Jordan Poole,https://www.basketball-reference.com/boxscores/202503150DEN.html,8.47,1,1,0,0,1,2,.500,0,0,0,2,0,1,4,1,3,0.0,+1,1.000,
2025-03-15,202503150DEN,WAS,Q3,Khris Middleton,https://www.basketball-reference.com/boxscores/202503150DEN.html,6.27,1,1,0,0,0,0,,0,2,2,1,0,0,0,1,2,2.6,+2,1.000,
2025-03-15,202503150DEN,WAS,Q3,Bub Carrington,https://www.basketball-reference.com/boxscores/202503150DEN.html,5.73,2,2,1,1,0,0,,0,1,1,1,0,0,2,1,5,3.0,+6,1.000,1.000
2025-03-15,202503150DEN,WAS,Q3,AJ Johnson,https://www.basketball-reference.com/boxscores/202503150DEN.html,3.53,2,2,0,0,0,0,,0,1,1,1,1,0,0,0,4,5.4,+9,1.000,
