game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2023-01-02,202301020PHI,NOP,https://www.basketball-reference.com/boxscores/202301020PHI.html,25,27,29,30,111
2023-01-02,202301020PHI,PHI,https://www.basketball-reference.com/boxscores/202301020PHI.html,33,24,27,36,120
