game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2023-04-08,202304080SAS,MIN,Q1,Rudy Gobert,https://www.basketball-reference.com/boxscores/202304080SAS.html,7.9,1,1,1.000,0,0,1,3,.333,1,2,3,2,0,1,0,0,3,5.3,-2,
2023-04-08,202304080SAS,MIN,Q1,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202304080SAS.html,9.55,4,8,.500,1,2,0,0,,0,3,3,2,0,0,1,1,9,5.9,+1,.500
2023-04-08,202304080SAS,MIN,Q1,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202304080SAS.html,7.27,0,1,.000,0,1,0,0,,0,1,1,0,0,0,0,0,0,-0.4,+3,.000
2023-04-08,202304080SAS,MIN,Q1,Anthony Edwards,https://www.basketball-reference.com/boxscores/202304080SAS.html,8.75,6,11,.545,2,4,2,2,1.000,1,1,2,0,1,0,0,0,16,12.7,-1,.500
2023-04-08,202304080SAS,MIN,Q1,Mike Conley,https://www.basketball-reference.com/boxscores/202304080SAS.html,7.13,0,2,.000,0,2,1,2,.500,0,0,0,2,0,0,0,0,1,0.6,-1,.000
2023-04-08,202304080SAS,MIN,Q1,Taurean Prince,https://www.basketball-reference.com/boxscores/202304080SAS.html,6.55,2,2,1.000,2,2,0,0,,0,2,2,0,0,0,0,1,6,5.6,+1,1.000
2023-04-08,202304080SAS,MIN,Q1,Kyle Anderson,https://www.basketball-reference.com/boxscores/202304080SAS.html,7.98,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,
2023-04-08,202304080SAS,MIN,Q1,Jordan McLaughlin,https://www.basketball-reference.com/boxscores/202304080SAS.html,4.87,0,1,.000,0,0,0,0,,0,1,1,3,1,0,0,0,0,2.7,+1,
2023-04-08,202304080SAS,MIN,Q2,Rudy Gobert,https://www.basketball-reference.com/boxscores/202304080SAS.html,9.15,3,3,1.000,0,0,0,0,,0,2,2,1,1,0,1,0,6,6.4,+2,
2023-04-08,202304080SAS,MIN,Q2,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202304080SAS.html,4.2,1,2,.500,1,1,0,0,,0,2,2,1,0,1,0,0,3,4.0,+12,1.000
2023-04-08,202304080SAS,MIN,Q2,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202304080SAS.html,9.35,2,3,.667,0,0,0,0,,1,0,1,0,1,0,0,2,4,3.6,+14,
2023-04-08,202304080SAS,MIN,Q2,Anthony Edwards,https://www.basketball-reference.com/boxscores/202304080SAS.html,6.4,3,7,.429,0,3,1,2,.500,0,1,1,0,1,0,0,0,7,4.2,+5,.000
2023-04-08,202304080SAS,MIN,Q2,Mike Conley,https://www.basketball-reference.com/boxscores/202304080SAS.html,6.58,1,1,1.000,0,0,2,2,1.000,0,0,0,2,0,0,1,1,4,3.7,+6,
2023-04-08,202304080SAS,MIN,Q2,Taurean Prince,https://www.basketball-reference.com/boxscores/202304080SAS.html,3.93,1,1,1.000,0,0,4,4,1.000,0,1,1,0,1,0,0,0,6,7.0,+12,
2023-04-08,202304080SAS,MIN,Q2,Kyle Anderson,https://www.basketball-reference.com/boxscores/202304080SAS.html,6.9,2,2,1.000,0,0,0,0,,0,0,0,3,0,1,1,0,4,5.2,-1,
2023-04-08,202304080SAS,MIN,Q2,Jordan McLaughlin,https://www.basketball-reference.com/boxscores/202304080SAS.html,5.42,1,1,1.000,1,1,0,0,,0,0,0,3,0,1,0,1,3,5.1,+6,1.000
2023-04-08,202304080SAS,MIN,Q2,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202304080SAS.html,8.07,3,3,1.000,2,2,0,0,,0,0,0,2,1,0,0,1,8,9.1,+4,1.000
2023-04-08,202304080SAS,MIN,Q3,Rudy Gobert,https://www.basketball-reference.com/boxscores/202304080SAS.html,8.5,0,1,.000,0,0,1,2,.500,1,7,8,1,0,3,0,2,1,4.7,+11,
2023-04-08,202304080SAS,MIN,Q3,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202304080SAS.html,9.1,2,3,.667,0,0,0,0,,0,2,2,4,0,0,0,0,4,6.1,+16,
2023-04-08,202304080SAS,MIN,Q3,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202304080SAS.html,7.17,4,4,1.000,4,4,0,0,,0,0,0,1,0,0,0,1,12,11.1,+13,1.000
2023-04-08,202304080SAS,MIN,Q3,Anthony Edwards,https://www.basketball-reference.com/boxscores/202304080SAS.html,9.48,4,7,.571,2,2,0,0,,1,1,2,3,0,0,0,1,10,9.4,+11,1.000
2023-04-08,202304080SAS,MIN,Q3,Mike Conley,https://www.basketball-reference.com/boxscores/202304080SAS.html,7.53,3,4,.750,3,3,0,0,,0,0,0,1,0,0,0,0,9,8.1,+11,1.000
2023-04-08,202304080SAS,MIN,Q3,Taurean Prince,https://www.basketball-reference.com/boxscores/202304080SAS.html,7.35,0,2,.000,0,1,0,0,,0,0,0,0,0,0,0,1,0,-1.8,+8,.000
2023-04-08,202304080SAS,MIN,Q3,Kyle Anderson,https://www.basketball-reference.com/boxscores/202304080SAS.html,6.4,1,4,.250,1,2,0,0,,0,1,1,0,0,0,0,1,3,0.5,+5,.500
2023-04-08,202304080SAS,MIN,Q3,Jordan McLaughlin,https://www.basketball-reference.com/boxscores/202304080SAS.html,4.47,0,0,,0,0,0,0,,0,1,1,1,0,0,0,1,0,0.6,+5,
2023-04-08,202304080SAS,MIN,Q4,Rudy Gobert,https://www.basketball-reference.com/boxscores/202304080SAS.html,3.0,0,0,,0,0,0,0,,0,0,0,1,0,0,0,0,0,0.7,-5,
2023-04-08,202304080SAS,MIN,Q4,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202304080SAS.html,5.55,3,6,.500,0,3,0,0,,0,1,1,1,0,1,1,1,6,3.3,+1,.000
2023-04-08,202304080SAS,MIN,Q4,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202304080SAS.html,2.02,0,0,,0,0,0,0,,0,2,2,1,0,0,0,0,0,1.3,+1,
2023-04-08,202304080SAS,MIN,Q4,Mike Conley,https://www.basketball-reference.com/boxscores/202304080SAS.html,2.83,2,2,1.000,2,2,0,0,,0,1,1,0,0,0,1,1,6,4.3,-1,1.000
2023-04-08,202304080SAS,MIN,Q4,Taurean Prince,https://www.basketball-reference.com/boxscores/202304080SAS.html,7.45,1,4,.250,1,2,0,0,,1,0,1,2,0,0,0,0,3,2.7,-2,.500
2023-04-08,202304080SAS,MIN,Q4,Kyle Anderson,https://www.basketball-reference.com/boxscores/202304080SAS.html,2.83,0,1,.000,0,1,0,0,,1,0,1,1,0,0,0,0,0,0.7,-1,.000
2023-04-08,202304080SAS,MIN,Q4,Jordan McLaughlin,https://www.basketball-reference.com/boxscores/202304080SAS.html,5.4,0,0,,0,0,2,2,1.000,0,0,0,2,0,0,0,0,2,3.4,-3,
2023-04-08,202304080SAS,MIN,Q4,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202304080SAS.html,8.02,3,5,.600,2,3,0,0,,1,0,1,0,0,0,0,0,8,6.4,-2,.667
2023-04-08,202304080SAS,MIN,Q4,Luka Garza,https://www.basketball-reference.com/boxscores/202304080SAS.html,6.05,2,5,.400,0,1,0,0,,2,1,3,0,0,0,0,1,4,2.6,-6,.000
2023-04-08,202304080SAS,MIN,Q4,Nathan Knight,https://www.basketball-reference.com/boxscores/202304080SAS.html,4.55,1,1,1.000,0,0,1,2,.500,1,1,2,0,1,0,1,1,3,2.9,-6,
2023-04-08,202304080SAS,MIN,Q4,Josh Minott,https://www.basketball-reference.com/boxscores/202304080SAS.html,4.55,0,2,.000,0,0,0,0,,0,0,0,1,0,0,0,0,0,-0.7,-6,
2023-04-08,202304080SAS,MIN,Q4,Matt Ryan,https://www.basketball-reference.com/boxscores/202304080SAS.html,3.98,0,1,.000,0,1,0,0,,0,0,0,1,0,0,0,0,0,0.0,-6,.000
2023-04-08,202304080SAS,MIN,Q4,Wendell Moore Jr.,https://www.basketball-reference.com/boxscores/202304080SAS.html,3.77,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4,
2023-04-08,202304080SAS,SAS,Q1,Julian Champagnie,https://www.basketball-reference.com/boxscores/202304080SAS.html,7.13,3,4,.750,3,4,0,0,,0,2,2,0,0,0,0,0,9,8.0,+1,.750
2023-04-08,202304080SAS,SAS,Q1,Tre Jones,https://www.basketball-reference.com/boxscores/202304080SAS.html,10.0,2,3,.667,0,0,0,0,,0,3,3,5,0,0,0,1,4,6.7,0,
2023-04-08,202304080SAS,SAS,Q1,Malaki Branham,https://www.basketball-reference.com/boxscores/202304080SAS.html,6.02,3,3,1.000,0,0,0,0,,0,1,1,1,0,0,0,1,6,5.7,-2,
