game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2021-03-26,202103260LAL,CLE,https://www.basketball-reference.com/boxscores/202103260LAL.html,100.6,0.419,18.5,21.7,0.238,85.5
2021-03-26,202103260LAL,LAL,https://www.basketball-reference.com/boxscores/202103260LAL.html,100.6,0.526,20.5,25.0,0.231,99.5
