game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2022-10-19,202210190MIA,CHI,Ayo Dosunmu,https://www.basketball-reference.com/boxscores/202210190MIA.html,36.42,7,14,.500,3,6,.500,0,0,1,5,6,4,2,1,2,2,17,14.9,+15,
2022-10-19,202210190MIA,CHI,DeMar DeRozan,https://www.basketball-reference.com/boxscores/202210190MIA.html,36.13,14,22,.636,2,3,.667,7,11,1,5,6,9,2,1,1,3,37,34.6,+13,.636
2022-10-19,202210190MIA,CHI,Nikola Vučević,https://www.basketball-reference.com/boxscores/202210190MIA.html,33.12,5,13,.385,1,5,.200,4,4,5,12,17,2,0,3,1,1,15,17.1,+16,1.000
2022-10-19,202210190MIA,CHI,Alex Caruso,https://www.basketball-reference.com/boxscores/202210190MIA.html,29.65,2,10,.200,1,6,.167,1,2,2,3,5,4,2,0,4,4,6,0.9,+9,.500
2022-10-19,202210190MIA,CHI,Patrick Williams,https://www.basketball-reference.com/boxscores/202210190MIA.html,28.13,2,6,.333,0,2,.000,0,0,0,2,2,0,1,0,1,1,4,0.8,-4,
2022-10-19,202210190MIA,CHI,Coby White,https://www.basketball-reference.com/boxscores/202210190MIA.html,24.55,4,11,.364,2,7,.286,0,0,0,2,2,0,1,0,1,3,10,3.3,0,
2022-10-19,202210190MIA,CHI,Goran Dragić,https://www.basketball-reference.com/boxscores/202210190MIA.html,18.83,4,8,.500,4,5,.800,0,2,0,0,0,2,2,0,1,2,12,8.8,-9,.000
2022-10-19,202210190MIA,CHI,Javonte Green,https://www.basketball-reference.com/boxscores/202210190MIA.html,18.28,1,2,.500,0,1,.000,4,4,0,3,3,1,1,0,0,6,6,5.2,+8,1.000
2022-10-19,202210190MIA,CHI,Andre Drummond,https://www.basketball-reference.com/boxscores/202210190MIA.html,14.88,2,7,.286,0,1,.000,5,5,3,2,5,1,1,1,3,4,9,5.4,-8,1.000
2022-10-19,202210190MIA,MIA,Jimmy Butler,https://www.basketball-reference.com/boxscores/202210190MIA.html,36.57,5,11,.455,0,0,,14,16,3,5,8,3,1,1,2,2,24,22.1,-12,.875
2022-10-19,202210190MIA,MIA,Kyle Lowry,https://www.basketball-reference.com/boxscores/202210190MIA.html,34.65,1,7,.143,0,5,.000,0,0,0,5,5,4,1,0,3,4,2,-1.8,-13,
2022-10-19,202210190MIA,MIA,Tyler Herro,https://www.basketball-reference.com/boxscores/202210190MIA.html,34.47,8,15,.533,4,8,.500,3,4,0,6,6,1,2,0,1,2,23,18.0,-18,.750
2022-10-19,202210190MIA,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202210190MIA.html,34.0,5,15,.333,0,0,,2,3,1,8,9,2,0,1,5,4,12,1.7,-15,.667
2022-10-19,202210190MIA,MIA,Caleb Martin,https://www.basketball-reference.com/boxscores/202210190MIA.html,28.62,3,9,.333,1,3,.333,0,0,1,3,4,3,2,0,0,2,7,6.8,-7,
2022-10-19,202210190MIA,MIA,Max Strus,https://www.basketball-reference.com/boxscores/202210190MIA.html,30.82,7,9,.778,5,7,.714,3,5,1,6,7,1,0,0,2,3,22,17.7,+3,.600
2022-10-19,202210190MIA,MIA,Gabe Vincent,https://www.basketball-reference.com/boxscores/202210190MIA.html,16.05,1,4,.250,0,1,.000,0,0,0,0,0,3,0,0,4,1,2,-2.7,+7,
2022-10-19,202210190MIA,MIA,Dewayne Dedmon,https://www.basketball-reference.com/boxscores/202210190MIA.html,13.47,5,6,.833,1,1,1.000,0,0,1,2,3,1,0,0,2,5,11,6.8,+5,
2022-10-19,202210190MIA,MIA,Duncan Robinson,https://www.basketball-reference.com/boxscores/202210190MIA.html,10.9,2,4,.500,1,3,.333,0,0,1,3,4,3,0,0,0,1,5,6.3,+8,
2022-10-19,202210190MIA,MIA,Haywood Highsmith,https://www.basketball-reference.com/boxscores/202210190MIA.html,0.47,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,+2,
