game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2024-02-25,202402250PHO,LAL,Anthony Davis,https://www.basketball-reference.com/boxscores/202402250PHO.html,41.7,11,17,.647,0,0,0,0,2,12,14,0,3,2,3,3,22,19.7,-2,,
2024-02-25,202402250PHO,LAL,D'Angelo Russell,https://www.basketball-reference.com/boxscores/202402250PHO.html,36.9,8,14,.571,4,8,0,1,0,3,3,7,1,1,2,2,20,17.7,-5,.500,.000
2024-02-25,202402250PHO,LAL,LeBron James,https://www.basketball-reference.com/boxscores/202402250PHO.html,36.78,12,19,.632,3,6,1,4,1,6,7,12,2,1,3,3,28,27.7,-8,.500,.250
2024-02-25,202402250PHO,LAL,Austin Reaves,https://www.basketball-reference.com/boxscores/202402250PHO.html,35.43,5,12,.417,2,7,2,2,0,4,4,4,1,0,2,1,14,10.2,-10,.286,1.000
2024-02-25,202402250PHO,LAL,Rui Hachimura,https://www.basketball-reference.com/boxscores/202402250PHO.html,26.1,5,9,.556,2,2,1,1,0,4,4,0,0,0,0,2,13,9.1,-7,1.000,1.000
2024-02-25,202402250PHO,LAL,Taurean Prince,https://www.basketball-reference.com/boxscores/202402250PHO.html,27.17,3,10,.300,2,6,0,0,0,1,1,1,0,0,0,0,8,3.2,-13,.333,
2024-02-25,202402250PHO,LAL,Spencer Dinwiddie,https://www.basketball-reference.com/boxscores/202402250PHO.html,23.43,1,5,.200,1,4,0,0,0,0,0,2,0,0,0,2,3,0.5,-5,.250,
2024-02-25,202402250PHO,LAL,Jaxson Hayes,https://www.basketball-reference.com/boxscores/202402250PHO.html,5.55,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,1,2,0.6,-8,,
2024-02-25,202402250PHO,LAL,Max Christie,https://www.basketball-reference.com/boxscores/202402250PHO.html,5.17,1,2,.500,1,2,0,0,0,0,0,1,0,0,0,0,3,2.7,+4,.500,
2024-02-25,202402250PHO,LAL,Skylar Mays,https://www.basketball-reference.com/boxscores/202402250PHO.html,0.88,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,+2,,
2024-02-25,202402250PHO,LAL,Dylan Windler,https://www.basketball-reference.com/boxscores/202402250PHO.html,0.88,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,+2,,
2024-02-25,202402250PHO,PHO,Kevin Durant,https://www.basketball-reference.com/boxscores/202402250PHO.html,38.58,7,20,.350,2,8,6,6,1,4,5,7,0,2,3,2,22,15.2,+2,.250,1.000
2024-02-25,202402250PHO,PHO,Grayson Allen,https://www.basketball-reference.com/boxscores/202402250PHO.html,38.47,8,17,.471,6,12,2,2,1,1,2,0,1,1,2,1,24,15.6,-2,.500,1.000
2024-02-25,202402250PHO,PHO,Devin Booker,https://www.basketball-reference.com/boxscores/202402250PHO.html,38.42,8,18,.444,1,4,4,4,1,2,3,9,1,0,3,2,21,16.4,+9,.250,1.000
2024-02-25,202402250PHO,PHO,Royce O'Neale,https://www.basketball-reference.com/boxscores/202402250PHO.html,37.13,7,12,.583,6,10,0,0,0,9,9,4,2,1,0,2,20,21.8,+22,.600,
2024-02-25,202402250PHO,PHO,Jusuf Nurkić,https://www.basketball-reference.com/boxscores/202402250PHO.html,37.07,7,12,.583,0,0,4,5,7,15,22,7,1,1,3,2,18,24.2,+8,,.800
2024-02-25,202402250PHO,PHO,Bol Bol,https://www.basketball-reference.com/boxscores/202402250PHO.html,23.97,5,9,.556,1,4,0,0,1,3,4,1,0,2,0,1,11,10.0,+8,.250,
2024-02-25,202402250PHO,PHO,Drew Eubanks,https://www.basketball-reference.com/boxscores/202402250PHO.html,10.18,1,2,.500,0,0,0,0,1,0,1,1,1,2,0,1,2,4.4,+2,,
2024-02-25,202402250PHO,PHO,Saben Lee,https://www.basketball-reference.com/boxscores/202402250PHO.html,9.37,1,3,.333,1,2,2,2,1,2,3,2,0,0,0,0,5,6.0,+8,.500,1.000
2024-02-25,202402250PHO,PHO,Josh Okogie,https://www.basketball-reference.com/boxscores/202402250PHO.html,5.05,0,0,,0,0,0,0,1,0,1,1,0,0,1,1,0,0.0,-3,,
2024-02-25,202402250PHO,PHO,Nassir Little,https://www.basketball-reference.com/boxscores/202402250PHO.html,0.88,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,,
2024-02-25,202402250PHO,PHO,David Roddy,https://www.basketball-reference.com/boxscores/202402250PHO.html,0.88,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,-2,,
