game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg
2023-04-11,202304110MIA,ATL,Dejounte Murray,https://www.basketball-reference.com/boxscores/202304110MIA.html,36:36,.533,.531,.500,.125,2.4,11.2,6.4,22.0,0.0,2.3,10.6,20.7,118,110
2023-04-11,202304110MIA,ATL,Trae Young,https://www.basketball-reference.com/boxscores/202304110MIA.html,36:32,.569,.472,.444,.500,2.4,19.6,10.3,26.7,0.0,0.0,18.5,29.5,112,111
2023-04-11,202304110MIA,ATL,Clint Capela,https://www.basketball-reference.com/boxscores/202304110MIA.html,28:22,.420,.667,.000,1.333,24.6,46.8,34.8,4.1,0.0,5.9,17.4,8.1,113,101
2023-04-11,202304110MIA,ATL,De'Andre Hunter,https://www.basketball-reference.com/boxscores/202304110MIA.html,22:45,.291,.222,.222,.333,3.8,22.4,12.4,10.3,0.0,0.0,8.8,19.9,80,110
2023-04-11,202304110MIA,ATL,John Collins,https://www.basketball-reference.com/boxscores/202304110MIA.html,22:27,.536,.563,.500,.375,11.7,4.5,8.4,11.7,0.0,0.0,0.0,16.6,135,114
2023-04-11,202304110MIA,ATL,Saddiq Bey,https://www.basketball-reference.com/boxscores/202304110MIA.html,33:21,.500,.500,.529,.000,10.5,6.1,8.5,0.0,0.0,2.5,0.0,20.4,124,111
2023-04-11,202304110MIA,ATL,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202304110MIA.html,26:07,.589,.545,.727,.182,0.0,7.8,3.6,10.3,3.7,0.0,0.0,18.2,141,105
2023-04-11,202304110MIA,ATL,Onyeka Okongwu,https://www.basketball-reference.com/boxscores/202304110MIA.html,19:38,.872,.833,.000,.333,4.4,15.6,9.6,22.4,0.0,17.2,0.0,14.0,190,96
2023-04-11,202304110MIA,ATL,Jalen Johnson,https://www.basketball-reference.com/boxscores/202304110MIA.html,14:12,.563,.625,.250,.250,18.4,28.8,23.2,36.1,10.3,0.0,25.3,33.5,99,87
2023-04-11,202304110MIA,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202304110MIA.html,41:01,.436,.417,.000,.333,5.0,14.9,10.3,14.1,3.6,4.3,0.0,14.9,105,110
2023-04-11,202304110MIA,MIA,Jimmy Butler,https://www.basketball-reference.com/boxscores/202304110MIA.html,38:29,.440,.316,.053,.579,2.7,6.8,4.9,35.6,2.5,2.3,11.2,31.1,96,118
2023-04-11,202304110MIA,MIA,Tyler Herro,https://www.basketball-reference.com/boxscores/202304110MIA.html,34:47,.565,.565,.391,.000,0.0,15.1,8.1,0.0,2.8,0.0,14.8,34.6,86,113
2023-04-11,202304110MIA,MIA,Gabe Vincent,https://www.basketball-reference.com/boxscores/202304110MIA.html,24:23,.500,.500,1.000,.000,0.0,10.7,5.8,11.2,0.0,0.0,0.0,11.0,106,122
2023-04-11,202304110MIA,MIA,Max Strus,https://www.basketball-reference.com/boxscores/202304110MIA.html,23:58,.300,.300,1.000,.000,0.0,18.2,9.8,5.4,0.0,0.0,0.0,9.3,69,117
2023-04-11,202304110MIA,MIA,Kyle Lowry,https://www.basketball-reference.com/boxscores/202304110MIA.html,32:36,.907,.875,.563,.313,0.0,10.7,5.8,32.3,0.0,0.0,0.0,24.9,178,121
2023-04-11,202304110MIA,MIA,Caleb Martin,https://www.basketball-reference.com/boxscores/202304110MIA.html,28:32,.000,.000,.667,.000,0.0,15.3,8.2,8.6,0.0,0.0,25.0,6.2,27,120
2023-04-11,202304110MIA,MIA,Victor Oladipo,https://www.basketball-reference.com/boxscores/202304110MIA.html,9:15,.000,.000,1.000,.000,0.0,0.0,0.0,13.3,0.0,9.4,0.0,4.8,49,123
2023-04-11,202304110MIA,MIA,Cody Zeller,https://www.basketball-reference.com/boxscores/202304110MIA.html,3:33,.250,.250,.000,.000,86.3,0.0,39.8,0.0,0.0,0.0,0.0,50.2,92,125
2023-04-11,202304110MIA,MIA,Kevin Love,https://www.basketball-reference.com/boxscores/202304110MIA.html,3:26,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,92,128
